onset	duration	trial_type	value	sample	sample_corrected	token	run	level	stim_file	ear_ac	ear_bc
2998.5789	1	Stimulus/S  1	1	29985789	29985797	108	3	70	pips_l40_r400_500-8000.hdf5	right	left
2999.6455	1	Stimulus/S  1	1	29996455	29996463	108	4	50	pips_l40_r400_500-8000.hdf5	right	left
3000.6909	1	Stimulus/S  1	1	30006909	30006917	108	5	30	pips_l40_r400_500-8000.hdf5	right	left
3001.7469	1	Stimulus/S  1	1	30017469	30017477	109	0	20	pips_l40_r400_500-8000.hdf5	right	left
3002.7922	1	Stimulus/S  1	1	30027922	30027930	109	1	40	pips_l40_r400_500-8000.hdf5	right	left
3003.8482	1	Stimulus/S  1	1	30038482	30038490	109	2	60	pips_l40_r400_500-8000.hdf5	right	left
3004.9149	1	Stimulus/S  1	1	30049149	30049157	109	3	70	pips_l40_r400_500-8000.hdf5	right	left
3005.9816	1	Stimulus/S  1	1	30059816	30059824	109	4	50	pips_l40_r400_500-8000.hdf5	right	left
3007.0269	1	Stimulus/S  1	1	30070269	30070277	109	5	30	pips_l40_r400_500-8000.hdf5	right	left
3008.0829	1	Stimulus/S  1	1	30080829	30080837	110	0	20	pips_l40_r400_500-8000.hdf5	right	left
3009.1283	1	Stimulus/S  1	1	30091283	30091291	110	1	40	pips_l40_r400_500-8000.hdf5	right	left
3010.1843	1	Stimulus/S  1	1	30101843	30101851	110	2	60	pips_l40_r400_500-8000.hdf5	right	left
3011.251	1	Stimulus/S  1	1	30112510	30112518	110	3	70	pips_l40_r400_500-8000.hdf5	right	left
3012.2963	1	Stimulus/S  1	1	30122963	30122971	110	4	50	pips_l40_r400_500-8000.hdf5	right	left
3013.363	1	Stimulus/S  1	1	30133630	30133638	110	5	30	pips_l40_r400_500-8000.hdf5	right	left
3014.4297	1	Stimulus/S  1	1	30144297	30144305	111	0	20	pips_l40_r400_500-8000.hdf5	right	left
3015.4963	1	Stimulus/S  1	1	30154963	30154971	111	1	40	pips_l40_r400_500-8000.hdf5	right	left
3016.5417	1	Stimulus/S  1	1	30165417	30165425	111	2	60	pips_l40_r400_500-8000.hdf5	right	left
3017.5977	1	Stimulus/S  1	1	30175977	30175985	111	3	70	pips_l40_r400_500-8000.hdf5	right	left
3018.643	1	Stimulus/S  1	1	30186430	30186438	111	4	50	pips_l40_r400_500-8000.hdf5	right	left
3019.7097	1	Stimulus/S  1	1	30197097	30197105	111	5	30	pips_l40_r400_500-8000.hdf5	right	left
3020.7764	1	Stimulus/S  1	1	30207764	30207772	112	0	20	pips_l40_r400_500-8000.hdf5	right	left
3021.8431	1	Stimulus/S  1	1	30218431	30218439	112	1	40	pips_l40_r400_500-8000.hdf5	right	left
3022.9098	1	Stimulus/S  1	1	30229098	30229106	112	2	60	pips_l40_r400_500-8000.hdf5	right	left
3023.9764	1	Stimulus/S  1	1	30239764	30239772	112	3	70	pips_l40_r400_500-8000.hdf5	right	left
3025.0324	1	Stimulus/S  1	1	30250324	30250332	112	4	50	pips_l40_r400_500-8000.hdf5	right	left
3026.0778	1	Stimulus/S  1	1	30260778	30260786	112	5	30	pips_l40_r400_500-8000.hdf5	right	left
3027.1338	1	Stimulus/S  1	1	30271338	30271346	113	0	20	pips_l40_r400_500-8000.hdf5	right	left
3028.1791	1	Stimulus/S  1	1	30281791	30281799	113	1	40	pips_l40_r400_500-8000.hdf5	right	left
3029.2458	1	Stimulus/S  1	1	30292458	30292466	113	2	60	pips_l40_r400_500-8000.hdf5	right	left
3030.3018	1	Stimulus/S  1	1	30303018	30303026	113	3	70	pips_l40_r400_500-8000.hdf5	right	left
3031.3472	1	Stimulus/S  1	1	30313472	30313480	113	4	50	pips_l40_r400_500-8000.hdf5	right	left
3032.3925	1	Stimulus/S  1	1	30323925	30323933	113	5	30	pips_l40_r400_500-8000.hdf5	right	left
3033.4592	1	Stimulus/S  1	1	30334592	30334600	114	0	20	pips_l40_r400_500-8000.hdf5	right	left
3034.5152	1	Stimulus/S  1	1	30345152	30345160	114	1	40	pips_l40_r400_500-8000.hdf5	right	left
3035.5605	1	Stimulus/S  1	1	30355605	30355613	114	2	60	pips_l40_r400_500-8000.hdf5	right	left
3036.6165	1	Stimulus/S  1	1	30366165	30366173	114	3	70	pips_l40_r400_500-8000.hdf5	right	left
3037.6619	1	Stimulus/S  1	1	30376619	30376627	114	4	50	pips_l40_r400_500-8000.hdf5	right	left
3038.7286	1	Stimulus/S  1	1	30387286	30387294	114	5	30	pips_l40_r400_500-8000.hdf5	right	left
3039.7846	1	Stimulus/S  1	1	30397846	30397854	115	0	20	pips_l40_r400_500-8000.hdf5	right	left
3040.8299	1	Stimulus/S  1	1	30408299	30408307	115	1	40	pips_l40_r400_500-8000.hdf5	right	left
3041.8753	1	Stimulus/S  1	1	30418753	30418761	115	2	60	pips_l40_r400_500-8000.hdf5	right	left
3042.9313	1	Stimulus/S  1	1	30429313	30429321	115	3	70	pips_l40_r400_500-8000.hdf5	right	left
3043.998	1	Stimulus/S  1	1	30439980	30439988	115	4	50	pips_l40_r400_500-8000.hdf5	right	left
3045.0646	1	Stimulus/S  1	1	30450646	30450654	115	5	30	pips_l40_r400_500-8000.hdf5	right	left
3046.1313	1	Stimulus/S  1	1	30461313	30461321	116	0	20	pips_l40_r400_500-8000.hdf5	right	left
3047.1767	1	Stimulus/S  1	1	30471767	30471775	116	1	40	pips_l40_r400_500-8000.hdf5	right	left
3048.2327	1	Stimulus/S  1	1	30482327	30482335	116	2	60	pips_l40_r400_500-8000.hdf5	right	left
3049.2993	1	Stimulus/S  1	1	30492993	30493001	116	3	70	pips_l40_r400_500-8000.hdf5	right	left
3050.366	1	Stimulus/S  1	1	30503660	30503668	116	4	50	pips_l40_r400_500-8000.hdf5	right	left
3051.4114	1	Stimulus/S  1	1	30514114	30514122	116	5	30	pips_l40_r400_500-8000.hdf5	right	left
3052.4674	1	Stimulus/S  1	1	30524674	30524682	117	0	20	pips_l40_r400_500-8000.hdf5	right	left
3053.5127	1	Stimulus/S  1	1	30535127	30535135	117	1	40	pips_l40_r400_500-8000.hdf5	right	left
3054.5794	1	Stimulus/S  1	1	30545794	30545802	117	2	60	pips_l40_r400_500-8000.hdf5	right	left
3055.6461	1	Stimulus/S  1	1	30556461	30556469	117	3	70	pips_l40_r400_500-8000.hdf5	right	left
3056.6914	1	Stimulus/S  1	1	30566914	30566922	117	4	50	pips_l40_r400_500-8000.hdf5	right	left
3057.7474	1	Stimulus/S  1	1	30577474	30577482	117	5	30	pips_l40_r400_500-8000.hdf5	right	left
3058.7928	1	Stimulus/S  1	1	30587928	30587936	118	0	20	pips_l40_r400_500-8000.hdf5	right	left
3059.8488	1	Stimulus/S  1	1	30598488	30598496	118	1	40	pips_l40_r400_500-8000.hdf5	right	left
3060.9154	1	Stimulus/S  1	1	30609154	30609162	118	2	60	pips_l40_r400_500-8000.hdf5	right	left
3061.9821	1	Stimulus/S  1	1	30619821	30619829	118	3	70	pips_l40_r400_500-8000.hdf5	right	left
3063.0275	1	Stimulus/S  1	1	30630275	30630283	118	4	50	pips_l40_r400_500-8000.hdf5	right	left
3064.0835	1	Stimulus/S  1	1	30640835	30640843	118	5	30	pips_l40_r400_500-8000.hdf5	right	left
3065.1502	1	Stimulus/S  1	1	30651502	30651510	119	0	20	pips_l40_r400_500-8000.hdf5	right	left
3066.1955	1	Stimulus/S  1	1	30661955	30661963	119	1	40	pips_l40_r400_500-8000.hdf5	right	left
3067.2515	1	Stimulus/S  1	1	30672515	30672523	119	2	60	pips_l40_r400_500-8000.hdf5	right	left
3068.2969	1	Stimulus/S  1	1	30682969	30682977	119	3	70	pips_l40_r400_500-8000.hdf5	right	left
3069.3422	1	Stimulus/S  1	1	30693422	30693430	119	4	50	pips_l40_r400_500-8000.hdf5	right	left
3070.4089	1	Stimulus/S  1	1	30704089	30704097	119	5	30	pips_l40_r400_500-8000.hdf5	right	left
3071.4755	1	Stimulus/S  1	1	30714755	30714763	0	0	20	pips_l40_r400_500-8000.hdf5	right	left
3072.5316	1	Stimulus/S  1	1	30725316	30725324	0	1	40	pips_l40_r400_500-8000.hdf5	right	left
3073.5769	1	Stimulus/S  1	1	30735769	30735777	0	2	60	pips_l40_r400_500-8000.hdf5	right	left
3074.6436	1	Stimulus/S  1	1	30746436	30746444	0	3	70	pips_l40_r400_500-8000.hdf5	right	left
3075.7103	1	Stimulus/S  1	1	30757103	30757111	0	4	50	pips_l40_r400_500-8000.hdf5	right	left
3076.7769	1	Stimulus/S  1	1	30767769	30767777	0	5	30	pips_l40_r400_500-8000.hdf5	right	left
3077.8329	1	Stimulus/S  1	1	30778329	30778337	1	0	20	pips_l40_r400_500-8000.hdf5	right	left
3078.8996	1	Stimulus/S  1	1	30788996	30789004	1	1	40	pips_l40_r400_500-8000.hdf5	right	left
3079.945	1	Stimulus/S  1	1	30799450	30799458	1	2	60	pips_l40_r400_500-8000.hdf5	right	left
3081.001	1	Stimulus/S  1	1	30810010	30810018	1	3	70	pips_l40_r400_500-8000.hdf5	right	left
3082.0676	1	Stimulus/S  1	1	30820676	30820684	1	4	50	pips_l40_r400_500-8000.hdf5	right	left
3083.113	1	Stimulus/S  1	1	30831130	30831138	1	5	30	pips_l40_r400_500-8000.hdf5	right	left
3084.169	1	Stimulus/S  1	1	30841690	30841698	2	0	20	pips_l40_r400_500-8000.hdf5	right	left
3085.2357	1	Stimulus/S  1	1	30852357	30852365	2	1	40	pips_l40_r400_500-8000.hdf5	right	left
3086.3024	1	Stimulus/S  1	1	30863024	30863032	2	2	60	pips_l40_r400_500-8000.hdf5	right	left
3087.3477	1	Stimulus/S  1	1	30873477	30873485	2	3	70	pips_l40_r400_500-8000.hdf5	right	left
3088.393	1	Stimulus/S  1	1	30883930	30883938	2	4	50	pips_l40_r400_500-8000.hdf5	right	left
3089.4597	1	Stimulus/S  1	1	30894597	30894605	2	5	30	pips_l40_r400_500-8000.hdf5	right	left
3090.5264	1	Stimulus/S  1	1	30905264	30905272	3	0	20	pips_l40_r400_500-8000.hdf5	right	left
3091.5824	1	Stimulus/S  1	1	30915824	30915832	3	1	40	pips_l40_r400_500-8000.hdf5	right	left
3092.6277	1	Stimulus/S  1	1	30926277	30926285	3	2	60	pips_l40_r400_500-8000.hdf5	right	left
3093.6944	1	Stimulus/S  1	1	30936944	30936952	3	3	70	pips_l40_r400_500-8000.hdf5	right	left
3094.7611	1	Stimulus/S  1	1	30947611	30947619	3	4	50	pips_l40_r400_500-8000.hdf5	right	left
3095.8171	1	Stimulus/S  1	1	30958171	30958179	3	5	30	pips_l40_r400_500-8000.hdf5	right	left
3096.8625	1	Stimulus/S  1	1	30968625	30968633	4	0	20	pips_l40_r400_500-8000.hdf5	right	left
3097.9291	1	Stimulus/S  1	1	30979291	30979299	4	1	40	pips_l40_r400_500-8000.hdf5	right	left
3098.9851	1	Stimulus/S  1	1	30989851	30989859	4	2	60	pips_l40_r400_500-8000.hdf5	right	left
3100.0518	1	Stimulus/S  1	1	31000518	31000526	4	3	70	pips_l40_r400_500-8000.hdf5	right	left
3101.1185	1	Stimulus/S  1	1	31011185	31011193	4	4	50	pips_l40_r400_500-8000.hdf5	right	left
3102.1638	1	Stimulus/S  1	1	31021638	31021646	4	5	30	pips_l40_r400_500-8000.hdf5	right	left
3103.2305	1	Stimulus/S  1	1	31032305	31032313	5	0	20	pips_l40_r400_500-8000.hdf5	right	left
3104.2759	1	Stimulus/S  1	1	31042759	31042767	5	1	40	pips_l40_r400_500-8000.hdf5	right	left
3105.3319	1	Stimulus/S  1	1	31053319	31053327	5	2	60	pips_l40_r400_500-8000.hdf5	right	left
3106.3772	1	Stimulus/S  1	1	31063772	31063780	5	3	70	pips_l40_r400_500-8000.hdf5	right	left
3107.4439	1	Stimulus/S  1	1	31074439	31074447	5	4	50	pips_l40_r400_500-8000.hdf5	right	left
3108.4999	1	Stimulus/S  1	1	31084999	31085007	5	5	30	pips_l40_r400_500-8000.hdf5	right	left
3109.5452	1	Stimulus/S  1	1	31095452	31095460	6	0	20	pips_l40_r400_500-8000.hdf5	right	left
3110.6119	1	Stimulus/S  1	1	31106119	31106127	6	1	40	pips_l40_r400_500-8000.hdf5	right	left
3111.6786	1	Stimulus/S  1	1	31116786	31116794	6	2	60	pips_l40_r400_500-8000.hdf5	right	left
3112.7346	1	Stimulus/S  1	1	31127346	31127354	6	3	70	pips_l40_r400_500-8000.hdf5	right	left
3113.7799	1	Stimulus/S  1	1	31137799	31137807	6	4	50	pips_l40_r400_500-8000.hdf5	right	left
3114.8466	1	Stimulus/S  1	1	31148466	31148474	6	5	30	pips_l40_r400_500-8000.hdf5	right	left
3115.9133	1	Stimulus/S  1	1	31159133	31159141	7	0	20	pips_l40_r400_500-8000.hdf5	right	left
3116.9693	1	Stimulus/S  1	1	31169693	31169701	7	1	40	pips_l40_r400_500-8000.hdf5	right	left
3118.0147	1	Stimulus/S  1	1	31180147	31180155	7	2	60	pips_l40_r400_500-8000.hdf5	right	left
3119.06	1	Stimulus/S  1	1	31190600	31190608	7	3	70	pips_l40_r400_500-8000.hdf5	right	left
3120.1267	1	Stimulus/S  1	1	31201267	31201275	7	4	50	pips_l40_r400_500-8000.hdf5	right	left
3121.1934	1	Stimulus/S  1	1	31211934	31211942	7	5	30	pips_l40_r400_500-8000.hdf5	right	left
3122.2494	1	Stimulus/S  1	1	31222494	31222502	8	0	20	pips_l40_r400_500-8000.hdf5	right	left
3123.2947	1	Stimulus/S  1	1	31232947	31232955	8	1	40	pips_l40_r400_500-8000.hdf5	right	left
3124.3614	1	Stimulus/S  1	1	31243614	31243622	8	2	60	pips_l40_r400_500-8000.hdf5	right	left
3125.4174	1	Stimulus/S  1	1	31254174	31254182	8	3	70	pips_l40_r400_500-8000.hdf5	right	left
3126.4627	1	Stimulus/S  1	1	31264627	31264635	8	4	50	pips_l40_r400_500-8000.hdf5	right	left
3127.5294	1	Stimulus/S  1	1	31275294	31275302	8	5	30	pips_l40_r400_500-8000.hdf5	right	left
3128.5854	1	Stimulus/S  1	1	31285854	31285862	9	0	20	pips_l40_r400_500-8000.hdf5	right	left
3129.6308	1	Stimulus/S  1	1	31296308	31296316	9	1	40	pips_l40_r400_500-8000.hdf5	right	left
3130.6974	1	Stimulus/S  1	1	31306974	31306982	9	2	60	pips_l40_r400_500-8000.hdf5	right	left
3131.7535	1	Stimulus/S  1	1	31317535	31317543	9	3	70	pips_l40_r400_500-8000.hdf5	right	left
3132.7988	1	Stimulus/S  1	1	31327988	31327996	9	4	50	pips_l40_r400_500-8000.hdf5	right	left
3133.8655	1	Stimulus/S  1	1	31338655	31338663	9	5	30	pips_l40_r400_500-8000.hdf5	right	left
3134.9108	1	Stimulus/S  1	1	31349108	31349116	10	0	20	pips_l40_r400_500-8000.hdf5	right	left
3135.9668	1	Stimulus/S  1	1	31359668	31359676	10	1	40	pips_l40_r400_500-8000.hdf5	right	left
3137.0335	1	Stimulus/S  1	1	31370335	31370343	10	2	60	pips_l40_r400_500-8000.hdf5	right	left
3138.0788	1	Stimulus/S  1	1	31380788	31380796	10	3	70	pips_l40_r400_500-8000.hdf5	right	left
3139.1349	1	Stimulus/S  1	1	31391349	31391357	10	4	50	pips_l40_r400_500-8000.hdf5	right	left
3140.2015	1	Stimulus/S  1	1	31402015	31402023	10	5	30	pips_l40_r400_500-8000.hdf5	right	left
3141.2682	1	Stimulus/S  1	1	31412682	31412690	11	0	20	pips_l40_r400_500-8000.hdf5	right	left
3142.3136	1	Stimulus/S  1	1	31423136	31423144	11	1	40	pips_l40_r400_500-8000.hdf5	right	left
3143.3696	1	Stimulus/S  1	1	31433696	31433704	11	2	60	pips_l40_r400_500-8000.hdf5	right	left
3144.4362	1	Stimulus/S  1	1	31444362	31444370	11	3	70	pips_l40_r400_500-8000.hdf5	right	left
3145.4816	1	Stimulus/S  1	1	31454816	31454824	11	4	50	pips_l40_r400_500-8000.hdf5	right	left
3146.5269	1	Stimulus/S  1	1	31465269	31465277	11	5	30	pips_l40_r400_500-8000.hdf5	right	left
3147.5829	1	Stimulus/S  1	1	31475829	31475837	12	0	20	pips_l40_r400_500-8000.hdf5	right	left
3148.6283	1	Stimulus/S  1	1	31486283	31486291	12	1	40	pips_l40_r400_500-8000.hdf5	right	left
3149.695	1	Stimulus/S  1	1	31496950	31496958	12	2	60	pips_l40_r400_500-8000.hdf5	right	left
3150.751	1	Stimulus/S  1	1	31507510	31507518	12	3	70	pips_l40_r400_500-8000.hdf5	right	left
3151.7963	1	Stimulus/S  1	1	31517963	31517971	12	4	50	pips_l40_r400_500-8000.hdf5	right	left
3152.8523	1	Stimulus/S  1	1	31528523	31528531	12	5	30	pips_l40_r400_500-8000.hdf5	right	left
3153.919	1	Stimulus/S  1	1	31539190	31539198	13	0	20	pips_l40_r400_500-8000.hdf5	right	left
3154.9857	1	Stimulus/S  1	1	31549857	31549865	13	1	40	pips_l40_r400_500-8000.hdf5	right	left
3156.031	1	Stimulus/S  1	1	31560310	31560318	13	2	60	pips_l40_r400_500-8000.hdf5	right	left
3157.087	1	Stimulus/S  1	1	31570870	31570878	13	3	70	pips_l40_r400_500-8000.hdf5	right	left
3158.143	1	Stimulus/S  1	1	31581430	31581438	13	4	50	pips_l40_r400_500-8000.hdf5	right	left
3159.2204	1	Stimulus/S  1	1	31592204	31592212	13	5	30	pips_l40_r400_500-8000.hdf5	right	left
3160.2657	1	Stimulus/S  1	1	31602657	31602665	14	0	20	pips_l40_r400_500-8000.hdf5	right	left
3161.3111	1	Stimulus/S  1	1	31613111	31613119	14	1	40	pips_l40_r400_500-8000.hdf5	right	left
3162.3671	1	Stimulus/S  1	1	31623671	31623679	14	2	60	pips_l40_r400_500-8000.hdf5	right	left
3163.4338	1	Stimulus/S  1	1	31634338	31634346	14	3	70	pips_l40_r400_500-8000.hdf5	right	left
3164.5004	1	Stimulus/S  1	1	31645004	31645012	14	4	50	pips_l40_r400_500-8000.hdf5	right	left
3165.5671	1	Stimulus/S  1	1	31655671	31655679	14	5	30	pips_l40_r400_500-8000.hdf5	right	left
3166.6125	1	Stimulus/S  1	1	31666125	31666133	15	0	20	pips_l40_r400_500-8000.hdf5	right	left
3167.6685	1	Stimulus/S  1	1	31676685	31676693	15	1	40	pips_l40_r400_500-8000.hdf5	right	left
3168.7138	1	Stimulus/S  1	1	31687138	31687146	15	2	60	pips_l40_r400_500-8000.hdf5	right	left
3169.7698	1	Stimulus/S  1	1	31697698	31697706	15	3	70	pips_l40_r400_500-8000.hdf5	right	left
3170.8152	1	Stimulus/S  1	1	31708152	31708160	15	4	50	pips_l40_r400_500-8000.hdf5	right	left
3171.8605	1	Stimulus/S  1	1	31718605	31718613	15	5	30	pips_l40_r400_500-8000.hdf5	right	left
3172.9165	1	Stimulus/S  1	1	31729165	31729173	16	0	20	pips_l40_r400_500-8000.hdf5	right	left
3173.9619	1	Stimulus/S  1	1	31739619	31739627	16	1	40	pips_l40_r400_500-8000.hdf5	right	left
3175.0179	1	Stimulus/S  1	1	31750179	31750187	16	2	60	pips_l40_r400_500-8000.hdf5	right	left
3176.0632	1	Stimulus/S  1	1	31760632	31760640	16	3	70	pips_l40_r400_500-8000.hdf5	right	left
3177.1299	1	Stimulus/S  1	1	31771299	31771307	16	4	50	pips_l40_r400_500-8000.hdf5	right	left
3178.1966	1	Stimulus/S  1	1	31781966	31781974	16	5	30	pips_l40_r400_500-8000.hdf5	right	left
3179.2526	1	Stimulus/S  1	1	31792526	31792534	17	0	20	pips_l40_r400_500-8000.hdf5	right	left
3180.2979	1	Stimulus/S  1	1	31802979	31802987	17	1	40	pips_l40_r400_500-8000.hdf5	right	left
3181.3646	1	Stimulus/S  1	1	31813646	31813654	17	2	60	pips_l40_r400_500-8000.hdf5	right	left
3182.4313	1	Stimulus/S  1	1	31824313	31824321	17	3	70	pips_l40_r400_500-8000.hdf5	right	left
3183.4979	1	Stimulus/S  1	1	31834979	31834987	17	4	50	pips_l40_r400_500-8000.hdf5	right	left
3184.5646	1	Stimulus/S  1	1	31845646	31845654	17	5	30	pips_l40_r400_500-8000.hdf5	right	left
3185.6206	1	Stimulus/S  1	1	31856206	31856214	18	0	20	pips_l40_r400_500-8000.hdf5	right	left
3186.6873	1	Stimulus/S  1	1	31866873	31866881	18	1	40	pips_l40_r400_500-8000.hdf5	right	left
3187.754	1	Stimulus/S  1	1	31877540	31877548	18	2	60	pips_l40_r400_500-8000.hdf5	right	left
3188.7993	1	Stimulus/S  1	1	31887993	31888001	18	3	70	pips_l40_r400_500-8000.hdf5	right	left
3189.866	1	Stimulus/S  1	1	31898660	31898668	18	4	50	pips_l40_r400_500-8000.hdf5	right	left
3190.9113	1	Stimulus/S  1	1	31909113	31909121	18	5	30	pips_l40_r400_500-8000.hdf5	right	left
3191.9674	1	Stimulus/S  1	1	31919674	31919682	19	0	20	pips_l40_r400_500-8000.hdf5	right	left
3193.034	1	Stimulus/S  1	1	31930340	31930348	19	1	40	pips_l40_r400_500-8000.hdf5	right	left
3194.0794	1	Stimulus/S  1	1	31940794	31940802	19	2	60	pips_l40_r400_500-8000.hdf5	right	left
3195.1354	1	Stimulus/S  1	1	31951354	31951362	19	3	70	pips_l40_r400_500-8000.hdf5	right	left
3196.2021	1	Stimulus/S  1	1	31962021	31962029	19	4	50	pips_l40_r400_500-8000.hdf5	right	left
3197.2474	1	Stimulus/S  1	1	31972474	31972482	19	5	30	pips_l40_r400_500-8000.hdf5	right	left
3198.3034	1	Stimulus/S  1	1	31983034	31983042	20	0	20	pips_l40_r400_500-8000.hdf5	right	left
3199.3701	1	Stimulus/S  1	1	31993701	31993709	20	1	40	pips_l40_r400_500-8000.hdf5	right	left
3200.4368	1	Stimulus/S  1	1	32004368	32004376	20	2	60	pips_l40_r400_500-8000.hdf5	right	left
3201.4821	1	Stimulus/S  1	1	32014821	32014829	20	3	70	pips_l40_r400_500-8000.hdf5	right	left
3202.5488	1	Stimulus/S  1	1	32025488	32025496	20	4	50	pips_l40_r400_500-8000.hdf5	right	left
3203.5941	1	Stimulus/S  1	1	32035941	32035949	20	5	30	pips_l40_r400_500-8000.hdf5	right	left
3204.6501	1	Stimulus/S  1	1	32046501	32046509	21	0	20	pips_l40_r400_500-8000.hdf5	right	left
3205.7168	1	Stimulus/S  1	1	32057168	32057176	21	1	40	pips_l40_r400_500-8000.hdf5	right	left
3206.7622	1	Stimulus/S  1	1	32067622	32067630	21	2	60	pips_l40_r400_500-8000.hdf5	right	left
3207.8182	1	Stimulus/S  1	1	32078182	32078190	21	3	70	pips_l40_r400_500-8000.hdf5	right	left
3208.8635	1	Stimulus/S  1	1	32088635	32088643	21	4	50	pips_l40_r400_500-8000.hdf5	right	left
3209.9195	1	Stimulus/S  1	1	32099195	32099203	21	5	30	pips_l40_r400_500-8000.hdf5	right	left
3210.9649	1	Stimulus/S  1	1	32109649	32109657	22	0	20	pips_l40_r400_500-8000.hdf5	right	left
3212.0209	1	Stimulus/S  1	1	32120209	32120217	22	1	40	pips_l40_r400_500-8000.hdf5	right	left
3213.0662	1	Stimulus/S  1	1	32130662	32130670	22	2	60	pips_l40_r400_500-8000.hdf5	right	left
3214.1329	1	Stimulus/S  1	1	32141329	32141337	22	3	70	pips_l40_r400_500-8000.hdf5	right	left
3215.1996	1	Stimulus/S  1	1	32151996	32152004	22	4	50	pips_l40_r400_500-8000.hdf5	right	left
3216.2449	1	Stimulus/S  1	1	32162449	32162457	22	5	30	pips_l40_r400_500-8000.hdf5	right	left
3217.3009	1	Stimulus/S  1	1	32173009	32173017	23	0	20	pips_l40_r400_500-8000.hdf5	right	left
3218.3676	1	Stimulus/S  1	1	32183676	32183684	23	1	40	pips_l40_r400_500-8000.hdf5	right	left
3219.4343	1	Stimulus/S  1	1	32194343	32194351	23	2	60	pips_l40_r400_500-8000.hdf5	right	left
3220.4796	1	Stimulus/S  1	1	32204796	32204804	23	3	70	pips_l40_r400_500-8000.hdf5	right	left
3221.5356	1	Stimulus/S  1	1	32215356	32215364	23	4	50	pips_l40_r400_500-8000.hdf5	right	left
3222.6023	1	Stimulus/S  1	1	32226023	32226031	23	5	30	pips_l40_r400_500-8000.hdf5	right	left
3223.6477	1	Stimulus/S  1	1	32236477	32236485	24	0	20	pips_l40_r400_500-8000.hdf5	right	left
3224.7143	1	Stimulus/S  1	1	32247143	32247151	24	1	40	pips_l40_r400_500-8000.hdf5	right	left
3225.781	1	Stimulus/S  1	1	32257810	32257818	24	2	60	pips_l40_r400_500-8000.hdf5	right	left
3226.837	1	Stimulus/S  1	1	32268370	32268378	24	3	70	pips_l40_r400_500-8000.hdf5	right	left
3227.9037	1	Stimulus/S  1	1	32279037	32279045	24	4	50	pips_l40_r400_500-8000.hdf5	right	left
3228.949	1	Stimulus/S  1	1	32289490	32289498	24	5	30	pips_l40_r400_500-8000.hdf5	right	left
3230.0157	1	Stimulus/S  1	1	32300157	32300165	25	0	20	pips_l40_r400_500-8000.hdf5	right	left
3231.0824	1	Stimulus/S  1	1	32310824	32310832	25	1	40	pips_l40_r400_500-8000.hdf5	right	left
3232.1384	1	Stimulus/S  1	1	32321384	32321392	25	2	60	pips_l40_r400_500-8000.hdf5	right	left
3233.2051	1	Stimulus/S  1	1	32332051	32332059	25	3	70	pips_l40_r400_500-8000.hdf5	right	left
3234.2611	1	Stimulus/S  1	1	32342611	32342619	25	4	50	pips_l40_r400_500-8000.hdf5	right	left
3235.3171	1	Stimulus/S  1	1	32353171	32353179	25	5	30	pips_l40_r400_500-8000.hdf5	right	left
3236.3838	1	Stimulus/S  1	1	32363838	32363846	26	0	20	pips_l40_r400_500-8000.hdf5	right	left
3237.4505	1	Stimulus/S  1	1	32374505	32374513	26	1	40	pips_l40_r400_500-8000.hdf5	right	left
3238.4958	1	Stimulus/S  1	1	32384958	32384966	26	2	60	pips_l40_r400_500-8000.hdf5	right	left
3239.5625	1	Stimulus/S  1	1	32395625	32395633	26	3	70	pips_l40_r400_500-8000.hdf5	right	left
3240.6185	1	Stimulus/S  1	1	32406185	32406193	26	4	50	pips_l40_r400_500-8000.hdf5	right	left
3241.6638	1	Stimulus/S  1	1	32416638	32416646	26	5	30	pips_l40_r400_500-8000.hdf5	right	left
3242.7198	1	Stimulus/S  1	1	32427198	32427206	27	0	20	pips_l40_r400_500-8000.hdf5	right	left
3243.7652	1	Stimulus/S  1	1	32437652	32437660	27	1	40	pips_l40_r400_500-8000.hdf5	right	left
3244.8319	1	Stimulus/S  1	1	32448319	32448327	27	2	60	pips_l40_r400_500-8000.hdf5	right	left
3245.8879	1	Stimulus/S  1	1	32458879	32458887	27	3	70	pips_l40_r400_500-8000.hdf5	right	left
3246.9332	1	Stimulus/S  1	1	32469332	32469340	27	4	50	pips_l40_r400_500-8000.hdf5	right	left
3247.9999	1	Stimulus/S  1	1	32479999	32480007	27	5	30	pips_l40_r400_500-8000.hdf5	right	left
3249.0452	1	Stimulus/S  1	1	32490452	32490460	28	0	20	pips_l40_r400_500-8000.hdf5	right	left
3250.1012	1	Stimulus/S  1	1	32501012	32501020	28	1	40	pips_l40_r400_500-8000.hdf5	right	left
3251.1679	1	Stimulus/S  1	1	32511679	32511687	28	2	60	pips_l40_r400_500-8000.hdf5	right	left
3252.2133	1	Stimulus/S  1	1	32522133	32522141	28	3	70	pips_l40_r400_500-8000.hdf5	right	left
3253.2693	1	Stimulus/S  1	1	32532693	32532701	28	4	50	pips_l40_r400_500-8000.hdf5	right	left
3254.3359	1	Stimulus/S  1	1	32543359	32543367	28	5	30	pips_l40_r400_500-8000.hdf5	right	left
3255.3813	1	Stimulus/S  1	1	32553813	32553821	29	0	20	pips_l40_r400_500-8000.hdf5	right	left
3256.448	1	Stimulus/S  1	1	32564480	32564488	29	1	40	pips_l40_r400_500-8000.hdf5	right	left
