onset	duration	eventnumber	hunger_condition	stimfilename	blockno	trialno	is_faststream	stim	food_idx	letter	letter_idx	istarget	image_number	response	keypressed	rt	correct	time_stimon	time_stimoff
321582	0.0999879	3149	satiated	stimuli/non_foods\non-food_inanimate_toy_airplane.jpg	7	41	1	non-food_inanimate_toy_airplane	0	W	16	0	222	0		0	0	1318.954402	1319.05439
321619.5	0.0999879	3150	satiated	stimuli/non_foods\non-food_inanimate_pine_cone.jpg	7	41	1	non-food_inanimate_pine_cone	0	V	15	0	200	0		0	0	1319.104399	1319.204387
321657	0.0999875	3151	satiated	stimuli/non_foods\non-food_animate_frog.jpg	7	41	1	non-food_animate_frog	0	R	12	0	113	0		0	0	1319.2544	1319.354388
321694.5	0.0999825	3152	satiated	stimuli/foods\fries.jpg	7	41	1	fries	1	T	14	0	52	0		0	0	1319.404402	1319.504384
321732	0.0999862	3153	satiated	stimuli/non_foods\non-food_animate_bee.jpg	7	41	1	non-food_animate_bee	0	G	4	0	95	0		0	0	1319.554397	1319.654383
321769.5	0.0999895	3154	satiated	stimuli/non_foods\non-food_inanimate_stapler.jpg	7	41	1	non-food_inanimate_stapler	0	C	1	0	213	0		0	0	1319.704394	1319.804384
321807	0.09994	3155	satiated	stimuli/foods\lamb_chops.jpg	7	41	1	lamb_chops	1	S	13	0	70	0		0	0	1319.854441	1319.95438
321844.5	0.0999979	3156	satiated	stimuli/non_foods\non-food_inanimate_tulip.jpg	7	41	1	non-food_inanimate_tulip	0	B	0	0	224	0		0	0	1320.004384	1320.104382
321882	0.099986	3157	satiated	stimuli/foods\savory_pie.jpg	7	41	1	savory_pie	1	C	1	0	265	0		0	0	1320.154394	1320.25438
321919.5	0.0999848	3158	satiated	stimuli/non_foods\non-food_inanimate_desk.jpg	7	41	1	non-food_inanimate_desk	0	F	3	0	178	0		0	0	1320.304391	1320.404376
321957	0.0999874	3159	satiated	stimuli/non_foods\non-food_inanimate_cactus_pot_plant.jpg	7	41	1	non-food_inanimate_cactus_pot_plant	0	B	0	0	169	0		0	0	1320.454391	1320.554378
321994.5	0.0999826	3160	satiated	stimuli/foods\mushroom.jpg	7	41	1	mushroom	1	V	15	0	85	0		0	0	1320.60439	1320.704372
322032	0.0999892	3161	satiated	stimuli/foods\ice_cream.jpg	7	41	1	ice_cream	1	M	9	0	68	0		0	0	1320.75439	1320.854379
322069.5	0.0999812	3162	satiated	stimuli/non_foods\non-food_animate_cheetah.jpg	7	41	1	non-food_animate_cheetah	0	W	16	0	100	0		0	0	1320.904388	1321.00437
322107	0.0999965	3163	satiated	stimuli/non_foods\non-food_animate_butterfly.jpg	7	41	1	non-food_animate_butterfly	0	Z	18	0	96	0		0	0	1321.054386	1321.154383
322144.5	0.0999878	3164	satiated	stimuli/foods\brownie.jpg	7	41	1	brownie	1	N	10	0	14	0		0	0	1321.204385	1321.304373
322182	0.0999872	3165	satiated	stimuli/non_foods\non-food_inanimate_suitcase.jpg	7	41	1	non-food_inanimate_suitcase	0	L	8	0	215	0		0	0	1321.354383	1321.45437
322219.5	0.1000268	3166	satiated	stimuli/foods\chocolate_pudding.jpg	7	41	1	chocolate_pudding	1	C	1	0	29	0		0	0	1321.504381	1321.604408
322257	0.0999351	3167	satiated	stimuli/foods\mussels.jpg	7	41	1	mussels	1	T	14	0	86	0		0	0	1321.654433	1321.754368
322294.5	0.0999833	3168	satiated	stimuli/non_foods\non-food_animate_sea_lion.jpg	7	41	1	non-food_animate_sea_lion	0	F	3	0	143	0		0	0	1321.804382	1321.904365
322332	0.0999926	3169	satiated	stimuli/non_foods\non-food_animate_camel.jpg	7	41	1	non-food_animate_camel	0	S	13	0	97	0		0	0	1321.954375	1322.054367
322369.5	0.0999878	3170	satiated	stimuli/non_foods\non-food_inanimate_nettle.jpg	7	41	1	non-food_inanimate_nettle	0	G	4	0	197	0		0	0	1322.104379	1322.204367
322407	0.0999854	3171	satiated	stimuli/foods\blackberry.jpg	7	41	1	blackberry	1	B	0	0	11	0		0	0	1322.25438	1322.354365
322444.5	0.0999837	3172	satiated	stimuli/foods\raw_ham.jpg	7	41	1	raw_ham	1	N	10	0	253	0		0	0	1322.404379	1322.504363
322482	0.0999849	3173	satiated	stimuli/non_foods\non-food_animate_porcupine.jpg	7	41	1	non-food_animate_porcupine	0	K	7	0	138	0		0	0	1322.554377	1322.654362
322519.5	0.09997	3174	satiated	stimuli/non_foods\non-food_inanimate_wrench.jpg	7	41	1	non-food_inanimate_wrench	0	V	15	0	227	0		0	0	1322.704393	1322.804363
322557	0.0999825	3175	satiated	stimuli/non_foods\non-food_inanimate_fire_extinguisher.jpg	7	41	1	non-food_inanimate_fire_extinguisher	0	M	9	0	181	0		0	0	1322.854376	1322.954358
322594.5	0.0999941	3176	satiated	stimuli/foods\almonds.jpg	7	41	1	almonds	1	V	15	0	0	0		0	0	1323.004362	1323.104356
322632	0.0999844	3177	satiated	stimuli/non_foods\non-food_animate_iguana.jpg	7	41	1	non-food_animate_iguana	0	B	0	0	121	0		0	0	1323.154373	1323.254358
322669.5	0.1000372	3178	satiated	stimuli/foods\mandarin.jpg	7	41	1	mandarin	1	Z	18	0	79	0		0	0	1323.304365	1323.404402
322707	0.0999462	3179	satiated	stimuli/foods\lasagna.jpg	7	41	1	lasagna	1	G	4	0	71	0		0	0	1323.454406	1323.554352
322744.5	0.0999914	3180	satiated	stimuli/non_foods\non-food_animate_donkey.jpg	7	41	1	non-food_animate_donkey	0	P	11	0	107	0		0	0	1323.604366	1323.704358
322782	0.0999855	3181	satiated	stimuli/foods\lettuce.jpg	7	41	1	lettuce	1	K	7	0	75	0		0	0	1323.754368	1323.854353
322819.5	0.0999657	3182	satiated	stimuli/non_foods\non-food_animate_killer_whale.jpg	7	41	1	non-food_animate_killer_whale	0	G	4	0	123	0		0	0	1323.904367	1324.004333
322857	0.0999854	3183	satiated	stimuli/non_foods\non-food_animate_caterpillar.jpg	7	41	1	non-food_animate_caterpillar	0	J	6	0	99	0		0	0	1324.054367	1324.154352
322894.5	0.099982	3184	satiated	stimuli/non_foods\non-food_animate_seahorse.jpg	7	41	1	non-food_animate_seahorse	0	T	14	0	145	0		0	0	1324.204368	1324.30435
322932	0.0999887	3185	satiated	stimuli/non_foods\non-food_animate_mammoth.jpg	7	41	1	non-food_animate_mammoth	0	B	0	0	128	0		0	0	1324.354362	1324.454351
322969.5	0.0999715	3186	satiated	stimuli/foods\broccoli.jpg	7	41	1	broccoli	1	D	2	0	13	0		0	0	1324.504377	1324.604348
323007	0.0999836	3187	satiated	stimuli/foods\pancakes.jpg	7	41	1	pancakes	1	C	1	0	234	0		0	0	1324.654364	1324.754348
323044.5	0.0999844	3188	satiated	stimuli/non_foods\non-food_inanimate_bicycle.jpg	7	41	1	non-food_inanimate_bicycle	0	B	0	0	161	0		0	0	1324.804362	1324.904346
323082	0.0999866	3189	satiated	stimuli/foods\spinach.jpg	7	41	1	spinach	1	X	17	0	268	0		0	0	1324.954362	1325.054349
323119.5	0.1000223	3190	satiated	stimuli/non_foods\non-food_animate_giraffe.jpg	7	41	1	non-food_animate_giraffe	0	P	11	0	115	0		0	0	1325.104366	1325.204389
323157	0.0999681	3191	satiated	stimuli/foods\artichoke.jpg	7	41	1	artichoke	1	T	14	0	3	0		0	0	1325.254376	1325.354344
323194.5	0.0999902	3192	satiated	stimuli/non_foods\non-food_inanimate_hay.jpg	7	41	1	non-food_inanimate_hay	0	P	11	0	187	0		0	0	1325.404355	1325.504345
323232	0.0999835	3193	satiated	stimuli/non_foods\non-food_animate_tortoise.jpg	7	41	1	non-food_animate_tortoise	0	B	0	0	153	0		0	0	1325.554358	1325.654341
323269.5	0.0999859	3194	satiated	stimuli/foods\corncob.jpg	7	41	1	corncob	1	S	13	0	37	0		0	0	1325.704357	1325.804342
323307	0.0999835	3195	satiated	stimuli/foods\salmon.jpg	7	41	1	salmon	1	V	15	0	264	0		0	0	1325.854356	1325.95434
323344.5	0.0999953	3196	satiated	stimuli/non_foods\non-food_inanimate_moss.jpg	7	41	1	non-food_inanimate_moss	0	T	14	0	194	0		0	0	1326.004342	1326.104338
323382	0.0999897	3197	satiated	stimuli/non_foods\non-food_animate_cat.jpg	7	41	1	non-food_animate_cat	0	D	2	0	98	0		0	0	1326.15435	1326.25434
323419.5	0.0999735	3198	satiated	stimuli/non_foods\non-food_inanimate_briefcase.jpg	7	41	1	non-food_inanimate_briefcase	0	J	6	0	163	0		0	0	1326.304362	1326.404335
323457	0.0999889	3199	satiated	stimuli/non_foods\non-food_inanimate_bed.jpg	7	41	1	non-food_inanimate_bed	0	F	3	0	160	0		0	0	1326.454347	1326.554336
323494.5	0.0999873	3200	satiated	stimuli/non_foods\non-food_inanimate_cupboard.jpg	7	41	1	non-food_inanimate_cupboard	0	P	11	0	177	0		0	0	1326.604348	1326.704335
323532	0.0999791	3201	satiated	stimuli/foods\asparagus.jpg	7	41	1	asparagus	1	H	5	0	4	0		0	0	1326.754348	1326.854327
323569.5	0.0999717	3202	satiated	stimuli/foods\honey.jpg	7	41	1	honey	1	T	14	0	66	0		0	0	1326.904354	1327.004326
323607	0.0999587	3203	satiated	stimuli/non_foods\non-food_animate_elephant.jpg	7	41	1	non-food_animate_elephant	0	J	6	0	111	0		0	0	1327.054375	1327.154334
323644.5	0.099986	3204	satiated	stimuli/non_foods\non-food_inanimate_canoe.jpg	7	41	1	non-food_inanimate_canoe	0	H	5	0	170	0		0	0	1327.204345	1327.304331
323682	0.0999909	3205	satiated	stimuli/foods\cupcake.jpg	7	41	1	cupcake	1	X	17	0	42	0		0	0	1327.354343	1327.454334
323719.5	0.0999572	3206	satiated	stimuli/foods\chocolate_chip_cookies.jpg	7	41	1	chocolate_chip_cookies	1	M	9	0	27	0		0	0	1327.504343	1327.6043
323757	0.0999875	3207	satiated	stimuli/foods\gnocchi.jpg	7	41	1	gnocchi	1	X	17	0	58	0		0	0	1327.654341	1327.754329
323794.5	0.0999892	3208	satiated	stimuli/foods\pepperoni_pizza.jpg	7	41	1	pepperoni_pizza	1	B	0	0	241	0		0	0	1327.804342	1327.904331
323832	0.1000048	3209	satiated	stimuli/non_foods\non-food_inanimate_speakers.jpg	7	41	1	non-food_inanimate_speakers	0	C	1	0	212	0		0	0	1327.95434	1328.054344
323869.5	0.0999743	3210	satiated	stimuli/foods\lime.jpg	7	41	1	lime	1	F	3	0	76	0		0	0	1328.104354	1328.204328
323907	0.0999794	3211	satiated	stimuli/foods\potatoes.jpg	7	41	1	potatoes	1	S	13	0	248	0		0	0	1328.25434	1328.35432
323944.5	0.0999899	3212	satiated	stimuli/foods\meatballs.jpg	7	41	1	meatballs	1	G	4	0	81	0		0	0	1328.404333	1328.504323
323982	0.09999	3213	satiated	stimuli/foods\pomegranate.jpg	7	41	1	pomegranate	1	R	12	0	244	0		0	0	1328.554333	1328.654323
324019.5	0.0999507	3214	satiated	stimuli/non_foods\non-food_animate_ram.jpg	7	41	1	non-food_animate_ram	0	K	7	0	140	0		0	0	1328.70437	1328.804321
324057	0.0999736	3215	satiated	stimuli/non_foods\non-food_animate_peacock.jpg	7	41	1	non-food_animate_peacock	0	P	11	0	134	0		0	0	1328.854347	1328.954321
324094.5	0.0999929	3216	satiated	stimuli/foods\oven-roasted_tomatoes.jpg	7	41	1	oven-roasted_tomatoes	1	L	8	0	232	0		0	0	1329.004325	1329.104318
324132	0.1000172	3217	satiated	stimuli/foods\dates.jpg	7	41	1	dates	1	F	3	0	43	0		0	0	1329.154332	1329.25435
324169.5	0.0999846	3218	satiated	stimuli/foods\risotto_with_peas_and_asparagus_tips.jpg	7	41	1	risotto_with_peas_and_asparagus_tips	1	B	0	0	259	0		0	0	1329.304333	1329.404318
324207	0.0999662	3219	satiated	stimuli/foods\tomato.jpg	7	41	1	tomato	1	M	9	0	276	0		0	0	1329.45435	1329.554316
324707	0.0999654	3220	satiated	stimuli/foods\savory_pie.jpg	7	42	1	savory_pie	1	F	3	0	265	0		0	0	1331.454337	1331.554302
324744.5	0.099986	3221	satiated	stimuli/foods\fries.jpg	7	42	1	fries	1	Z	18	0	52	0		0	0	1331.604315	1331.704301
324782	0.099987	3222	satiated	stimuli/foods\blackberry.jpg	7	42	1	blackberry	1	G	4	0	11	0		0	0	1331.754316	1331.854303
324819.5	0.0999854	3223	satiated	stimuli/foods\chocolate_chip_cookies.jpg	7	42	1	chocolate_chip_cookies	1	N	10	0	27	0		0	0	1331.904312	1332.004298
324857	0.0999871	3224	satiated	stimuli/foods\honey.jpg	7	42	1	honey	1	M	9	0	66	0		0	0	1332.054311	1332.154298
324894.5	0.0999841	3225	satiated	stimuli/foods\fruit_pie.jpg	7	42	1	fruit_pie	1	P	11	0	54	0		0	0	1332.20431	1332.304294
324932	0.0999859	3226	satiated	stimuli/non_foods\non-food_animate_runner.jpg	7	42	1	non-food_animate_runner	0	X	17	0	142	0		0	0	1332.354309	1332.454295
324969.5	0.0999857	3227	satiated	stimuli/non_foods\non-food_inanimate_nest.jpg	7	42	1	non-food_inanimate_nest	0	L	8	0	196	0		0	0	1332.50431	1332.604295
325007	0.0999828	3228	satiated	stimuli/non_foods\non-food_inanimate_rack.jpg	7	42	1	non-food_inanimate_rack	0	S	13	0	202	0		0	0	1332.654307	1332.75429
325044.5	0.0999863	3229	satiated	stimuli/non_foods\non-food_inanimate_towel.jpg	7	42	1	non-food_inanimate_towel	0	W	16	0	221	0		0	0	1332.804306	1332.904292
325082	0.1000051	3230	satiated	stimuli/non_foods\non-food_inanimate_socks.jpg	7	42	1	non-food_inanimate_socks	0	R	12	0	211	0		0	0	1332.954303	1333.054309
325119.5	0.099962	3231	satiated	stimuli/non_foods\non-food_inanimate_cactus_pot_plant.jpg	7	42	1	non-food_inanimate_cactus_pot_plant	0	W	16	0	169	0		0	0	1333.104325	1333.204287
325157	0.099988	3232	satiated	stimuli/foods\mango.jpg	7	42	1	mango	1	G	4	0	80	0		0	0	1333.254301	1333.354289
325194.5	0.0999831	3233	satiated	stimuli/non_foods\non-food_inanimate_toy_airplane.jpg	7	42	1	non-food_inanimate_toy_airplane	0	B	0	0	222	0		0	0	1333.404304	1333.504287
325232	0.0999839	3234	satiated	stimuli/non_foods\non-food_inanimate_suitcase.jpg	7	42	1	non-food_inanimate_suitcase	0	I	21	1	215	0		0	0	1333.5543	1333.654284
325269.5	0.0999859	3235	satiated	stimuli/non_foods\non-food_animate_cat.jpg	7	42	1	non-food_animate_cat	0	H	5	0	98	0		0	0	1333.704302	1333.804288
325307	0.0999828	3236	satiated	stimuli/non_foods\non-food_animate_cow.jpg	7	42	1	non-food_animate_cow	0	V	15	0	103	0		0	0	1333.8543	1333.954283
325344.5	0.0999638	3237	satiated	stimuli/non_foods\non-food_animate_seahorse.jpg	7	42	1	non-food_animate_seahorse	0	G	4	0	145	1	a	0.4432176	1	1334.004297	1334.104261
325382	0.0999789	3238	satiated	stimuli/non_foods\non-food_inanimate_teddy_bear.jpg	7	42	1	non-food_inanimate_teddy_bear	0	K	7	0	218	0		0	0	1334.15429	1334.254269
325419.5	0.1000079	3239	satiated	stimuli/non_foods\non-food_inanimate_folding_chair.jpg	7	42	1	non-food_inanimate_folding_chair	0	R	12	0	182	0		0	0	1334.304271	1334.404279
325457	0.099989	3240	satiated	stimuli/non_foods\non-food_inanimate_stapler.jpg	7	42	1	non-food_inanimate_stapler	0	V	15	0	213	0		0	0	1334.454295	1334.554284
325494.5	0.0999858	3241	satiated	stimuli/foods\lettuce.jpg	7	42	1	lettuce	1	G	4	0	75	0		0	0	1334.604291	1334.704277
325532	0.0999824	3242	satiated	stimuli/non_foods\non-food_animate_clown.jpg	7	42	1	non-food_animate_clown	0	R	12	0	102	0		0	0	1334.754293	1334.854275
325569.5	0.0999393	3243	satiated	stimuli/foods\pear.jpg	7	42	1	pear	1	D	2	0	239	0		0	0	1334.904338	1335.004277
325607	0.0999828	3244	satiated	stimuli/foods\fruit_salad.jpg	7	42	1	fruit_salad	1	Z	18	0	55	0		0	0	1335.054291	1335.154274
325644.5	0.0999837	3245	satiated	stimuli/foods\nectarine.jpg	7	42	1	nectarine	1	L	8	0	87	0		0	0	1335.204292	1335.304276
325682	0.0999817	3246	satiated	stimuli/foods\papaya.jpg	7	42	1	papaya	1	B	0	0	235	0		0	0	1335.354291	1335.454272
325719.5	0.0999808	3247	satiated	stimuli/foods\lentils.jpg	7	42	1	lentils	1	S	13	0	74	0		0	0	1335.50429	1335.604271
325757	0.0999853	3248	satiated	stimuli/foods\red_beans.jpg	7	42	1	red_beans	1	N	10	0	255	0		0	0	1335.654287	1335.754272
325794.5	0.0999811	3249	satiated	stimuli/non_foods\non-food_inanimate_horn.jpg	7	42	1	non-food_inanimate_horn	0	P	11	0	190	0		0	0	1335.804289	1335.90427
325832	0.0999677	3250	satiated	stimuli/non_foods\non-food_inanimate_tulip.jpg	7	42	1	non-food_inanimate_tulip	0	Z	18	0	224	0		0	0	1335.954304	1336.054272
325869.5	0.0999848	3251	satiated	stimuli/foods\meatballs.jpg	7	42	1	meatballs	1	P	11	0	81	0		0	0	1336.104286	1336.204271
325907	0.0999828	3252	satiated	stimuli/non_foods\non-food_animate_grasshopper.jpg	7	42	1	non-food_animate_grasshopper	0	U	23	1	117	0		0	0	1336.254284	1336.354266
325944.5	0.0999885	3253	satiated	stimuli/foods\pomegranate.jpg	7	42	1	pomegranate	1	T	14	0	244	0		0	0	1336.404279	1336.504268
325982	0.0999875	3254	satiated	stimuli/non_foods\non-food_inanimate_leaf.jpg	7	42	1	non-food_inanimate_leaf	0	B	0	0	192	0		0	0	1336.554287	1336.654275
326019.5	0.0999601	3255	satiated	stimuli/non_foods\non-food_animate_bee.jpg	7	42	1	non-food_animate_bee	0	J	6	0	95	0		0	0	1336.704306	1336.804266
326057	0.0999853	3256	satiated	stimuli/non_foods\non-food_animate_sea_turtle.jpg	7	42	1	non-food_animate_sea_turtle	0	Z	18	0	144	1	a	0.5932502	1	1336.854279	1336.954264
326094.5	0.0999859	3257	satiated	stimuli/non_foods\non-food_animate_lizard.jpg	7	42	1	non-food_animate_lizard	0	V	15	0	126	0		0	0	1337.004277	1337.104262
326132	0.0999855	3258	satiated	stimuli/non_foods\non-food_animate_sea_lion.jpg	7	42	1	non-food_animate_sea_lion	0	J	6	0	143	0		0	0	1337.154276	1337.254261
326169.5	0.0999819	3259	satiated	stimuli/non_foods\non-food_animate_green_bug.jpg	7	42	1	non-food_animate_green_bug	0	M	9	0	118	0		0	0	1337.304277	1337.404259
326207	0.0999833	3260	satiated	stimuli/foods\cinnamon.jpg	7	42	1	cinnamon	1	S	13	0	30	0		0	0	1337.454276	1337.554259
326244.5	0.0999858	3261	satiated	stimuli/non_foods\non-food_inanimate_watering_can.jpg	7	42	1	non-food_inanimate_watering_can	0	N	10	0	225	0		0	0	1337.604273	1337.704258
326282	0.0999861	3262	satiated	stimuli/foods\kiwi.jpg	7	42	1	kiwi	1	V	15	0	69	0		0	0	1337.754272	1337.854258
326319.5	0.0999862	3263	satiated	stimuli/non_foods\non-food_animate_squirrel.jpg	7	42	1	non-food_animate_squirrel	0	C	1	0	150	0		0	0	1337.904271	1338.004257
326357	0.0999858	3264	satiated	stimuli/foods\grilled_chicken_breast.jpg	7	42	1	grilled_chicken_breast	1	L	8	0	63	0		0	0	1338.054271	1338.154257
326394.5	0.0999829	3265	satiated	stimuli/non_foods\non-food_animate_ram.jpg	7	42	1	non-food_animate_ram	0	T	14	0	140	0		0	0	1338.204269	1338.304252
326432	0.1000085	3266	satiated	stimuli/non_foods\non-food_inanimate_guitar.jpg	7	42	1	non-food_inanimate_guitar	0	V	15	0	185	0		0	0	1338.354275	1338.454284
326469.5	0.0999666	3267	satiated	stimuli/non_foods\non-food_animate_iguana.jpg	7	42	1	non-food_animate_iguana	0	P	11	0	121	0		0	0	1338.504286	1338.604253
326507	0.0999835	3268	satiated	stimuli/foods\grapes.jpg	7	42	1	grapes	1	S	13	0	60	0		0	0	1338.654266	1338.75425
326544.5	0.0999916	3269	satiated	stimuli/foods\strawberry.jpg	7	42	1	strawberry	1	V	15	0	272	0		0	0	1338.804258	1338.90425
326582	0.099994	3270	satiated	stimuli/non_foods\non-food_animate_student_female.jpg	7	42	1	non-food_animate_student_female	0	B	0	0	151	0		0	0	1338.954257	1339.054251
326619.5	0.0999872	3271	satiated	stimuli/non_foods\non-food_animate_millipede.jpg	7	42	1	non-food_animate_millipede	0	T	14	0	129	0		0	0	1339.104262	1339.204249
326657	0.0999854	3272	satiated	stimuli/foods\peas.jpg	7	42	1	peas	1	H	5	0	240	0		0	0	1339.25426	1339.354246
326694.5	0.0999885	3273	satiated	stimuli/foods\bagel.jpg	7	42	1	bagel	1	C	1	0	6	0		0	0	1339.404258	1339.504246
326732	0.099988	3274	satiated	stimuli/non_foods\non-food_animate_horse.jpg	7	42	1	non-food_animate_horse	0	K	7	0	119	0		0	0	1339.554259	1339.654247
326769.5	0.099983	3275	satiated	stimuli/non_foods\non-food_animate_penguin.jpg	7	42	1	non-food_animate_penguin	0	N	10	0	135	0		0	0	1339.704263	1339.804246
326807	0.0999822	3276	satiated	stimuli/foods\hazelnuts.jpg	7	42	1	hazelnuts	1	M	9	0	65	0		0	0	1339.854258	1339.95424
326844.5	0.099986	3277	satiated	stimuli/foods\chilli.jpg	7	42	1	chilli	1	G	4	0	25	0		0	0	1340.00426	1340.104246
326882	0.0999836	3278	satiated	stimuli/foods\fruit_flan.jpg	7	42	1	fruit_flan	1	W	16	0	53	0		0	0	1340.154271	1340.254254
326919.5	0.0999913	3279	satiated	stimuli/foods\linguine_with_clams.jpg	7	42	1	linguine_with_clams	1	X	17	0	77	0		0	0	1340.304251	1340.404243
326957	0.0999864	3280	satiated	stimuli/non_foods\non-food_inanimate_nailpolish.jpg	7	42	1	non-food_inanimate_nailpolish	0	J	6	0	195	0		0	0	1340.454256	1340.554243
326994.5	0.0999867	3281	satiated	stimuli/non_foods\non-food_animate_snail.jpg	7	42	1	non-food_animate_snail	0	T	14	0	149	0		0	0	1340.60425	1340.704237
327032	0.0999891	3282	satiated	stimuli/foods\cauliflower.jpg	7	42	1	cauliflower	1	B	0	0	20	0		0	0	1340.754251	1340.85424
327069.5	0.0999845	3283	satiated	stimuli/non_foods\non-food_animate_chicken.jpg	7	42	1	non-food_animate_chicken	0	P	11	0	101	0		0	0	1340.904253	1341.004238
327107	0.0999853	3284	satiated	stimuli/foods\pickles.jpg	7	42	1	pickles	1	B	0	0	242	0		0	0	1341.054247	1341.154233
327144.5	0.1000034	3285	satiated	stimuli/foods\rice_cake.jpg	7	42	1	rice_cake	1	W	16	0	258	0		0	0	1341.204249	1341.304253
327182	0.099985	3286	satiated	stimuli/foods\capsicum.jpg	7	42	1	capsicum	1	L	8	0	18	0		0	0	1341.354246	1341.454231
327219.5	0.0999864	3287	satiated	stimuli/foods\hamburger.jpg	7	42	1	hamburger	1	C	1	0	64	0		0	0	1341.504248	1341.604235
327257	0.0999827	3288	satiated	stimuli/non_foods\non-food_animate_seal.jpg	7	42	1	non-food_animate_seal	0	D	2	0	146	0		0	0	1341.654246	1341.754229
327294.5	0.1000138	3289	satiated	stimuli/non_foods\non-food_inanimate_short_sleeved_shirt.jpg	7	42	1	non-food_inanimate_short_sleeved_shirt	0	H	5	0	207	0		0	0	1341.804248	1341.904262
327332	0.0999323	3290	satiated	stimuli/foods\mushroom.jpg	7	42	1	mushroom	1	W	16	0	85	0		0	0	1341.954271	1342.054204
327369.5	0.0999843	3291	satiated	stimuli/foods\spaghetti_with_meat_sauce.jpg	7	42	1	spaghetti_with_meat_sauce	1	L	8	0	267	0		0	0	1342.104242	1342.204226
327407	0.0999881	3292	satiated	stimuli/non_foods\non-food_inanimate_waterlily.jpg	7	42	1	non-food_inanimate_waterlily	0	S	13	0	226	0		0	0	1342.254243	1342.354231
327444.5	0.0999833	3293	satiated	stimuli/foods\cereal.jpg	7	42	1	cereal	1	N	10	0	22	0		0	0	1342.40424	1342.504223
327482	0.0999889	3294	satiated	stimuli/foods\lime.jpg	7	42	1	lime	1	S	13	0	76	0		0	0	1342.554231	1342.65422
327519.5	0.0999966	3295	satiated	stimuli/non_foods\non-food_inanimate_chair.jpg	7	42	1	non-food_inanimate_chair	0	D	2	0	172	0		0	0	1342.704232	1342.804229
327557	0.0999807	3296	satiated	stimuli/foods\waffle.jpg	7	42	1	waffle	1	N	10	0	278	0		0	0	1342.854231	1342.954212
327594.5	0.0999853	3297	satiated	stimuli/foods\mussels.jpg	7	42	1	mussels	1	F	3	0	86	0		0	0	1343.004239	1343.104224
327632	0.0999854	3298	satiated	stimuli/non_foods\non-food_inanimate_soccer_ball.jpg	7	42	1	non-food_inanimate_soccer_ball	0	K	7	0	210	0		0	0	1343.154236	1343.254221
327669.5	0.0999885	3299	satiated	stimuli/non_foods\non-food_inanimate_chandelier.jpg	7	42	1	non-food_inanimate_chandelier	0	T	14	0	173	0		0	0	1343.304234	1343.404222
327707	0.0999871	3300	satiated	stimuli/non_foods\non-food_inanimate_cap.jpg	7	42	1	non-food_inanimate_cap	0	C	1	0	171	0		0	0	1343.454234	1343.554222
327744.5	0.1000004	3301	satiated	stimuli/non_foods\non-food_animate_dachshund.jpg	7	42	1	non-food_animate_dachshund	0	R	12	0	104	0		0	0	1343.604233	1343.704233
327782	0.1000043	3302	satiated	stimuli/foods\croissant.jpg	7	42	1	croissant	1	M	9	0	40	0		0	0	1343.754244	1343.854249
327819.5	0.0999834	3303	satiated	stimuli/non_foods\non-food_animate_german_shepherd.jpg	7	42	1	non-food_animate_german_shepherd	0	C	1	0	114	0		0	0	1343.904232	1344.004216
327857	0.0999858	3304	satiated	stimuli/non_foods\non-food_animate_polar_bear.jpg	7	42	1	non-food_animate_polar_bear	0	T	14	0	137	0		0	0	1344.054227	1344.154213
327894.5	0.0999867	3305	satiated	stimuli/non_foods\non-food_animate_cheetah.jpg	7	42	1	non-food_animate_cheetah	0	K	7	0	100	0		0	0	1344.204231	1344.304218
327932	0.0999841	3306	satiated	stimuli/non_foods\non-food_inanimate_toilet.jpg	7	42	1	non-food_inanimate_toilet	0	N	10	0	220	0		0	0	1344.354226	1344.45421
327969.5	0.0999884	3307	satiated	stimuli/foods\gnocchi.jpg	7	42	1	gnocchi	1	S	13	0	58	0		0	0	1344.504226	1344.604214
328007	0.1000087	3308	satiated	stimuli/foods\fried_zucchini.jpg	7	42	1	fried_zucchini	1	F	3	0	51	0		0	0	1344.654227	1344.754235
328044.5	0.0999828	3309	satiated	stimuli/foods\apricot.jpg	7	42	1	apricot	1	R	12	0	2	0		0	0	1344.804239	1344.904222
328082	0.0999821	3310	satiated	stimuli/non_foods\non-food_animate_tortoise.jpg	7	42	1	non-food_animate_tortoise	0	C	1	0	153	0		0	0	1344.954227	1345.054209
328119.5	0.0999876	3311	satiated	stimuli/foods\minestrone_soup.jpg	7	42	1	minestrone_soup	1	P	11	0	82	0		0	0	1345.104219	1345.204206
328157	0.0999862	3312	satiated	stimuli/foods\raisins.jpg	7	42	1	raisins	1	G	4	0	252	0		0	0	1345.254223	1345.354209
328194.5	0.1000088	3313	satiated	stimuli/foods\raw_ham.jpg	7	42	1	raw_ham	1	P	11	0	253	0		0	0	1345.404222	1345.504231
328232	0.0999273	3314	satiated	stimuli/non_foods\non-food_animate_owl.jpg	7	42	1	non-food_animate_owl	0	B	0	0	132	0		0	0	1345.554265	1345.654193
328269.5	0.0999761	3315	satiated	stimuli/non_foods\non-food_inanimate_wrench.jpg	7	42	1	non-food_inanimate_wrench	0	H	5	0	227	0		0	0	1345.70423	1345.804206
328307	0.099984	3316	satiated	stimuli/foods\almonds.jpg	7	42	1	almonds	1	P	11	0	0	0		0	0	1345.854218	1345.954202
