onset	duration	trial_type	value	sample	n_simultaneous_stimuli	snr	EEG_trigger_start	EEG_trigger_end	file_clicks	file_story1	file_story2	file_story3	file_story4	file_story5
5065.9671	10	speech	1	50659671	2	0 dB	1	2	n/a	speech/alice/alice_155_peaky_diotic_regress.hdf5	n/a	speech/pinocchio/pinocchio_253_peaky_diotic_regress.hdf5	n/a	n/a
5076.058	10	speech	1	50760580	5	-6 dB	1	2	n/a	speech/alice/alice_152_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_241_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_358_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_224_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_030_peaky_diotic_regress.hdf5
5086.1276	10	speech	1	50861276	2	0 dB	1	2	n/a	speech/alice/alice_008_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_252_peaky_diotic_regress.hdf5	n/a	n/a	n/a
5096.1972	10	speech	1	50961972	3	-3 dB	1	2	n/a	speech/alice/alice_311_peaky_diotic_regress.hdf5	n/a	n/a	speech/timemachine/timemachine_021_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_213_peaky_diotic_regress.hdf5
5106.2881	10	speech	1	51062881	1	clean	1	2	n/a	n/a	n/a	n/a	speech/timemachine/timemachine_081_peaky_diotic_regress.hdf5	n/a
5116.3577	10	speech	1	51163577	5	-6 dB	1	2	n/a	speech/alice/alice_366_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_013_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_343_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_281_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_319_peaky_diotic_regress.hdf5
5126.4273	10	speech	1	51264273	1	clean	1	2	n/a	n/a	speech/peterpan/peterpan_260_peaky_diotic_regress.hdf5	n/a	n/a	n/a
5136.5182	10	speech	1	51365182	3	-3 dB	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_072_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_253_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_079_peaky_diotic_regress.hdf5
5146.5878	10	speech	1	51465878	2	0 dB	1	2	n/a	speech/alice/alice_110_peaky_diotic_regress.hdf5	n/a	speech/pinocchio/pinocchio_319_peaky_diotic_regress.hdf5	n/a	n/a
5156.6787	10	speech	1	51566787	3	-3 dB	1	2	n/a	n/a	speech/peterpan/peterpan_372_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_308_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_238_peaky_diotic_regress.hdf5	n/a
5166.7483	10	speech	1	51667483	5	-6 dB	1	2	n/a	speech/alice/alice_310_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_140_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_091_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_092_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_123_peaky_diotic_regress.hdf5
5176.8392	10	speech	1	51768392	1	clean	1	2	n/a	n/a	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_366_peaky_diotic_regress.hdf5
5186.9088	10	speech	1	51869088	2	0 dB	1	2	n/a	n/a	n/a	n/a	speech/timemachine/timemachine_379_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_051_peaky_diotic_regress.hdf5
5196.9784	10	speech	1	51969784	3	-3 dB	1	2	n/a	speech/alice/alice_321_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_352_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_035_peaky_diotic_regress.hdf5	n/a
5207.048	10	speech	1	52070480	2	0 dB	1	2	n/a	n/a	speech/peterpan/peterpan_205_peaky_diotic_regress.hdf5	n/a	n/a	speech/wizardofoz/wizardofoz_074_peaky_diotic_regress.hdf5
5217.1176	10	speech	1	52171176	1	clean	1	2	n/a	speech/alice/alice_081_peaky_diotic_regress.hdf5	n/a	n/a	n/a	n/a
5227.2085	10	speech	1	52272085	5	-6 dB	1	2	n/a	speech/alice/alice_084_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_258_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_199_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_319_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_196_peaky_diotic_regress.hdf5
5237.2994	10	speech	1	52372994	3	-3 dB	1	2	n/a	speech/alice/alice_144_peaky_diotic_regress.hdf5	n/a	speech/pinocchio/pinocchio_040_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_058_peaky_diotic_regress.hdf5	n/a
5247.369	10	speech	1	52473690	1	clean	1	2	n/a	speech/alice/alice_019_peaky_diotic_regress.hdf5	n/a	n/a	n/a	n/a
5257.4599	10	speech	1	52574599	2	0 dB	1	2	n/a	n/a	n/a	n/a	speech/timemachine/timemachine_111_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_025_peaky_diotic_regress.hdf5
5267.5295	10	speech	1	52675295	5	-6 dB	1	2	n/a	speech/alice/alice_091_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_293_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_359_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_189_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_306_peaky_diotic_regress.hdf5
5277.5991	10	speech	1	52775991	2	0 dB	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_388_peaky_diotic_regress.hdf5	n/a	speech/wizardofoz/wizardofoz_330_peaky_diotic_regress.hdf5
5287.6687	10	speech	1	52876687	3	-3 dB	1	2	n/a	speech/alice/alice_042_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_306_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_127_peaky_diotic_regress.hdf5	n/a
5297.7596	10	speech	1	52977596	5	-6 dB	1	2	n/a	speech/alice/alice_283_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_303_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_371_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_255_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_193_peaky_diotic_regress.hdf5
5307.8292	10	speech	1	53078292	1	clean	1	2	n/a	speech/alice/alice_332_peaky_diotic_regress.hdf5	n/a	n/a	n/a	n/a
5317.8988	10	speech	1	53178988	2	0 dB	1	2	n/a	speech/alice/alice_280_peaky_diotic_regress.hdf5	n/a	n/a	speech/timemachine/timemachine_243_peaky_diotic_regress.hdf5	n/a
5327.9684	10	speech	1	53279684	1	clean	1	2	n/a	n/a	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_252_peaky_diotic_regress.hdf5
5338.0593	10	speech	1	53380593	5	-6 dB	1	2	n/a	speech/alice/alice_256_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_009_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_240_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_010_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_305_peaky_diotic_regress.hdf5
5348.1289	10	speech	1	53481289	3	-3 dB	1	2	n/a	speech/alice/alice_070_peaky_diotic_regress.hdf5	n/a	n/a	speech/timemachine/timemachine_069_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_162_peaky_diotic_regress.hdf5
5358.2198	10	speech	1	53582198	2	0 dB	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_233_peaky_diotic_regress.hdf5	n/a	speech/wizardofoz/wizardofoz_024_peaky_diotic_regress.hdf5
5368.2894	10	speech	1	53682894	1	clean	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_302_peaky_diotic_regress.hdf5	n/a	n/a
5378.359	10	speech	1	53783590	5	-6 dB	1	2	n/a	speech/alice/alice_185_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_225_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_170_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_270_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_346_peaky_diotic_regress.hdf5
5388.4499	10	speech	1	53884499	3	-3 dB	1	2	n/a	speech/alice/alice_148_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_050_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_351_peaky_diotic_regress.hdf5	n/a
5398.5195	10	speech	1	53985195	5	-6 dB	1	2	n/a	speech/alice/alice_219_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_390_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_015_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_128_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_028_peaky_diotic_regress.hdf5
5408.5891	10	speech	1	54085891	1	clean	1	2	n/a	n/a	n/a	n/a	speech/timemachine/timemachine_153_peaky_diotic_regress.hdf5	n/a
5418.6586	10	speech	1	54186586	2	0 dB	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_148_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_050_peaky_diotic_regress.hdf5	n/a
5428.7496	10	speech	1	54287496	3	-3 dB	1	2	n/a	speech/alice/alice_006_peaky_diotic_regress.hdf5	n/a	speech/pinocchio/pinocchio_259_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_020_peaky_diotic_regress.hdf5	n/a
5438.8191	10	speech	1	54388191	5	-6 dB	1	2	n/a	speech/alice/alice_067_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_080_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_299_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_100_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_322_peaky_diotic_regress.hdf5
5448.8887	10	speech	1	54488887	3	-3 dB	1	2	n/a	n/a	speech/peterpan/peterpan_245_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_019_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_142_peaky_diotic_regress.hdf5
5458.9583	10	speech	1	54589583	2	0 dB	1	2	n/a	n/a	speech/peterpan/peterpan_212_peaky_diotic_regress.hdf5	n/a	n/a	speech/wizardofoz/wizardofoz_282_peaky_diotic_regress.hdf5
5469.0279	10	speech	1	54690279	1	clean	1	2	n/a	n/a	n/a	n/a	speech/timemachine/timemachine_094_peaky_diotic_regress.hdf5	n/a
5479.0975	10	speech	1	54790975	3	-3 dB	1	2	n/a	speech/alice/alice_167_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_056_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_088_peaky_diotic_regress.hdf5	n/a	n/a
5489.1884	10	speech	1	54891884	5	-6 dB	1	2	n/a	speech/alice/alice_052_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_059_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_226_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_090_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_345_peaky_diotic_regress.hdf5
5499.258	10	speech	1	54992580	2	0 dB	1	2	n/a	speech/alice/alice_264_peaky_diotic_regress.hdf5	n/a	n/a	speech/timemachine/timemachine_369_peaky_diotic_regress.hdf5	n/a
5509.3276	10	speech	1	55093276	1	clean	1	2	n/a	n/a	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_378_peaky_diotic_regress.hdf5
5519.4185	10	speech	1	55194185	5	-6 dB	1	2	n/a	speech/alice/alice_143_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_354_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_389_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_026_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_352_peaky_diotic_regress.hdf5
5529.4881	10	speech	1	55294881	2	0 dB	1	2	n/a	speech/alice/alice_351_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_061_peaky_diotic_regress.hdf5	n/a	n/a	n/a
5539.5577	10	speech	1	55395577	1	clean	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_215_peaky_diotic_regress.hdf5	n/a	n/a
5549.6273	10	speech	1	55496273	3	-3 dB	1	2	n/a	speech/alice/alice_346_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_164_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_257_peaky_diotic_regress.hdf5	n/a
5559.7182	10	speech	1	55597182	5	-6 dB	1	2	n/a	speech/alice/alice_024_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_171_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_311_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_043_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_139_peaky_diotic_regress.hdf5
5569.7878	10	speech	1	55697878	1	clean	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_370_peaky_diotic_regress.hdf5	n/a	n/a
5579.8787	10	speech	1	55798787	2	0 dB	1	2	n/a	n/a	n/a	n/a	speech/timemachine/timemachine_256_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_014_peaky_diotic_regress.hdf5
5589.9483	10	speech	1	55899483	3	-3 dB	1	2	n/a	n/a	speech/peterpan/peterpan_162_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_005_peaky_diotic_regress.hdf5	n/a	speech/wizardofoz/wizardofoz_163_peaky_diotic_regress.hdf5
5600.0392	10	speech	1	56000392	5	-6 dB	1	2	n/a	speech/alice/alice_140_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_054_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_395_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_014_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_281_peaky_diotic_regress.hdf5
5610.1088	10	speech	1	56101088	2	0 dB	1	2	n/a	speech/alice/alice_041_peaky_diotic_regress.hdf5	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_392_peaky_diotic_regress.hdf5
5620.1784	10	speech	1	56201784	3	-3 dB	1	2	n/a	n/a	speech/peterpan/peterpan_297_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_054_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_117_peaky_diotic_regress.hdf5	n/a
5630.248	10	speech	1	56302480	1	clean	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_331_peaky_diotic_regress.hdf5	n/a	n/a
5640.3389	10	speech	1	56403389	2	0 dB	1	2	n/a	speech/alice/alice_043_peaky_diotic_regress.hdf5	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_038_peaky_diotic_regress.hdf5
5650.4085	10	speech	1	56504085	3	-3 dB	1	2	n/a	n/a	speech/peterpan/peterpan_153_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_132_peaky_diotic_regress.hdf5	n/a	speech/wizardofoz/wizardofoz_121_peaky_diotic_regress.hdf5
5660.4994	10	speech	1	56604994	5	-6 dB	1	2	n/a	speech/alice/alice_093_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_010_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_065_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_340_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_205_peaky_diotic_regress.hdf5
5670.569	10	speech	1	56705690	1	clean	1	2	n/a	n/a	speech/peterpan/peterpan_064_peaky_diotic_regress.hdf5	n/a	n/a	n/a
5680.6386	10	speech	1	56806386	1	clean	1	2	n/a	speech/alice/alice_245_peaky_diotic_regress.hdf5	n/a	n/a	n/a	n/a
5690.7081	10	speech	1	56907081	3	-3 dB	1	2	n/a	speech/alice/alice_395_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_024_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_060_peaky_diotic_regress.hdf5	n/a	n/a
5700.7991	10	speech	1	57007991	2	0 dB	1	2	n/a	n/a	speech/peterpan/peterpan_108_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_296_peaky_diotic_regress.hdf5	n/a
5710.8686	10	speech	1	57108686	5	-6 dB	1	2	n/a	speech/alice/alice_392_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_335_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_084_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_042_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_353_peaky_diotic_regress.hdf5
5720.9596	10	speech	1	57209596	5	-6 dB	1	2	n/a	speech/alice/alice_217_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_294_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_294_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_202_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_356_peaky_diotic_regress.hdf5
5731.0292	10	speech	1	57310292	1	clean	1	2	n/a	speech/alice/alice_112_peaky_diotic_regress.hdf5	n/a	n/a	n/a	n/a
5741.0987	10	speech	1	57410987	2	0 dB	1	2	n/a	n/a	speech/peterpan/peterpan_231_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_052_peaky_diotic_regress.hdf5	n/a
5751.1683	10	speech	1	57511683	3	-3 dB	1	2	n/a	speech/alice/alice_063_peaky_diotic_regress.hdf5	n/a	speech/pinocchio/pinocchio_338_peaky_diotic_regress.hdf5	n/a	speech/wizardofoz/wizardofoz_083_peaky_diotic_regress.hdf5
5761.2379	10	speech	1	57612379	2	0 dB	1	2	n/a	n/a	speech/peterpan/peterpan_382_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_268_peaky_diotic_regress.hdf5	n/a	n/a
5771.3075	10	speech	1	57713075	5	-6 dB	1	2	n/a	speech/alice/alice_163_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_380_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_163_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_310_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_167_peaky_diotic_regress.hdf5
5781.3984	10	speech	1	57813984	3	-3 dB	1	2	n/a	speech/alice/alice_248_peaky_diotic_regress.hdf5	n/a	speech/pinocchio/pinocchio_036_peaky_diotic_regress.hdf5	n/a	speech/wizardofoz/wizardofoz_180_peaky_diotic_regress.hdf5
5791.468	10	speech	1	57914680	1	clean	1	2	n/a	n/a	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_277_peaky_diotic_regress.hdf5
5801.5376	10	speech	1	58015376	3	-3 dB	1	2	n/a	speech/alice/alice_249_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_206_peaky_diotic_regress.hdf5	n/a	n/a	speech/wizardofoz/wizardofoz_250_peaky_diotic_regress.hdf5
5811.6072	10	speech	1	58116072	1	clean	1	2	n/a	speech/alice/alice_122_peaky_diotic_regress.hdf5	n/a	n/a	n/a	n/a
5821.6981	10	speech	1	58216981	5	-6 dB	1	2	n/a	speech/alice/alice_150_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_229_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_173_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_212_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_136_peaky_diotic_regress.hdf5
5831.789	10	speech	1	58317890	2	0 dB	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_244_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_352_peaky_diotic_regress.hdf5	n/a
5841.8586	10	speech	1	58418586	2	0 dB	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_283_peaky_diotic_regress.hdf5	n/a	speech/wizardofoz/wizardofoz_094_peaky_diotic_regress.hdf5
5851.9282	10	speech	1	58519282	1	clean	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_081_peaky_diotic_regress.hdf5	n/a	n/a
5861.9978	10	speech	1	58619978	5	-6 dB	1	2	n/a	speech/alice/alice_166_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_327_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_087_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_066_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_377_peaky_diotic_regress.hdf5
5872.0887	10	speech	1	58720887	3	-3 dB	1	2	n/a	speech/alice/alice_303_peaky_diotic_regress.hdf5	n/a	n/a	speech/timemachine/timemachine_135_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_297_peaky_diotic_regress.hdf5
5882.1583	10	speech	1	58821583	2	0 dB	1	2	n/a	n/a	speech/peterpan/peterpan_127_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_022_peaky_diotic_regress.hdf5	n/a
5892.2492	10	speech	1	58922492	3	-3 dB	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_125_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_391_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_292_peaky_diotic_regress.hdf5
5902.3188	10	speech	1	59023188	1	clean	1	2	n/a	speech/alice/alice_134_peaky_diotic_regress.hdf5	n/a	n/a	n/a	n/a
5912.4097	10	speech	1	59124097	5	-6 dB	1	2	n/a	speech/alice/alice_018_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_313_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_378_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_372_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_287_peaky_diotic_regress.hdf5
5922.4793	10	speech	1	59224793	1	clean	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_115_peaky_diotic_regress.hdf5	n/a	n/a
5932.5489	10	speech	1	59325489	3	-3 dB	1	2	n/a	n/a	speech/peterpan/peterpan_343_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_227_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_113_peaky_diotic_regress.hdf5	n/a
5942.6398	10	speech	1	59426398	5	-6 dB	1	2	n/a	speech/alice/alice_013_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_190_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_325_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_002_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_069_peaky_diotic_regress.hdf5
5952.7094	10	speech	1	59527094	2	0 dB	1	2	n/a	n/a	speech/peterpan/peterpan_336_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_361_peaky_diotic_regress.hdf5	n/a	n/a
5962.8003	10	speech	1	59628003	5	-6 dB	1	2	n/a	speech/alice/alice_085_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_247_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_144_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_221_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_382_peaky_diotic_regress.hdf5
5972.8699	10	speech	1	59728699	1	clean	1	2	n/a	n/a	speech/peterpan/peterpan_240_peaky_diotic_regress.hdf5	n/a	n/a	n/a
5982.9608	10	speech	1	59829608	3	-3 dB	1	2	n/a	n/a	speech/peterpan/peterpan_216_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_257_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_194_peaky_diotic_regress.hdf5	n/a
5993.0304	10	speech	1	59930304	2	0 dB	1	2	n/a	speech/alice/alice_142_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_298_peaky_diotic_regress.hdf5	n/a	n/a	n/a
6003.1213	10	speech	1	60031213	3	-3 dB	1	2	n/a	speech/alice/alice_123_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_022_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_231_peaky_diotic_regress.hdf5	n/a
6013.1909	10	speech	1	60131909	1	clean	1	2	n/a	n/a	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_070_peaky_diotic_regress.hdf5
6023.2605	10	speech	1	60232605	2	0 dB	1	2	n/a	speech/alice/alice_274_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_107_peaky_diotic_regress.hdf5	n/a	n/a	n/a
6033.3514	10	speech	1	60333514	5	-6 dB	1	2	n/a	speech/alice/alice_333_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_341_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_275_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_242_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_262_peaky_diotic_regress.hdf5
6043.4423	10	speech	1	60434423	3	-3 dB	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_184_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_278_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_294_peaky_diotic_regress.hdf5
6053.5119	10	speech	1	60535119	1	clean	1	2	n/a	n/a	speech/peterpan/peterpan_249_peaky_diotic_regress.hdf5	n/a	n/a	n/a
6063.6028	10	speech	1	60636028	5	-6 dB	1	2	n/a	speech/alice/alice_330_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_103_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_139_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_106_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_225_peaky_diotic_regress.hdf5
6073.6724	10	speech	1	60736724	2	0 dB	1	2	n/a	speech/alice/alice_086_peaky_diotic_regress.hdf5	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_316_peaky_diotic_regress.hdf5
6083.742	10	speech	1	60837420	2	0 dB	1	2	n/a	speech/alice/alice_370_peaky_diotic_regress.hdf5	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_341_peaky_diotic_regress.hdf5
6093.8329	10	speech	1	60938329	3	-3 dB	1	2	n/a	speech/alice/alice_387_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_221_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_379_peaky_diotic_regress.hdf5	n/a	n/a
6103.9025	10	speech	1	61039025	5	-6 dB	1	2	n/a	speech/alice/alice_151_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_203_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_150_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_324_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_338_peaky_diotic_regress.hdf5
6113.9934	10	speech	1	61139934	1	clean	1	2	n/a	n/a	speech/peterpan/peterpan_139_peaky_diotic_regress.hdf5	n/a	n/a	n/a
6124.063	10	speech	1	61240630	3	-3 dB	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_178_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_077_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_056_peaky_diotic_regress.hdf5
6134.1326	10	speech	1	61341326	2	0 dB	1	2	n/a	speech/alice/alice_318_peaky_diotic_regress.hdf5	n/a	speech/pinocchio/pinocchio_229_peaky_diotic_regress.hdf5	n/a	n/a
6144.2022	10	speech	1	61442022	1	clean	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_009_peaky_diotic_regress.hdf5	n/a	n/a
6154.2718	10	speech	1	61542718	5	-6 dB	1	2	n/a	speech/alice/alice_269_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_019_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_367_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_011_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_192_peaky_diotic_regress.hdf5
