onset	duration	value	event	stim_file
700107	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
700233	0	20	cross/white	n/a
700781	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
700902	0	20	cross/white	n/a
701444	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
701564	0	20	cross/white	n/a
702106	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
702226	0	20	cross/white	n/a
702762	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
702877	0	20	cross/white	n/a
703383	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
703473	0	20	cross/white	n/a
703949	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
704033	0	20	cross/white	n/a
704533	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
704647	0	20	cross/white	n/a
705159	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
705255	0	20	cross/white	n/a
705749	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
705846	0	20	cross/white	n/a
706388	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
706520	0	20	cross/white	n/a
707074	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
707195	0	20	cross/white	n/a
707706	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
707797	0	20	cross/white	n/a
708291	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
708393	0	20	cross/white	n/a
708923	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
709043	0	20	cross/white	n/a
709573	0	55	55	SHINEd_008_y_m_n_b.jpg
709682	0	20	cross/white	n/a
709766	0	111	button_press	n/a
710187	0	66	white/neutral/standard/6	SHINEd_008_y_m_n_b.jpg
710284	0	20	cross/white	n/a
710778	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
710874	0	20	cross/white	n/a
711392	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
711512	0	20	cross/white	n/a
712060	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
712187	0	20	cross/white	n/a
712698	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
712783	0	20	cross/white	n/a
713265	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
713361	0	20	cross/white	n/a
713867	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
713975	0	20	cross/white	n/a
714505	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
714625	0	20	cross/white	n/a
715143	0	33	red/happy/standard/3	SHINEd_008_y_m_h_b.jpg
715240	0	20	cross/white	n/a
715348	0	111	button_press	n/a
715764	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
715884	0	20	cross/white	n/a
716402	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
716498	0	20	cross/white	n/a
716986	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
717076	0	20	cross/white	n/a
717582	0	47	white/happy/standard/7	SHINEd_025_y_m_h_b.jpg
717697	0	20	cross/white	n/a
718221	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
718329	0	20	cross/white	n/a
718865	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
718985	0	20	cross/white	n/a
719545	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
719666	0	20	cross/white	n/a
720214	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
720316	0	20	cross/white	n/a
720852	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
720979	0	20	cross/white	n/a
721527	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
721647	0	20	cross/white	n/a
722177	0	47	white/happy/standard/7	SHINEd_025_y_m_h_b.jpg
722285	0	20	cross/white	n/a
722803	0	48	white/happy/standard/8	SHINEd_022_y_f_h_b.jpg
722912	0	20	cross/white	n/a
723430	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
723532	0	20	cross/white	n/a
724062	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
724188	0	20	cross/white	n/a
724742	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
724869	0	20	cross/white	n/a
725405	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
725513	0	20	cross/white	n/a
726013	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
726103	0	20	cross/white	n/a
726603	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
726705	0	20	cross/white	n/a
727241	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
727374	0	20	cross/white	n/a
727910	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
728012	0	20	cross/white	n/a
728506	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
728596	0	20	cross/white	n/a
729102	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
729210	0	20	cross/white	n/a
729722	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
729825	0	20	cross/white	n/a
730312	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
730397	0	20	cross/white	n/a
730890	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
730993	0	20	cross/white	n/a
731511	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
731625	0	20	cross/white	n/a
732131	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
732221	0	20	cross/white	n/a
732727	0	66	white/neutral/standard/6	SHINEd_008_y_m_n_b.jpg
732842	0	20	cross/white	n/a
733360	0	57	red/neutral/standard/7	SHINEd_031_y_m_n_a.jpg
733462	0	20	cross/white	n/a
733589	0	111	button_press	n/a
733974	0	68	white/neutral/standard/8	SHINEd_008_y_m_n_b.jpg
734082	0	20	cross/white	n/a
734588	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
734684	0	20	cross/white	n/a
735202	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
735323	0	20	cross/white	n/a
735828	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
735913	0	20	cross/white	n/a
736413	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
736515	0	20	cross/white	n/a
737039	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
737159	0	20	cross/white	n/a
737719	0	66	white/neutral/standard/6	SHINEd_008_y_m_n_b.jpg
737852	0	20	cross/white	n/a
738394	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
738502	0	20	cross/white	n/a
739044	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
739177	0	20	cross/white	n/a
739725	0	53	53	SHINEd_016_y_m_n_a.jpg
739839	0	20	cross/white	n/a
739954	0	111	button_press	n/a
740369	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
740477	0	20	cross/white	n/a
741007	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
741128	0	20	cross/white	n/a
741652	0	66	white/neutral/standard/6	SHINEd_008_y_m_n_b.jpg
741754	0	20	cross/white	n/a
742278	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
742398	0	20	cross/white	n/a
742910	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
742994	0	20	cross/white	n/a
743500	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
743621	0	20	cross/white	n/a
744126	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
744211	0	20	cross/white	n/a
744687	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
744777	0	20	cross/white	n/a
745253	0	16	red/angry/standard/6	SHINEd_010_y_f_a_a.jpg
745337	0	20	cross/white	n/a
745446	0	111	button_press	n/a
745837	0	11	red/angry/deviant/1	SHINEd_008_y_m_a_b.jpg
745951	0	20	cross/white	n/a
746048	0	111	button_press	n/a
746469	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
746571	0	20	cross/white	n/a
747071	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
747168	0	20	cross/white	n/a
747679	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
747794	0	20	cross/white	n/a
748318	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
748426	0	20	cross/white	n/a
748920	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
749004	0	20	cross/white	n/a
749504	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
749612	0	20	cross/white	n/a
750136	0	12	red/angry/standard/2	SHINEd_028_y_f_a_b.jpg
750251	0	20	cross/white	n/a
750468	0	111	button_press	n/a
750763	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
750853	0	20	cross/white	n/a
751353	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
751461	0	20	cross/white	n/a
751973	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
752075	0	20	cross/white	n/a
752611	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
752732	0	20	cross/white	n/a
753238	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
753322	0	20	cross/white	n/a
753810	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
753912	0	20	cross/white	n/a
754424	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
754532	0	20	cross/white	n/a
755026	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
755110	0	20	cross/white	n/a
755604	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
755700	0	20	cross/white	n/a
756212	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
756327	0	20	cross/white	n/a
756845	0	47	white/happy/standard/7	SHINEd_025_y_m_h_b.jpg
756947	0	20	cross/white	n/a
757453	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
757555	0	20	cross/white	n/a
758049	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
758139	0	20	cross/white	n/a
758639	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
758748	0	20	cross/white	n/a
759283	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
759404	0	20	cross/white	n/a
759952	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
760078	0	20	cross/white	n/a
760632	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
760759	0	20	cross/white	n/a
761289	0	27	white/angry/standard/7	SHINEd_010_y_f_a_a.jpg
761391	0	20	cross/white	n/a
761921	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
762048	0	20	cross/white	n/a
762589	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
762704	0	20	cross/white	n/a
763252	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
763384	0	20	cross/white	n/a
763914	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
764011	0	20	cross/white	n/a
764547	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
764679	0	20	cross/white	n/a
765221	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
765323	0	20	cross/white	n/a
765841	0	27	white/angry/standard/7	SHINEd_010_y_f_a_a.jpg
765956	0	20	cross/white	n/a
766456	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
766540	0	20	cross/white	n/a
767022	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
767118	0	20	cross/white	n/a
767636	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
767756	0	20	cross/white	n/a
768292	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
768389	0	20	cross/white	n/a
768900	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
769015	0	20	cross/white	n/a
769551	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
769671	0	20	cross/white	n/a
770195	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
770297	0	20	cross/white	n/a
770804	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
770906	0	20	cross/white	n/a
771442	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
771568	0	20	cross/white	n/a
772122	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
772242	0	20	cross/white	n/a
772754	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
772845	0	20	cross/white	n/a
773339	0	27	white/angry/standard/7	SHINEd_010_y_f_a_a.jpg
773441	0	20	cross/white	n/a
773953	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
774061	0	20	cross/white	n/a
774585	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
774693	0	20	cross/white	n/a
775205	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
775308	0	20	cross/white	n/a
775814	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
775916	0	20	cross/white	n/a
776440	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
776560	0	20	cross/white	n/a
777102	0	66	white/neutral/standard/6	SHINEd_008_y_m_n_b.jpg
777223	0	20	cross/white	n/a
777740	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
777837	0	20	cross/white	n/a
778319	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
778403	0	20	cross/white	n/a
778903	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
779017	0	20	cross/white	n/a
779529	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
779625	0	20	cross/white	n/a
780143	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
780264	0	20	cross/white	n/a
780781	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
780878	0	20	cross/white	n/a
781390	0	11	red/angry/deviant/1	SHINEd_008_y_m_a_b.jpg
781504	0	20	cross/white	n/a
781589	0	111	button_press	n/a
782016	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
782106	0	20	cross/white	n/a
782588	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
782678	0	20	cross/white	n/a
783160	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
783250	0	20	cross/white	n/a
783732	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
783822	0	20	cross/white	n/a
784316	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
784413	0	20	cross/white	n/a
784919	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
785027	0	20	cross/white	n/a
785569	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
785701	0	20	cross/white	n/a
786237	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
786340	0	20	cross/white	n/a
786846	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
786948	0	20	cross/white	n/a
787466	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
787580	0	20	cross/white	n/a
788116	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
788236	0	20	cross/white	n/a
788766	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
788875	0	20	cross/white	n/a
789381	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
789477	0	20	cross/white	n/a
790001	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
790121	0	20	cross/white	n/a
790639	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
790736	0	20	cross/white	n/a
791236	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
791338	0	20	cross/white	n/a
791832	0	47	white/happy/standard/7	SHINEd_025_y_m_h_b.jpg
791922	0	20	cross/white	n/a
792404	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
792494	0	20	cross/white	n/a
792982	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
793078	0	20	cross/white	n/a
793602	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
793728	0	20	cross/white	n/a
794288	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
794421	0	20	cross/white	n/a
794969	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
795083	0	20	cross/white	n/a
795619	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
795740	0	20	cross/white	n/a
796264	0	27	white/angry/standard/7	SHINEd_010_y_f_a_a.jpg
796366	0	20	cross/white	n/a
796872	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
796974	0	20	cross/white	n/a
797480	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
797582	0	20	cross/white	n/a
798082	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
798173	0	20	cross/white	n/a
798696	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
798829	0	20	cross/white	n/a
799401	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
799527	0	20	cross/white	n/a
800081	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
800202	0	20	cross/white	n/a
800744	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
800864	0	20	cross/white	n/a
801394	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
801503	0	20	cross/white	n/a
802002	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
802093	0	20	cross/white	n/a
802593	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
802695	0	20	cross/white	n/a
803225	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
803351	0	20	cross/white	n/a
803893	0	66	white/neutral/standard/6	SHINEd_008_y_m_n_b.jpg
804008	0	20	cross/white	n/a
804556	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
804688	0	20	cross/white	n/a
805224	0	32	red/happy/standard/2	SHINEd_037_y_m_h_a.jpg
805327	0	20	cross/white	n/a
805447	0	111	button_press	n/a
805839	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
805941	0	20	cross/white	n/a
806471	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
806597	0	20	cross/white	n/a
807109	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
807193	0	20	cross/white	n/a
807681	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
807783	0	20	cross/white	n/a
808295	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
808404	0	20	cross/white	n/a
808916	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
809012	0	20	cross/white	n/a
809536	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
809662	0	20	cross/white	n/a
810222	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
810349	0	20	cross/white	n/a
810885	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
810993	0	20	cross/white	n/a
811499	0	47	white/happy/standard/7	SHINEd_025_y_m_h_b.jpg
811595	0	20	cross/white	n/a
812089	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
812185	0	20	cross/white	n/a
812691	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
812800	0	20	cross/white	n/a
813305	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
813390	0	20	cross/white	n/a
813865	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
813956	0	20	cross/white	n/a
814480	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
814612	0	20	cross/white	n/a
815166	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
815287	0	20	cross/white	n/a
815835	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
815955	0	20	cross/white	n/a
816473	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
816569	0	20	cross/white	n/a
817093	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
817214	0	20	cross/white	n/a
817732	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
817828	0	20	cross/white	n/a
818340	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
818448	0	20	cross/white	n/a
818948	0	66	white/neutral/standard/6	SHINEd_008_y_m_n_b.jpg
819032	0	20	cross/white	n/a
819550	0	67	white/neutral/standard/7	SHINEd_016_y_m_n_b.jpg
819683	0	20	cross/white	n/a
820237	0	68	white/neutral/standard/8	SHINEd_008_y_m_n_b.jpg
820357	0	20	cross/white	n/a
820899	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
821019	0	20	cross/white	n/a
821525	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
821610	0	20	cross/white	n/a
822121	0	53	53	SHINEd_016_y_m_n_a.jpg
822248	0	20	cross/white	n/a
822326	0	111	button_press	n/a
822760	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
822844	0	20	cross/white	n/a
823362	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
823494	0	20	cross/white	n/a
824048	0	66	white/neutral/standard/6	SHINEd_008_y_m_n_b.jpg
824169	0	20	cross/white	n/a
824675	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
824759	0	20	cross/white	n/a
825271	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
825385	0	20	cross/white	n/a
825897	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
825993	0	20	cross/white	n/a
826487	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
826584	0	20	cross/white	n/a
827077	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
827174	0	20	cross/white	n/a
827680	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
827788	0	20	cross/white	n/a
828330	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
828456	0	20	cross/white	n/a
829004	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
829125	0	20	cross/white	n/a
829649	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
829751	0	20	cross/white	n/a
830293	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
830420	0	20	cross/white	n/a
830943	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
831040	0	20	cross/white	n/a
831546	0	47	white/happy/standard/7	SHINEd_025_y_m_h_b.jpg
831654	0	20	cross/white	n/a
832184	0	48	white/happy/standard/8	SHINEd_022_y_f_h_b.jpg
832298	0	20	cross/white	n/a
832816	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
832919	0	20	cross/white	n/a
833442	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
833557	0	20	cross/white	n/a
834075	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
834171	0	20	cross/white	n/a
834683	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
834797	0	20	cross/white	n/a
835315	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
835418	0	20	cross/white	n/a
835942	0	66	white/neutral/standard/6	SHINEd_008_y_m_n_b.jpg
836062	0	20	cross/white	n/a
836586	0	67	white/neutral/standard/7	SHINEd_016_y_m_n_b.jpg
836688	0	20	cross/white	n/a
837218	0	68	white/neutral/standard/8	SHINEd_008_y_m_n_b.jpg
837345	0	20	cross/white	n/a
837875	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
837977	0	20	cross/white	n/a
838477	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
838573	0	20	cross/white	n/a
839073	0	53	53	SHINEd_016_y_m_n_a.jpg
839169	0	20	cross/white	n/a
839272	0	111	button_press	n/a
839681	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
839790	0	20	cross/white	n/a
840307	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
840416	0	20	cross/white	n/a
840952	0	66	white/neutral/standard/6	SHINEd_008_y_m_n_b.jpg
841078	0	20	cross/white	n/a
841632	0	67	white/neutral/standard/7	SHINEd_016_y_m_n_b.jpg
841759	0	20	cross/white	n/a
842301	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
842409	0	20	cross/white	n/a
842903	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
842987	0	20	cross/white	n/a
843475	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
843577	0	20	cross/white	n/a
844083	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
844185	0	20	cross/white	n/a
844685	0	15	red/angry/standard/5	SHINEd_010_y_f_a_a.jpg
844776	0	20	cross/white	n/a
844902	0	111	button_press	n/a
845257	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
845348	0	20	cross/white	n/a
845866	0	27	white/angry/standard/7	SHINEd_010_y_f_a_a.jpg
845992	0	20	cross/white	n/a
846522	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
846618	0	20	cross/white	n/a
847124	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
847233	0	20	cross/white	n/a
847762	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
847883	0	20	cross/white	n/a
848413	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
848521	0	20	cross/white	n/a
849027	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
849123	0	20	cross/white	n/a
849623	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
849726	0	20	cross/white	n/a
850225	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
850322	0	20	cross/white	n/a
850846	0	12	red/angry/standard/2	SHINEd_028_y_f_a_b.jpg
850972	0	20	cross/white	n/a
851063	0	111	button_press	n/a
851502	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
851604	0	20	cross/white	n/a
852104	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
852201	0	20	cross/white	n/a
852701	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
852803	0	20	cross/white	n/a
853315	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
853423	0	20	cross/white	n/a
853917	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
854001	0	20	cross/white	n/a
854477	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
854561	0	20	cross/white	n/a
855061	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
855175	0	20	cross/white	n/a
855699	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
855808	0	20	cross/white	n/a
856350	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
856482	0	20	cross/white	n/a
857048	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
857181	0	20	cross/white	n/a
857729	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
857843	0	20	cross/white	n/a
858385	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
858511	0	20	cross/white	n/a
859071	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
859198	0	20	cross/white	n/a
859734	0	14	red/angry/standard/4	SHINEd_020_y_f_a_b.jpg
859842	0	20	cross/white	n/a
859927	0	111	button_press	n/a
860113	0	200	feedback	n/a
906066	0	111	button_press	n/a
