onset	duration	value	sample	trial_idx	val	del	is_cued	rev_opts	del_pres_displaytime	del_pres_triggertime	del_pres_triggercode	val_pres_displaytime	val_pres_triggertime	val_pres_triggercode	choice_displaytime	choice_triggertime	choice_triggercode	choice	choice_time	viv_displaytime	viv_triggertime	viv_triggercode	viv	viv_time
1510.2001953125	0.0	80	3092890	112	77	180	1	0	723428.6476263	723428.6481461	80	723431.7581647	723431.7586457	40	723435.2455527	723435.2461179	100	imm	723439.8477953	723440.3577583	723440.3581172	120.0	2.0	723441.9511622
1513.310546875	0.0	40	3099260	112	77	180	1	0	723428.6476263	723428.6481461	80	723431.7581647	723431.7586457	40	723435.2455527	723435.2461179	100	imm	723439.8477953	723440.3577583	723440.3581172	120.0	2.0	723441.9511622
1516.7978515625	0.0	100	3106402	112	77	180	1	0	723428.6476263	723428.6481461	80	723431.7581647	723431.7586457	40	723435.2455527	723435.2461179	100	imm	723439.8477953	723440.3577583	723440.3581172	120.0	2.0	723441.9511622
1521.91015625	0.0	120	3116872	112	77	180	1	0	723428.6476263	723428.6481461	80	723431.7581647	723431.7586457	40	723435.2455527	723435.2461179	100	imm	723439.8477953	723440.3577583	723440.3581172	120.0	2.0	723441.9511622
1525.5595703125	0.0	80	3124346	113	93	250	0	0	723444.0072697	723444.0077247	80	723447.0679613	723447.0684415	40	723450.1528789	723450.1533476	100	imm	723451.1596049	nan	nan	nan	nan	nan
1528.6201171875	0.0	40	3130614	113	93	250	0	0	723444.0072697	723444.0077247	80	723447.0679613	723447.0684415	40	723450.1528789	723450.1533476	100	imm	723451.1596049	nan	nan	nan	nan	nan
1531.705078125	0.0	100	3136932	113	93	250	0	0	723444.0072697	723444.0077247	80	723447.0679613	723447.0684415	40	723450.1528789	723450.1533476	100	imm	723451.1596049	nan	nan	nan	nan	nan
1535.31103515625	0.0	80	3144317	114	97	560	0	0	723453.7590523	723453.7595178	80	723457.0775109	723457.0780116	40	723460.3779123	723460.3784311	100	imm	723460.824704	nan	nan	nan	nan	nan
1538.62939453125	0.0	40	3151113	114	97	560	0	0	723453.7590523	723453.7595178	80	723457.0775109	723457.0780116	40	723460.3779123	723460.3784311	100	imm	723460.824704	nan	nan	nan	nan	nan
1541.9296875	0.0	100	3157872	114	97	560	0	0	723453.7590523	723453.7595178	80	723457.0775109	723457.0780116	40	723460.3779123	723460.3784311	100	imm	723460.824704	nan	nan	nan	nan	nan
1544.921875	0.0	80	3164000	115	63	7	1	0	723463.3699451	723463.3703638	80	723466.8433676	723466.8438374	40	723470.2206411	723470.2211693	100	del	723471.7115366	723472.2237738	723472.2243804	120.0	4.0	723474.6632615
1548.39501953125	0.0	40	3171113	115	63	7	1	0	723463.3699451	723463.3703638	80	723466.8433676	723466.8438374	40	723470.2206411	723470.2211693	100	del	723471.7115366	723472.2237738	723472.2243804	120.0	4.0	723474.6632615
1551.7724609375	0.0	100	3178030	115	63	7	1	0	723463.3699451	723463.3703638	80	723466.8433676	723466.8438374	40	723470.2206411	723470.2211693	100	del	723471.7115366	723472.2237738	723472.2243804	120.0	4.0	723474.6632615
1553.775390625	0.0	120	3182132	115	63	7	1	0	723463.3699451	723463.3703638	80	723466.8433676	723466.8438374	40	723470.2206411	723470.2211693	100	del	723471.7115366	723472.2237738	723472.2243804	120.0	4.0	723474.6632615
1558.60107421875	0.0	80	3192015	116	60	340	1	1	723477.0495351	723477.0499114	80	723480.0887934	723480.0892656	40	723483.5328654	723483.5333857	100	imm	723484.6152729	723485.1289097	723485.1294167	120.0	3.0	723485.6316382
1561.64013671875	0.0	40	3198239	116	60	340	1	1	723477.0495351	723477.0499114	80	723480.0887934	723480.0892656	40	723483.5328654	723483.5333857	100	imm	723484.6152729	723485.1289097	723485.1294167	120.0	3.0	723485.6316382
1565.083984375	0.0	100	3205292	116	60	340	1	1	723477.0495351	723477.0499114	80	723480.0887934	723480.0892656	40	723483.5328654	723483.5333857	100	imm	723484.6152729	723485.1289097	723485.1294167	120.0	3.0	723485.6316382
1566.68017578125	0.0	120	3208561	116	60	340	1	1	723477.0495351	723477.0499114	80	723480.0887934	723480.0892656	40	723483.5328654	723483.5333857	100	imm	723484.6152729	723485.1289097	723485.1294167	120.0	3.0	723485.6316382
1569.66552734375	0.0	80	3214675	117	90	120	0	1	723488.114362	723488.1148447	80	723491.6141304	723491.6146243	40	723495.0570948	723495.0576057	100	imm	723495.5510513	nan	nan	nan	nan	nan
1573.1650390625	0.0	40	3221842	117	90	120	0	1	723488.114362	723488.1148447	80	723491.6141304	723491.6146243	40	723495.0570948	723495.0576057	100	imm	723495.5510513	nan	nan	nan	nan	nan
1576.60791015625	0.0	100	3228893	117	90	120	0	1	723488.114362	723488.1148447	80	723491.6141304	723491.6146243	40	723495.0570948	723495.0576057	100	imm	723495.5510513	nan	nan	nan	nan	nan
1580.01318359375	0.0	80	3235867	118	90	560	0	0	723498.4622221	723498.4626209	80	723501.726901	723501.7274129	40	723504.8289602	723504.8294688	100	imm	723507.511454	nan	nan	nan	nan	nan
1583.27783203125	0.0	40	3242553	118	90	560	0	0	723498.4622221	723498.4626209	80	723501.726901	723501.7274129	40	723504.8289602	723504.8294688	100	imm	723507.511454	nan	nan	nan	nan	nan
1586.3798828125	0.0	100	3248906	118	90	560	0	0	723498.4622221	723498.4626209	80	723501.726901	723501.7274129	40	723504.8289602	723504.8294688	100	imm	723507.511454	nan	nan	nan	nan	nan
1591.77978515625	0.0	80	3259965	119	53	340	1	1	723510.2291456	723510.2296063	80	723513.3042425	723513.3047355	40	723516.3329853	723516.3334649	100	imm	723516.7364049	723517.2464659	723517.24683	120.0	2.0	723517.5915673
1594.85498046875	0.0	40	3266263	119	53	340	1	1	723510.2291456	723510.2296063	80	723513.3042425	723513.3047355	40	723516.3329853	723516.3334649	100	imm	723516.7364049	723517.2464659	723517.24683	120.0	2.0	723517.5915673
1597.88330078125	0.0	100	3272465	119	53	340	1	1	723510.2291456	723510.2296063	80	723513.3042425	723513.3047355	40	723516.3329853	723516.3334649	100	imm	723516.7364049	723517.2464659	723517.24683	120.0	2.0	723517.5915673
1598.796875	0.0	120	3274336	119	53	340	1	1	723510.2291456	723510.2296063	80	723513.3042425	723513.3047355	40	723516.3329853	723516.3334649	100	imm	723516.7364049	723517.2464659	723517.24683	120.0	2.0	723517.5915673
1601.6279296875	0.0	80	3280134	120	97	250	0	0	723520.077684	723520.07819	80	723523.2364558	723523.2369607	40	723526.3974345	723526.3979381	100	imm	723526.9287874	nan	nan	nan	nan	nan
1604.78662109375	0.0	40	3286603	120	97	250	0	0	723520.077684	723520.07819	80	723523.2364558	723523.2369607	40	723526.3974345	723526.3979381	100	imm	723526.9287874	nan	nan	nan	nan	nan
1607.94775390625	0.0	100	3293077	120	97	250	0	0	723520.077684	723520.07819	80	723523.2364558	723523.2369607	40	723526.3974345	723526.3979381	100	imm	723526.9287874	nan	nan	nan	nan	nan
1628.84423828125	0.0	80	3335873	121	57	906	1	1	723547.2947399	723547.2953116	80	723550.5360095	723550.5365256	40	723553.8738002	723553.8742586	100	imm	723554.8557321	723555.3692291	723555.3697268	120.0	3.0	723555.79907
1632.08544921875	0.0	40	3342511	121	57	906	1	1	723547.2947399	723547.2953116	80	723550.5360095	723550.5365256	40	723553.8738002	723553.8742586	100	imm	723554.8557321	723555.3692291	723555.3697268	120.0	3.0	723555.79907
1635.42333984375	0.0	100	3349347	121	57	906	1	1	723547.2947399	723547.2953116	80	723550.5360095	723550.5365256	40	723553.8738002	723553.8742586	100	imm	723554.8557321	723555.3692291	723555.3697268	120.0	3.0	723555.79907
1636.91845703125	0.0	120	3352409	121	57	906	1	1	723547.2947399	723547.2953116	80	723550.5360095	723550.5365256	40	723553.8738002	723553.8742586	100	imm	723554.8557321	723555.3692291	723555.3697268	120.0	3.0	723555.79907
1639.37255859375	0.0	80	3357435	122	57	250	0	1	723557.8233579	723557.8236994	80	723561.2518965	723561.2523875	40	723564.544348	723564.544779	100	imm	723565.0233332	nan	nan	nan	nan	nan
1642.80126953125	0.0	40	3364457	122	57	250	0	1	723557.8233579	723557.8236994	80	723561.2518965	723561.2523875	40	723564.544348	723564.544779	100	imm	723565.0233332	nan	nan	nan	nan	nan
1646.09375	0.0	100	3371200	122	57	250	0	1	723557.8233579	723557.8236994	80	723561.2518965	723561.2523875	40	723564.544348	723564.544779	100	imm	723565.0233332	nan	nan	nan	nan	nan
1649.517578125	0.0	80	3378212	123	50	30	0	0	723567.9682992	723567.9688125	80	723571.1501025	723571.1505316	40	723574.3863917	723574.3868655	100	imm	723575.1352031	nan	nan	nan	nan	nan
1652.69921875	0.0	40	3384728	123	50	30	0	0	723567.9682992	723567.9688125	80	723571.1501025	723571.1505316	40	723574.3863917	723574.3868655	100	imm	723575.1352031	nan	nan	nan	nan	nan
1655.935546875	0.0	100	3391356	123	50	30	0	0	723567.9682992	723567.9688125	80	723571.1501025	723571.1505316	40	723574.3863917	723574.3868655	100	imm	723575.1352031	nan	nan	nan	nan	nan
1659.22900390625	0.0	80	3398101	124	63	560	0	0	723577.6800807	723577.6805442	80	723580.7761999	723580.776622	40	723584.1212074	723584.1216995	100	imm	723585.2628531	nan	nan	nan	nan	nan
1662.3251953125	0.0	40	3404442	124	63	560	0	0	723577.6800807	723577.6805442	80	723580.7761999	723580.776622	40	723584.1212074	723584.1216995	100	imm	723585.2628531	nan	nan	nan	nan	nan
1665.669921875	0.0	100	3411292	124	63	560	0	0	723577.6800807	723577.6805442	80	723580.7761999	723580.776622	40	723584.1212074	723584.1216995	100	imm	723585.2628531	nan	nan	nan	nan	nan
1669.4951171875	0.0	80	3419126	125	60	7	1	0	723587.9465359	723587.9469584	80	723591.4032575	723591.4036763	40	723594.4752851	723594.4758414	100	del	723595.6068247	723596.1188497	723596.1193761	120.0	2.0	723598.0952328
1672.95166015625	0.0	40	3426205	125	60	7	1	0	723587.9465359	723587.9469584	80	723591.4032575	723591.4036763	40	723594.4752851	723594.4758414	100	del	723595.6068247	723596.1188497	723596.1193761	120.0	2.0	723598.0952328
1676.02392578125	0.0	100	3432497	125	60	7	1	0	723587.9465359	723587.9469584	80	723591.4032575	723591.4036763	40	723594.4752851	723594.4758414	100	del	723595.6068247	723596.1188497	723596.1193761	120.0	2.0	723598.0952328
1677.66748046875	0.0	120	3435863	125	60	7	1	0	723587.9465359	723587.9469584	80	723591.4032575	723591.4036763	40	723594.4752851	723594.4758414	100	del	723595.6068247	723596.1188497	723596.1193761	120.0	2.0	723598.0952328
1682.1513671875	0.0	80	3445046	126	73	30	0	1	723600.6030737	723600.6034925	80	723603.8794298	723603.8797029	40	723607.2462185	723607.2466641	100	del	723608.5993764	nan	nan	nan	nan	nan
1685.427734375	0.0	40	3451756	126	73	30	0	1	723600.6030737	723600.6034925	80	723603.8794298	723603.8797029	40	723607.2462185	723607.2466641	100	del	723608.5993764	nan	nan	nan	nan	nan
1688.79443359375	0.0	100	3458651	126	73	30	0	1	723600.6030737	723600.6034925	80	723603.8794298	723603.8797029	40	723607.2462185	723607.2466641	100	del	723608.5993764	nan	nan	nan	nan	nan
1693.16259765625	0.0	80	3467597	127	50	560	0	0	723611.6143779	723611.6147489	80	723614.7657348	723614.766199	40	723617.981863	723617.9821852	100	imm	723619.9588591	nan	nan	nan	nan	nan
1696.3134765625	0.0	40	3474050	127	50	560	0	0	723611.6143779	723611.6147489	80	723614.7657348	723614.766199	40	723617.981863	723617.9821852	100	imm	723619.9588591	nan	nan	nan	nan	nan
1699.52978515625	0.0	100	3480637	127	50	560	0	0	723611.6143779	723611.6147489	80	723614.7657348	723614.766199	40	723617.981863	723617.9821852	100	imm	723619.9588591	nan	nan	nan	nan	nan
1704.2568359375	0.0	80	3490318	128	70	7	1	0	723622.7092065	723622.7097044	80	723626.0997377	723626.1001974	40	723629.5225688	723629.5230572	100	del	723630.8626665	723631.3763515	723631.376785	120.0	4.0	723632.2083383
1707.6474609375	0.0	40	3497262	128	70	7	1	0	723622.7092065	723622.7097044	80	723626.0997377	723626.1001974	40	723629.5225688	723629.5230572	100	del	723630.8626665	723631.3763515	723631.376785	120.0	4.0	723632.2083383
1711.0703125	0.0	100	3504272	128	70	7	1	0	723622.7092065	723622.7097044	80	723626.0997377	723626.1001974	40	723629.5225688	723629.5230572	100	del	723630.8626665	723631.3763515	723631.376785	120.0	4.0	723632.2083383
1712.923828125	0.0	120	3508068	128	70	7	1	0	723622.7092065	723622.7097044	80	723626.0997377	723626.1001974	40	723629.5225688	723629.5230572	100	del	723630.8626665	723631.3763515	723631.376785	120.0	4.0	723632.2083383
1715.81787109375	0.0	80	3513995	129	87	30	0	1	723634.2705981	723634.2709772	80	723637.3672607	723637.3677665	40	723640.5579126	723640.5583021	100	del	723641.6628282	nan	nan	nan	nan	nan
1718.91455078125	0.0	40	3520337	129	87	30	0	1	723634.2705981	723634.2709772	80	723637.3672607	723637.3677665	40	723640.5579126	723640.5583021	100	del	723641.6628282	nan	nan	nan	nan	nan
1722.10498046875	0.0	100	3526871	129	87	30	0	1	723634.2705981	723634.2709772	80	723637.3672607	723637.3677665	40	723640.5579126	723640.5583021	100	del	723641.6628282	nan	nan	nan	nan	nan
1725.7587890625	0.0	80	3534354	130	87	250	0	0	723644.2118085	723644.212183	80	723647.4798746	723647.4803664	40	723650.6614459	723650.6619796	100	imm	723651.6788165	nan	nan	nan	nan	nan
1729.02685546875	0.0	40	3541047	130	87	250	0	0	723644.2118085	723644.212183	80	723647.4798746	723647.4803664	40	723650.6614459	723650.6619796	100	imm	723651.6788165	nan	nan	nan	nan	nan
1732.20849609375	0.0	100	3547563	130	87	250	0	0	723644.2118085	723644.212183	80	723647.4798746	723647.4803664	40	723650.6614459	723650.6619796	100	imm	723651.6788165	nan	nan	nan	nan	nan
1735.83056640625	0.0	80	3554981	131	67	906	1	1	723654.2837192	723654.2842309	80	723657.3939541	723657.3941211	40	723660.8586687	723660.8591553	100	imm	723661.3271575	723661.8394749	723661.8399155	120.0	4.0	723662.0951509
1738.94140625	0.0	40	3561352	131	67	906	1	1	723654.2837192	723654.2842309	80	723657.3939541	723657.3941211	40	723660.8586687	723660.8591553	100	imm	723661.3271575	723661.8394749	723661.8399155	120.0	4.0	723662.0951509
1742.4052734375	0.0	100	3568446	131	67	906	1	1	723654.2837192	723654.2842309	80	723657.3939541	723657.3941211	40	723660.8586687	723660.8591553	100	imm	723661.3271575	723661.8394749	723661.8399155	120.0	4.0	723662.0951509
1743.38623046875	0.0	120	3570455	131	67	906	1	1	723654.2837192	723654.2842309	80	723657.3939541	723657.3941211	40	723660.8586687	723660.8591553	100	imm	723661.3271575	723661.8394749	723661.8399155	120.0	4.0	723662.0951509
1745.9951171875	0.0	80	3575798	132	53	180	1	0	723664.448419	723664.4489093	80	723667.6904497	723667.6910279	40	723671.160167	723671.160631	100	imm	723672.6392823	723673.1515808	723673.152024	120.0	3.0	723673.9115255
1749.2373046875	0.0	40	3582438	132	53	180	1	0	723664.448419	723664.4489093	80	723667.6904497	723667.6910279	40	723671.160167	723671.160631	100	imm	723672.6392823	723673.1515808	723673.152024	120.0	3.0	723673.9115255
1752.70654296875	0.0	100	3589543	132	53	180	1	0	723664.448419	723664.4489093	80	723667.6904497	723667.6910279	40	723671.160167	723671.160631	100	imm	723672.6392823	723673.1515808	723673.152024	120.0	3.0	723673.9115255
1754.6982421875	0.0	120	3593622	132	53	180	1	0	723664.448419	723664.4489093	80	723667.6904497	723667.6910279	40	723671.160167	723671.160631	100	imm	723672.6392823	723673.1515808	723673.152024	120.0	3.0	723673.9115255
1757.525390625	0.0	80	3599412	133	80	1470	0	1	723675.9791096	723675.9795424	80	723679.3594655	723679.3599295	40	723682.7407851	723682.7413116	100	imm	723683.3430651	nan	nan	nan	nan	nan
1760.90576171875	0.0	40	3606335	133	80	1470	0	1	723675.9791096	723675.9795424	80	723679.3594655	723679.3599295	40	723682.7407851	723682.7413116	100	imm	723683.3430651	nan	nan	nan	nan	nan
1764.287109375	0.0	100	3613260	133	80	1470	0	1	723675.9791096	723675.9795424	80	723679.3594655	723679.3599295	40	723682.7407851	723682.7413116	100	imm	723683.3430651	nan	nan	nan	nan	nan
1767.6884765625	0.0	80	3620226	134	77	340	1	1	723686.1423917	723686.1428916	80	723689.2421645	723689.2425864	40	723692.5542348	723692.554709	100	imm	723697.0793067	723697.5920045	723697.5924838	120.0	1.0	723699.6949944
1770.7880859375	0.0	40	3626574	134	77	340	1	1	723686.1423917	723686.1428916	80	723689.2421645	723689.2425864	40	723692.5542348	723692.554709	100	imm	723697.0793067	723697.5920045	723697.5924838	120.0	1.0	723699.6949944
1774.10009765625	0.0	100	3633357	134	77	340	1	1	723686.1423917	723686.1428916	80	723689.2421645	723689.2425864	40	723692.5542348	723692.554709	100	imm	723697.0793067	723697.5920045	723697.5924838	120.0	1.0	723699.6949944
1779.1376953125	0.0	120	3643674	134	77	340	1	1	723686.1423917	723686.1428916	80	723689.2421645	723689.2425864	40	723692.5542348	723692.554709	100	imm	723697.0793067	723697.5920045	723697.5924838	120.0	1.0	723699.6949944
1783.40625	0.0	80	3652416	135	93	7	1	0	723701.8605726	723701.8610893	80	723704.9355426	723704.9360046	40	723708.0551871	723708.0557005	100	del	723711.6948627	723712.2040329	723712.2043447	120.0	4.0	723713.1587975
1786.4814453125	0.0	40	3658714	135	93	7	1	0	723701.8605726	723701.8610893	80	723704.9355426	723704.9360046	40	723708.0551871	723708.0557005	100	del	723711.6948627	723712.2040329	723712.2043447	120.0	4.0	723713.1587975
1789.60107421875	0.0	100	3665103	135	93	7	1	0	723701.8605726	723701.8610893	80	723704.9355426	723704.9360046	40	723708.0551871	723708.0557005	100	del	723711.6948627	723712.2040329	723712.2043447	120.0	4.0	723713.1587975
1793.74951171875	0.0	120	3673599	135	93	7	1	0	723701.8605726	723701.8610893	80	723704.9355426	723704.9360046	40	723708.0551871	723708.0557005	100	del	723711.6948627	723712.2040329	723712.2043447	120.0	4.0	723713.1587975
1797.1650390625	0.0	80	3680594	136	53	1470	0	1	723715.6198617	723715.6202812	80	723718.6626939	723718.6631549	40	723721.7972541	723721.7977257	100	imm	723723.8073298	nan	nan	nan	nan	nan
1800.2080078125	0.0	40	3686826	136	53	1470	0	1	723715.6198617	723715.6202812	80	723718.6626939	723718.6631549	40	723721.7972541	723721.7977257	100	imm	723723.8073298	nan	nan	nan	nan	nan
1803.3427734375	0.0	100	3693246	136	53	1470	0	1	723715.6198617	723715.6202812	80	723718.6626939	723718.6631549	40	723721.7972541	723721.7977257	100	imm	723723.8073298	nan	nan	nan	nan	nan
1807.89794921875	0.0	80	3702575	137	87	7	1	0	723726.352617	723726.3530953	80	723729.5814904	723729.5819611	40	723732.6014232	723732.6019137	100	del	723733.1121009	723733.6238158	723733.6242813	120.0	3.0	723734.4712494
1811.12646484375	0.0	40	3709187	137	87	7	1	0	723726.352617	723726.3530953	80	723729.5814904	723729.5819611	40	723732.6014232	723732.6019137	100	del	723733.1121009	723733.6238158	723733.6242813	120.0	3.0	723734.4712494
1814.146484375	0.0	100	3715372	137	87	7	1	0	723726.352617	723726.3530953	80	723729.5814904	723729.5819611	40	723732.6014232	723732.6019137	100	del	723733.1121009	723733.6238158	723733.6242813	120.0	3.0	723734.4712494
1815.1689453125	0.0	120	3717466	137	87	7	1	0	723726.352617	723726.3530953	80	723729.5814904	723729.5819611	40	723732.6014232	723732.6019137	100	del	723733.1121009	723733.6238158	723733.6242813	120.0	3.0	723734.4712494
1818.48193359375	0.0	80	3724251	138	53	906	1	1	723736.9371138	723736.9375981	80	723740.0436005	723740.0440796	40	723743.1033117	723743.1037739	100	imm	723743.838658	723744.3520431	723744.3525999	120.0	1.0	723745.5509202
1821.58837890625	0.0	40	3730613	138	53	906	1	1	723736.9371138	723736.9375981	80	723740.0436005	723740.0440796	40	723743.1033117	723743.1037739	100	imm	723743.838658	723744.3520431	723744.3525999	120.0	1.0	723745.5509202
1824.64794921875	0.0	100	3736879	138	53	906	1	1	723736.9371138	723736.9375981	80	723740.0436005	723740.0440796	40	723743.1033117	723743.1037739	100	imm	723743.838658	723744.3520431	723744.3525999	120.0	1.0	723745.5509202
1825.89697265625	0.0	120	3739437	138	53	906	1	1	723736.9371138	723736.9375981	80	723740.0436005	723740.0440796	40	723743.1033117	723743.1037739	100	imm	723743.838658	723744.3520431	723744.3525999	120.0	1.0	723745.5509202
1829.2646484375	0.0	80	3746334	139	70	1470	0	0	723747.7200024	723747.7204596	80	723750.9556842	723750.956179	40	723754.019821	723754.0202654	100	del	723756.206445	nan	nan	nan	nan	nan
1832.50048828125	0.0	40	3752961	139	70	1470	0	0	723747.7200024	723747.7204596	80	723750.9556842	723750.956179	40	723754.019821	723754.0202654	100	del	723756.206445	nan	nan	nan	nan	nan
1835.564453125	0.0	100	3759236	139	70	1470	0	0	723747.7200024	723747.7204596	80	723750.9556842	723750.956179	40	723754.019821	723754.0202654	100	del	723756.206445	nan	nan	nan	nan	nan
1840.76611328125	0.0	80	3769889	140	80	906	1	1	723759.2217655	723759.2222049	80	723762.395339	723762.3958325	40	723765.5586927	723765.559197	100	imm	723766.6226209	723767.1358081	723767.136271	120.0	1.0	723767.9984225
1843.939453125	0.0	40	3776388	140	80	906	1	1	723759.2217655	723759.2222049	80	723762.395339	723762.3958325	40	723765.5586927	723765.559197	100	imm	723766.6226209	723767.1358081	723767.136271	120.0	1.0	723767.9984225
1847.10302734375	0.0	100	3782867	140	80	906	1	1	723759.2217655	723759.2222049	80	723762.395339	723762.3958325	40	723765.5586927	723765.559197	100	imm	723766.6226209	723767.1358081	723767.136271	120.0	1.0	723767.9984225
1848.68017578125	0.0	120	3786097	140	80	906	1	1	723759.2217655	723759.2222049	80	723762.395339	723762.3958325	40	723765.5586927	723765.559197	100	imm	723766.6226209	723767.1358081	723767.136271	120.0	1.0	723767.9984225
1871.7021484375	0.0	80	3833246	141	60	68	1	1	723790.1584058	723790.1588582	80	723793.3151504	723793.3156129	40	723796.3512973	723796.3519313	100	imm	723797.5584641	723798.0680695	723798.0684628	120.0	3.0	723798.8708099
1874.85888671875	0.0	40	3839711	141	60	68	1	1	723790.1584058	723790.1588582	80	723793.3151504	723793.3156129	40	723796.3512973	723796.3519313	100	imm	723797.5584641	723798.0680695	723798.0684628	120.0	3.0	723798.8708099
1877.89501953125	0.0	100	3845929	141	60	68	1	1	723790.1584058	723790.1588582	80	723793.3151504	723793.3156129	40	723796.3512973	723796.3519313	100	imm	723797.5584641	723798.0680695	723798.0684628	120.0	3.0	723798.8708099
1879.611328125	0.0	120	3849444	141	60	68	1	1	723790.1584058	723790.1588582	80	723793.3151504	723793.3156129	40	723796.3512973	723796.3519313	100	imm	723797.5584641	723798.0680695	723798.0684628	120.0	3.0	723798.8708099
1882.6826171875	0.0	80	3855734	142	73	560	0	1	723801.1394608	723801.1399625	80	723804.5271226	723804.5275425	40	723807.8546587	723807.8551166	100	na	723808.4391226	nan	nan	nan	nan	nan
1886.0703125	0.0	40	3862672	142	73	560	0	1	723801.1394608	723801.1399625	80	723804.5271226	723804.5275425	40	723807.8546587	723807.8551166	100	na	723808.4391226	nan	nan	nan	nan	nan
1889.39794921875	0.0	100	3869487	142	73	560	0	1	723801.1394608	723801.1399625	80	723804.5271226	723804.5275425	40	723807.8546587	723807.8551166	100	na	723808.4391226	nan	nan	nan	nan	nan
1892.5439453125	0.0	80	3875930	143	100	7	1	1	723811.0009758	723811.0015987	80	723814.0492984	723814.0498226	40	723817.4514222	723817.4518539	100	del	723819.1024533	723819.61376	723819.614176	120.0	4.0	723820.4469382
1895.59228515625	0.0	40	3882173	143	100	7	1	1	723811.0009758	723811.0015987	80	723814.0492984	723814.0498226	40	723817.4514222	723817.4518539	100	del	723819.1024533	723819.61376	723819.614176	120.0	4.0	723820.4469382
1898.994140625	0.0	100	3889140	143	100	7	1	1	723811.0009758	723811.0015987	80	723814.0492984	723814.0498226	40	723817.4514222	723817.4518539	100	del	723819.1024533	723819.61376	723819.614176	120.0	4.0	723820.4469382
1901.15673828125	0.0	120	3893569	143	100	7	1	1	723811.0009758	723811.0015987	80	723814.0492984	723814.0498226	40	723817.4514222	723817.4518539	100	del	723819.1024533	723819.61376	723819.614176	120.0	4.0	723820.4469382
1904.455078125	0.0	80	3900324	144	83	250	0	0	723822.9122824	723822.9126512	80	723826.1868963	723826.1873819	40	723829.2545225	723829.2550435	100	imm	723831.6870702	nan	nan	nan	nan	nan
1907.7294921875	0.0	40	3907030	144	83	250	0	0	723822.9122824	723822.9126512	80	723826.1868963	723826.1873819	40	723829.2545225	723829.2550435	100	imm	723831.6870702	nan	nan	nan	nan	nan
1910.79736328125	0.0	100	3913313	144	83	250	0	0	723822.9122824	723822.9126512	80	723826.1868963	723826.1873819	40	723829.2545225	723829.2550435	100	imm	723831.6870702	nan	nan	nan	nan	nan
1916.1591796875	0.0	80	3924294	145	83	340	1	1	723834.616671	723834.6171226	80	723837.7916638	723837.7919326	40	723840.9522428	723840.9527422	100	imm	723842.6462619	723843.1556689	723843.1561049	120.0	1.0	723844.0468032
1919.333984375	0.0	40	3930796	145	83	340	1	1	723834.616671	723834.6171226	80	723837.7916638	723837.7919326	40	723840.9522428	723840.9527422	100	imm	723842.6462619	723843.1556689	723843.1561049	120.0	1.0	723844.0468032
1922.49462890625	0.0	100	3937269	145	83	340	1	1	723834.616671	723834.6171226	80	723837.7916638	723837.7919326	40	723840.9522428	723840.9527422	100	imm	723842.6462619	723843.1556689	723843.1561049	120.0	1.0	723844.0468032
1924.69775390625	0.0	120	3941781	145	83	340	1	1	723834.616671	723834.6171226	80	723837.7916638	723837.7919326	40	723840.9522428	723840.9527422	100	imm	723842.6462619	723843.1556689	723843.1561049	120.0	1.0	723844.0468032
1927.97802734375	0.0	80	3948499	146	57	340	1	0	723846.4357101	723846.4362132	80	723849.449113	723849.4496014	40	723852.4870281	723852.487534	100	imm	723853.798544	723854.3116325	723854.3121237	120.0	1.0	723855.1266684
1930.9912109375	0.0	40	3954670	146	57	340	1	0	723846.4357101	723846.4362132	80	723849.449113	723849.4496014	40	723852.4870281	723852.487534	100	imm	723853.798544	723854.3116325	723854.3121237	120.0	1.0	723855.1266684
1934.029296875	0.0	100	3960892	146	57	340	1	0	723846.4357101	723846.4362132	80	723849.449113	723849.4496014	40	723852.4870281	723852.487534	100	imm	723853.798544	723854.3116325	723854.3121237	120.0	1.0	723855.1266684
1935.853515625	0.0	120	3964628	146	57	340	1	0	723846.4357101	723846.4362132	80	723849.449113	723849.4496014	40	723852.4870281	723852.487534	100	imm	723853.798544	723854.3116325	723854.3121237	120.0	1.0	723855.1266684
1939.01806640625	0.0	80	3971109	147	53	560	0	0	723857.4760791	723857.4766108	80	723860.7861829	723860.786654	40	723864.0633987	723864.0639195	100	imm	723865.5832311	nan	nan	nan	nan	nan
1942.328125	0.0	40	3977888	147	53	560	0	0	723857.4760791	723857.4766108	80	723860.7861829	723860.786654	40	723864.0633987	723864.0639195	100	imm	723865.5832311	nan	nan	nan	nan	nan
1945.60498046875	0.0	100	3984599	147	53	560	0	0	723857.4760791	723857.4766108	80	723860.7861829	723860.786654	40	723864.0633987	723864.0639195	100	imm	723865.5832311	nan	nan	nan	nan	nan
1950.0078125	0.0	80	3993616	148	70	340	1	0	723868.4663759	723868.4668477	80	723871.8282137	723871.8287152	40	723875.2334502	723875.2339665	100	imm	723876.5441464	723877.0535872	723877.0539102	120.0	1.0	723878.2628216
1953.36962890625	0.0	40	4000501	148	70	340	1	0	723868.4663759	723868.4668477	80	723871.8282137	723871.8287152	40	723875.2334502	723875.2339665	100	imm	723876.5441464	723877.0535872	723877.0539102	120.0	1.0	723878.2628216
