onset	duration	trial_type	electrodes_involved_onset	electrodes_involved_offset	sample_start	sample_end	electrical_stimulation_type	electrical_stimulation_site	electrical_stimulation_site_num	electrical_stimulation_current	notes	status	status_description
4420.319336	0.0002	electrical_stimulation	n/a	n/a	9052814	n/a	biphasic	RC12-RC13	26-27	6.0 mA	n/a	good	n/a
4422.920898	0.0002	electrical_stimulation	n/a	n/a	9058142	n/a	biphasic	RC12-RC13	26-27	6.0 mA	n/a	good	n/a
4426.02832	0.0002	electrical_stimulation	n/a	n/a	9064506	n/a	biphasic	RC12-RC13	26-27	6.0 mA	n/a	good	n/a
4428.691895	0.0002	electrical_stimulation	n/a	n/a	9069961	n/a	biphasic	RC12-RC13	26-27	6.0 mA	n/a	good	n/a
4449.476563	0.0002	electrical_stimulation	n/a	n/a	9112528	n/a	biphasic	RC13-RC14	27-28	6.0 mA	n/a	bad	n/a
4452.34082	0.0002	electrical_stimulation	n/a	n/a	9118394	n/a	biphasic	RC13-RC14	27-28	6.0 mA	n/a	good	n/a
4455.495605	0.0002	electrical_stimulation	n/a	n/a	9124855	n/a	biphasic	RC13-RC14	27-28	6.0 mA	n/a	good	n/a
4458.231934	0.0002	electrical_stimulation	n/a	n/a	9130459	n/a	biphasic	RC13-RC14	27-28	6.0 mA	n/a	good	n/a
4460.979004	0.0002	electrical_stimulation	n/a	n/a	9136085	n/a	biphasic	RC13-RC14	27-28	6.0 mA	n/a	good	n/a
4463.836426	0.0002	electrical_stimulation	n/a	n/a	9141937	n/a	biphasic	RC13-RC14	27-28	6.0 mA	n/a	good	n/a
4466.286133	0.0002	electrical_stimulation	n/a	n/a	9146954	n/a	biphasic	RC13-RC14	27-28	6.0 mA	n/a	good	n/a
4468.742188	0.0002	electrical_stimulation	n/a	n/a	9151984	n/a	biphasic	RC13-RC14	27-28	6.0 mA	n/a	good	n/a
4471.525879	0.0002	electrical_stimulation	n/a	n/a	9157685	n/a	biphasic	RC13-RC14	27-28	6.0 mA	n/a	good	n/a
4474.226563	0.0002	electrical_stimulation	n/a	n/a	9163216	n/a	biphasic	RC13-RC14	27-28	6.0 mA	n/a	good	n/a
4499.126953	0.0002	electrical_stimulation	n/a	n/a	9214212	n/a	biphasic	RA1-RA2	2-Jan	6.0 mA	n/a	bad	n/a
4502.437988	0.0002	electrical_stimulation	n/a	n/a	9220993	n/a	biphasic	RA1-RA2	2-Jan	6.0 mA	n/a	good	n/a
4505.393555	0.0002	electrical_stimulation	n/a	n/a	9227046	n/a	biphasic	RA1-RA2	2-Jan	6.0 mA	n/a	good	n/a
4508.996582	0.0002	electrical_stimulation	n/a	n/a	9234425	n/a	biphasic	RA1-RA2	2-Jan	6.0 mA	n/a	good	n/a
4512.004395	0.0002	electrical_stimulation	n/a	n/a	9240585	n/a	biphasic	RA1-RA2	2-Jan	6.0 mA	n/a	good	artifact fixed when referencing to RN9
4514.39209	0.0002	electrical_stimulation	n/a	n/a	9245475	n/a	biphasic	RA1-RA2	2-Jan	6.0 mA	n/a	good	artifact fixed when referencing to RN10
4517.191406	0.0002	electrical_stimulation	n/a	n/a	9251208	n/a	biphasic	RA1-RA2	2-Jan	6.0 mA	n/a	good	n/a
4520.188965	0.0002	electrical_stimulation	n/a	n/a	9257347	n/a	biphasic	RA1-RA2	2-Jan	6.0 mA	n/a	good	n/a
4523.286133	0.0002	electrical_stimulation	n/a	n/a	9263690	n/a	biphasic	RA1-RA2	2-Jan	6.0 mA	n/a	good	n/a
4526.585938	0.0002	electrical_stimulation	n/a	n/a	9270448	n/a	biphasic	RA1-RA2	2-Jan	6.0 mA	n/a	good	n/a
4556.209473	0.0002	electrical_stimulation	n/a	n/a	9331117	n/a	biphasic	RA2-RA3	3-Feb	6.0 mA	n/a	good	n/a
4559.686523	0.0002	electrical_stimulation	n/a	n/a	9338238	n/a	biphasic	RA2-RA3	3-Feb	6.0 mA	n/a	good	n/a
4562.433594	0.0002	electrical_stimulation	n/a	n/a	9343864	n/a	biphasic	RA2-RA3	3-Feb	6.0 mA	n/a	good	n/a
4565.42627	0.0002	electrical_stimulation	n/a	n/a	9349993	n/a	biphasic	RA2-RA3	3-Feb	6.0 mA	n/a	good	n/a
4568.246582	0.0002	electrical_stimulation	n/a	n/a	9355769	n/a	biphasic	RA2-RA3	3-Feb	6.0 mA	n/a	good	n/a
4570.540527	0.0002	electrical_stimulation	n/a	n/a	9360467	n/a	biphasic	RA2-RA3	3-Feb	6.0 mA	n/a	good	n/a
4572.829102	0.0002	electrical_stimulation	n/a	n/a	9365154	n/a	biphasic	RA2-RA3	3-Feb	6.0 mA	n/a	bad	n/a
4575.597656	0.0002	electrical_stimulation	n/a	n/a	9370824	n/a	biphasic	RA2-RA3	3-Feb	6.0 mA	n/a	good	n/a
4578.501465	0.0002	electrical_stimulation	n/a	n/a	9376771	n/a	biphasic	RA2-RA3	3-Feb	6.0 mA	n/a	good	n/a
4581.300781	0.0002	electrical_stimulation	n/a	n/a	9382504	n/a	biphasic	RA2-RA3	3-Feb	6.0 mA	n/a	good	n/a
4601.26416	0.0002	electrical_stimulation	n/a	n/a	9423389	n/a	biphasic	RA3-RA4	4-Mar	6.0 mA	n/a	bad	bad channels
4604.344727	0.0002	electrical_stimulation	n/a	n/a	9429698	n/a	biphasic	RA3-RA4	4-Mar	6.0 mA	n/a	good	n/a
4607.222656	0.0002	electrical_stimulation	n/a	n/a	9435592	n/a	biphasic	RA3-RA4	4-Mar	6.0 mA	n/a	good	n/a
4610.163086	0.0002	electrical_stimulation	n/a	n/a	9441614	n/a	biphasic	RA3-RA4	4-Mar	6.0 mA	n/a	good	n/a
4613.286133	0.0002	electrical_stimulation	n/a	n/a	9448010	n/a	biphasic	RA3-RA4	4-Mar	6.0 mA	n/a	good	n/a
4615.757324	0.0002	electrical_stimulation	n/a	n/a	9453071	n/a	biphasic	RA3-RA4	4-Mar	6.0 mA	n/a	good	n/a
4618.071777	0.0002	electrical_stimulation	n/a	n/a	9457811	n/a	biphasic	RA3-RA4	4-Mar	6.0 mA	n/a	good	n/a
4620.532715	0.0002	electrical_stimulation	n/a	n/a	9462851	n/a	biphasic	RA3-RA4	4-Mar	6.0 mA	n/a	good	n/a
4622.836914	0.0002	electrical_stimulation	n/a	n/a	9467570	n/a	biphasic	RA3-RA4	4-Mar	6.0 mA	n/a	good	n/a
4625.162109	0.0002	electrical_stimulation	n/a	n/a	9472332	n/a	biphasic	RA3-RA4	4-Mar	6.0 mA	n/a	good	n/a
4643.785156	0.0002	electrical_stimulation	n/a	n/a	9510472	n/a	biphasic	RA4-RA5	5-Apr	6.0 mA	n/a	good	n/a
4646.13623	0.0002	electrical_stimulation	n/a	n/a	9515287	n/a	biphasic	RA4-RA5	5-Apr	6.0 mA	n/a	good	n/a
4648.966797	0.0002	electrical_stimulation	n/a	n/a	9521084	n/a	biphasic	RA4-RA5	5-Apr	6.0 mA	n/a	good	n/a
4652.950195	0.0002	electrical_stimulation	n/a	n/a	9529242	n/a	biphasic	RA4-RA5	5-Apr	6.0 mA	n/a	good	n/a
4656.198242	0.0002	electrical_stimulation	n/a	n/a	9535894	n/a	biphasic	RA4-RA5	5-Apr	6.0 mA	n/a	good	n/a
4658.689941	0.0002	electrical_stimulation	n/a	n/a	9540997	n/a	biphasic	RA4-RA5	5-Apr	6.0 mA	n/a	good	n/a
4661.109375	0.0002	electrical_stimulation	n/a	n/a	9545952	n/a	biphasic	RA4-RA5	5-Apr	6.0 mA	n/a	good	n/a
4663.209961	0.0002	electrical_stimulation	n/a	n/a	9550254	n/a	biphasic	RA4-RA5	5-Apr	6.0 mA	n/a	good	n/a
4665.441406	0.0002	electrical_stimulation	n/a	n/a	9554824	n/a	biphasic	RA4-RA5	5-Apr	6.0 mA	n/a	good	n/a
4668.642578	0.0002	electrical_stimulation	n/a	n/a	9561380	n/a	biphasic	RA4-RA5	5-Apr	6.0 mA	n/a	good	n/a
4694.186035	0.0002	electrical_stimulation	n/a	n/a	9613693	n/a	biphasic	RA10-RA11	11-Oct	6.0 mA	n/a	good	n/a
4697.718262	0.0002	electrical_stimulation	n/a	n/a	9620927	n/a	biphasic	RA10-RA11	11-Oct	6.0 mA	n/a	good	n/a
4700.705566	0.0002	electrical_stimulation	n/a	n/a	9627045	n/a	biphasic	RA10-RA11	11-Oct	6.0 mA	n/a	good	n/a
4702.754395	0.0002	electrical_stimulation	n/a	n/a	9631241	n/a	biphasic	RA10-RA11	11-Oct	6.0 mA	n/a	good	n/a
4705.183594	0.0002	electrical_stimulation	n/a	n/a	9636216	n/a	biphasic	RA10-RA11	11-Oct	6.0 mA	n/a	good	n/a
4707.73291	0.0002	electrical_stimulation	n/a	n/a	9641437	n/a	biphasic	RA10-RA11	11-Oct	6.0 mA	n/a	good	n/a
4709.813477	0.0002	electrical_stimulation	n/a	n/a	9645698	n/a	biphasic	RA10-RA11	11-Oct	6.0 mA	n/a	good	artifact fixed when referencing to RX1
4712.440918	0.0002	electrical_stimulation	n/a	n/a	9651079	n/a	biphasic	RA10-RA11	11-Oct	6.0 mA	n/a	good	n/a
4715.32373	0.0002	electrical_stimulation	n/a	n/a	9656983	n/a	biphasic	RA10-RA11	11-Oct	6.0 mA	n/a	good	n/a
4718.519531	0.0002	electrical_stimulation	n/a	n/a	9663528	n/a	biphasic	RA10-RA11	11-Oct	6.0 mA	n/a	good	n/a
4745.496582	0.0002	electrical_stimulation	n/a	n/a	9718777	n/a	biphasic	RA11-RA12	12-Nov	6.0 mA	n/a	bad	n/a
4749.283691	0.0002	electrical_stimulation	n/a	n/a	9726533	n/a	biphasic	RA11-RA12	12-Nov	6.0 mA	n/a	good	n/a
4751.744141	0.0002	electrical_stimulation	n/a	n/a	9731572	n/a	biphasic	RA11-RA12	12-Nov	6.0 mA	n/a	bad	onset wrong
4755.115723	0.0002	electrical_stimulation	n/a	n/a	9738477	n/a	biphasic	RA11-RA12	12-Nov	6.0 mA	n/a	bad	onset wrong
4759.788574	0.0002	electrical_stimulation	n/a	n/a	9748047	n/a	biphasic	RA11-RA12	12-Nov	6.0 mA	n/a	good	n/a
4773.226563	0.0002	electrical_stimulation	n/a	n/a	9775568	n/a	biphasic	RA11-RA12	12-Nov	6.0 mA	n/a	good	n/a
4784.31543	0.0002	electrical_stimulation	n/a	n/a	9798278	n/a	biphasic	RA11-RA12	12-Nov	6.0 mA	n/a	good	n/a
4790.499512	0.0002	electrical_stimulation	n/a	n/a	9810943	n/a	biphasic	RA11-RA12	12-Nov	6.0 mA	n/a	good	n/a
4793.794434	0.0002	electrical_stimulation	n/a	n/a	9817691	n/a	biphasic	RA11-RA12	12-Nov	6.0 mA	n/a	bad	onset wrong
4797.65332	0.0002	electrical_stimulation	n/a	n/a	9825594	n/a	biphasic	RA11-RA12	12-Nov	6.0 mA	n/a	good	n/a
4800.876465	0.0002	electrical_stimulation	n/a	n/a	9832195	n/a	biphasic	RA11-RA12	12-Nov	6.0 mA	n/a	good	n/a
4843.667969	0.0002	electrical_stimulation	n/a	n/a	9919832	n/a	biphasic	RA12-RA13	13-Dec	6.0 mA	n/a	good	artifact fixed when referencing to RN5
4846.728027	0.0002	electrical_stimulation	n/a	n/a	9926099	n/a	biphasic	RA12-RA13	13-Dec	6.0 mA	n/a	good	n/a
4849.762695	0.0002	electrical_stimulation	n/a	n/a	9932314	n/a	biphasic	RA12-RA13	13-Dec	6.0 mA	n/a	good	n/a
4853.713867	0.0002	electrical_stimulation	n/a	n/a	9940406	n/a	biphasic	RA12-RA13	13-Dec	6.0 mA	n/a	good	n/a
4857.441406	0.0002	electrical_stimulation	n/a	n/a	9948040	n/a	biphasic	RA12-RA13	13-Dec	6.0 mA	n/a	good	n/a
4861.695801	0.0002	electrical_stimulation	n/a	n/a	9956753	n/a	biphasic	RA12-RA13	13-Dec	6.0 mA	n/a	good	n/a
4864.886719	0.0002	electrical_stimulation	n/a	n/a	9963288	n/a	biphasic	RA12-RA13	13-Dec	6.0 mA	n/a	good	n/a
4867.769531	0.0002	electrical_stimulation	n/a	n/a	9969192	n/a	biphasic	RA12-RA13	13-Dec	6.0 mA	n/a	good	n/a
4871.543945	0.0002	electrical_stimulation	n/a	n/a	9976922	n/a	biphasic	RA12-RA13	13-Dec	6.0 mA	n/a	good	n/a
4874.530762	0.0002	electrical_stimulation	n/a	n/a	9983039	n/a	biphasic	RA12-RA13	13-Dec	6.0 mA	n/a	good	n/a
4894.246094	0.0002	electrical_stimulation	n/a	n/a	10023416	n/a	biphasic	RA13-RA14	13-14	6.0 mA	n/a	bad	bad channels
4897.161621	0.0002	electrical_stimulation	n/a	n/a	10029387	n/a	biphasic	RA13-RA14	13-14	6.0 mA	n/a	bad	onset wrong
4900.772949	0.0002	electrical_stimulation	n/a	n/a	10036783	n/a	biphasic	RA13-RA14	13-14	6.0 mA	n/a	bad	onset wrong
4904.483398	0.0002	electrical_stimulation	n/a	n/a	10044382	n/a	biphasic	RA13-RA14	13-14	6.0 mA	n/a	bad	onset wrong
4907.289551	0.0002	electrical_stimulation	n/a	n/a	10050129	n/a	biphasic	RA13-RA14	13-14	6.0 mA	n/a	good	n/a
4910.62207	0.0002	electrical_stimulation	n/a	n/a	10056954	n/a	biphasic	RA13-RA14	13-14	6.0 mA	n/a	good	n/a
4913.355469	0.0002	electrical_stimulation	n/a	n/a	10062552	n/a	biphasic	RA13-RA14	13-14	6.0 mA	n/a	good	n/a
4916.266113	0.0002	electrical_stimulation	n/a	n/a	10068513	n/a	biphasic	RA13-RA14	13-14	6.0 mA	n/a	good	n/a
4918.835938	0.0002	electrical_stimulation	n/a	n/a	10073776	n/a	biphasic	RA13-RA14	13-14	6.0 mA	n/a	good	n/a
4922.318359	0.0002	electrical_stimulation	n/a	n/a	10080908	n/a	biphasic	RA13-RA14	13-14	6.0 mA	n/a	good	n/a
