onset	duration	eventnumber	hunger_condition	stimfilename	blockno	trialno	is_faststream	stim	food_idx	letter	letter_idx	istarget	image_number	response	keypressed	rt	correct	time_stimon	time_stimoff
476461.75	0.0999797	4247	hunger	stimuli/foods\blackberry.jpg	9	55	1	blackberry	1	J	6	0	11	0	NaN	0	0	1910.69911	1910.79909
476499.25	0.0999859	4248	hunger	stimuli/foods\lollies.jpg	9	55	1	lollies	1	D	2	0	78	0	NaN	0	0	1910.849103	1910.949089
476536.75	0.0999883	4249	hunger	stimuli/non_foods\non-food_inanimate_toy_airplane.jpg	9	55	1	non-food_inanimate_toy_airplane	0	X	17	0	222	0	NaN	0	0	1910.999108	1911.099096
476574.25	0.1000045	4250	hunger	stimuli/foods\green_beans.jpg	9	55	1	green_beans	1	S	13	0	61	0	NaN	0	0	1911.149101	1911.249105
476611.75	0.0999776	4251	hunger	stimuli/non_foods\non-food_animate_sea_lion.jpg	9	55	1	non-food_animate_sea_lion	0	T	14	0	143	0	NaN	0	0	1911.299113	1911.399091
476649.25	0.0999869	4252	hunger	stimuli/foods\waffle.jpg	9	55	1	waffle	1	B	0	0	278	0	NaN	0	0	1911.449102	1911.549089
476686.75	0.0999825	4253	hunger	stimuli/non_foods\non-food_inanimate_towel.jpg	9	55	1	non-food_inanimate_towel	0	K	7	0	221	0	NaN	0	0	1911.5991	1911.699083
476724.25	0.0999916	4254	hunger	stimuli/non_foods\non-food_animate_parrot.jpg	9	55	1	non-food_animate_parrot	0	T	14	0	133	0	NaN	0	0	1911.749099	1911.84909
476761.75	0.0999871	4255	hunger	stimuli/foods\steak.jpg	9	55	1	steak	1	L	8	0	270	0	NaN	0	0	1911.899096	1911.999084
476799.25	0.0999873	4256	hunger	stimuli/foods\fennel.jpg	9	55	1	fennel	1	N	10	0	47	0	NaN	0	0	1912.049095	1912.149083
476836.75	0.1000024	4257	hunger	stimuli/foods\raw_sausage.jpg	9	55	1	raw_sausage	1	A	19	1	254	0	NaN	0	0	1912.199096	1912.299098
476874.25	0.0999739	4258	hunger	stimuli/non_foods\non-food_animate_peacock.jpg	9	55	1	non-food_animate_peacock	0	N	10	0	134	0	NaN	0	0	1912.349106	1912.44908
476911.75	0.0999881	4259	hunger	stimuli/non_foods\non-food_animate_slug.jpg	9	55	1	non-food_animate_slug	0	R	12	0	148	0	NaN	0	0	1912.499094	1912.599082
476949.25	0.0999832	4260	hunger	stimuli/foods\nectarine.jpg	9	55	1	nectarine	1	S	13	0	87	0	NaN	0	0	1912.649094	1912.749077
476986.75	0.0999875	4261	hunger	stimuli/non_foods\non-food_inanimate_bicycle.jpg	9	55	1	non-food_inanimate_bicycle	0	P	11	0	161	0	NaN	0	0	1912.799092	1912.89908
477024.25	0.0999683	4262	hunger	stimuli/foods\capsicum.jpg	9	55	1	capsicum	1	W	16	0	18	0	NaN	0	0	1912.949109	1913.049078
477061.75	0.0999814	4263	hunger	stimuli/non_foods\non-food_inanimate_cupboard.jpg	9	55	1	non-food_inanimate_cupboard	0	F	3	0	177	0	NaN	0	0	1913.099092	1913.199073
477099.25	0.0999884	4264	hunger	stimuli/non_foods\non-food_inanimate_bush.jpg	9	55	1	non-food_inanimate_bush	0	D	2	0	167	0	NaN	0	0	1913.249089	1913.349078
477136.75	0.0999878	4265	hunger	stimuli/foods\risotto_with_zucchini.jpg	9	55	1	risotto_with_zucchini	1	V	15	0	260	0	NaN	0	0	1913.399087	1913.499075
477174.25	0.0999837	4266	hunger	stimuli/non_foods\non-food_inanimate_watering_can.jpg	9	55	1	non-food_inanimate_watering_can	0	Z	18	0	225	0	NaN	0	0	1913.549083	1913.649067
477211.75	0.0999885	4267	hunger	stimuli/foods\tomato.jpg	9	55	1	tomato	1	M	9	0	276	0	NaN	0	0	1913.699084	1913.799073
477249.25	0.0999817	4268	hunger	stimuli/foods\pear.jpg	9	55	1	pear	1	R	12	0	239	0	NaN	0	0	1913.849085	1913.949067
477286.75	0.0999874	4269	hunger	stimuli/foods\green_olives.jpg	9	55	1	green_olives	1	L	8	0	62	0	NaN	0	0	1913.999082	1914.09907
477324.25	0.0999865	4270	hunger	stimuli/non_foods\non-food_animate_mouse.jpg	9	55	1	non-food_animate_mouse	0	F	3	0	131	0	NaN	0	0	1914.149083	1914.249069
477361.75	0.099986	4271	hunger	stimuli/foods\potatoes.jpg	9	55	1	potatoes	1	C	1	0	248	0	NaN	0	0	1914.299079	1914.399065
477399.25	0.0999858	4272	hunger	stimuli/non_foods\non-food_animate_swan.jpg	9	55	1	non-food_animate_swan	0	Z	18	0	152	0	NaN	0	0	1914.44908	1914.549066
477436.75	0.0999887	4273	hunger	stimuli/foods\artichoke.jpg	9	55	1	artichoke	1	T	14	0	3	0	NaN	0	0	1914.599078	1914.699067
477474.25	0.0999406	4274	hunger	stimuli/non_foods\non-food_inanimate_briefcase.jpg	9	55	1	non-food_inanimate_briefcase	0	D	2	0	163	0	NaN	0	0	1914.749122	1914.849063
477511.75	0.0999882	4275	hunger	stimuli/non_foods\non-food_inanimate_leaf.jpg	9	55	1	non-food_inanimate_leaf	0	G	4	0	192	0	NaN	0	0	1914.899075	1914.999064
477549.25	0.099984	4276	hunger	stimuli/non_foods\non-food_inanimate_soccer_ball.jpg	9	55	1	non-food_inanimate_soccer_ball	0	N	10	0	210	0	NaN	0	0	1915.049077	1915.149061
477586.75	0.1000188	4277	hunger	stimuli/foods\chocolate_bar.jpg	9	55	1	chocolate_bar	1	S	13	0	26	0	NaN	0	0	1915.199074	1915.299092
477624.25	0.0999818	4278	hunger	stimuli/foods\avocado.jpg	9	55	1	avocado	1	C	1	0	5	0	NaN	0	0	1915.349077	1915.449059
477661.75	0.099987	4279	hunger	stimuli/non_foods\non-food_animate_Asian_man.jpg	9	55	1	non-food_animate_Asian_man	0	J	6	0	88	0	NaN	0	0	1915.499073	1915.59906
477699.25	0.0999871	4280	hunger	stimuli/non_foods\non-food_animate_porcupine.jpg	9	55	1	non-food_animate_porcupine	0	N	10	0	138	0	NaN	0	0	1915.649072	1915.749059
477736.75	0.0999496	4281	hunger	stimuli/foods\ice_cream.jpg	9	55	1	ice_cream	1	J	6	0	68	0	NaN	0	0	1915.799104	1915.899054
477774.25	0.0999941	4282	hunger	stimuli/non_foods\non-food_animate_mammoth.jpg	9	55	1	non-food_animate_mammoth	0	F	3	0	128	0	NaN	0	0	1915.949062	1916.049056
477811.75	0.0999877	4283	hunger	stimuli/foods\museli_bars.jpg	9	55	1	museli_bars	1	X	17	0	84	0	NaN	0	0	1916.099067	1916.199055
477849.25	0.0999872	4284	hunger	stimuli/foods\dates.jpg	9	55	1	dates	1	H	5	0	43	0	NaN	0	0	1916.249067	1916.349054
477886.75	0.1000146	4285	hunger	stimuli/foods\fruit_salad.jpg	9	55	1	fruit_salad	1	Z	18	0	55	0	NaN	0	0	1916.399065	1916.49908
477924.25	0.0999798	4286	hunger	stimuli/foods\cherry.jpg	9	55	1	cherry	1	C	1	0	23	0	NaN	0	0	1916.549096	1916.649076
477961.75	0.0999887	4287	hunger	stimuli/foods\pork_and_rice.jpg	9	55	1	pork_and_rice	1	T	14	0	245	0	NaN	0	0	1916.699063	1916.799052
477999.25	0.099984	4288	hunger	stimuli/non_foods\non-food_inanimate_nailpolish.jpg	9	55	1	non-food_inanimate_nailpolish	0	F	3	0	195	0	NaN	0	0	1916.849065	1916.949049
478036.75	0.0999862	4289	hunger	stimuli/non_foods\non-food_inanimate_tulip.jpg	9	55	1	non-food_inanimate_tulip	0	V	15	0	224	0	NaN	0	0	1916.999061	1917.099047
478074.25	0.0999868	4290	hunger	stimuli/foods\cooked_ham.jpg	9	55	1	cooked_ham	1	F	3	0	35	0	NaN	0	0	1917.149061	1917.249048
478111.75	0.0999854	4291	hunger	stimuli/non_foods\non-food_animate_bat.jpg	9	55	1	non-food_animate_bat	0	L	8	0	94	0	NaN	0	0	1917.299061	1917.399047
478149.25	0.0999846	4292	hunger	stimuli/foods\corncob.jpg	9	55	1	corncob	1	T	14	0	37	0	NaN	0	0	1917.449057	1917.549042
478186.75	0.0999733	4293	hunger	stimuli/non_foods\non-food_animate_fox.jpg	9	55	1	non-food_animate_fox	0	M	9	0	112	0	NaN	0	0	1917.599071	1917.699044
478224.25	0.0999844	4294	hunger	stimuli/foods\cinnamon.jpg	9	55	1	cinnamon	1	V	15	0	30	0	NaN	0	0	1917.749058	1917.849042
478261.75	0.0999862	4295	hunger	stimuli/foods\linguine_with_clams.jpg	9	55	1	linguine_with_clams	1	M	9	0	77	0	NaN	0	0	1917.899053	1917.999039
478299.25	0.0999854	4296	hunger	stimuli/non_foods\non-food_inanimate_buds.jpg	9	55	1	non-food_inanimate_buds	0	S	13	0	166	0	NaN	0	0	1918.049055	1918.14904
478336.75	0.1000103	4297	hunger	stimuli/foods\rice_cake.jpg	9	55	1	rice_cake	1	C	1	0	258	0	NaN	0	0	1918.199071	1918.299081
478374.25	0.0999605	4298	hunger	stimuli/non_foods\non-food_inanimate_lighter.jpg	9	55	1	non-food_inanimate_lighter	0	W	16	0	193	0	NaN	0	0	1918.349077	1918.449038
478411.75	0.09999	4299	hunger	stimuli/foods\chocolate_pralines.jpg	9	55	1	chocolate_pralines	1	D	2	0	28	0	NaN	0	0	1918.499051	1918.599041
478449.25	0.0999852	4300	hunger	stimuli/non_foods\non-food_animate_killer_whale.jpg	9	55	1	non-food_animate_killer_whale	0	Z	18	0	123	0	NaN	0	0	1918.649047	1918.749032
478486.75	0.0999858	4301	hunger	stimuli/non_foods\non-food_inanimate_highlighter.jpg	9	55	1	non-food_inanimate_highlighter	0	P	11	0	189	0	NaN	0	0	1918.799048	1918.899034
478524.25	0.0999837	4302	hunger	stimuli/foods\fries.jpg	9	55	1	fries	1	C	1	0	52	0	NaN	0	0	1918.949048	1919.049032
478561.75	0.0999862	4303	hunger	stimuli/non_foods\non-food_animate_clown.jpg	9	55	1	non-food_animate_clown	0	N	10	0	102	0	NaN	0	0	1919.099045	1919.199031
478599.25	0.0999855	4304	hunger	stimuli/non_foods\non-food_inanimate_tree.jpg	9	55	1	non-food_inanimate_tree	0	H	5	0	223	0	NaN	0	0	1919.249048	1919.349034
478636.75	0.0999634	4305	hunger	stimuli/foods\honey.jpg	9	55	1	honey	1	K	7	0	66	0	NaN	0	0	1919.399065	1919.499028
478674.25	0.099987	4306	hunger	stimuli/non_foods\non-food_animate_caterpillar.jpg	9	55	1	non-food_animate_caterpillar	0	P	11	0	99	0	NaN	0	0	1919.549041	1919.649028
478711.75	0.0999838	4307	hunger	stimuli/non_foods\non-food_inanimate_folding_chair.jpg	9	55	1	non-food_inanimate_folding_chair	0	U	23	1	182	0	NaN	0	0	1919.699045	1919.799028
478749.25	0.0999872	4308	hunger	stimuli/non_foods\non-food_animate_alligator.jpg	9	55	1	non-food_animate_alligator	0	X	17	0	90	0	NaN	0	0	1919.849041	1919.949029
478786.75	0.0999844	4309	hunger	stimuli/non_foods\non-food_animate_pigeon.jpg	9	55	1	non-food_animate_pigeon	0	L	8	0	136	0	NaN	0	0	1919.999073	1920.099058
478824.25	0.0999726	4310	hunger	stimuli/foods\lettuce.jpg	9	55	1	lettuce	1	T	14	0	75	0	NaN	0	0	1920.149053	1920.249025
478861.75	0.0999876	4311	hunger	stimuli/foods\taco.jpg	9	55	1	taco	1	R	12	0	274	0	NaN	0	0	1920.299037	1920.399025
478899.25	0.099985	4312	hunger	stimuli/foods\croissant.jpg	9	55	1	croissant	1	C	1	0	40	0	NaN	0	0	1920.449035	1920.54902
478936.75	0.0999852	4313	hunger	stimuli/non_foods\non-food_inanimate_protractor.jpg	9	55	1	non-food_inanimate_protractor	0	H	5	0	201	0	NaN	0	0	1920.599036	1920.699021
478974.25	0.0999863	4314	hunger	stimuli/foods\toasted_bread_with_tomatoes.jpg	9	55	1	toasted_bread_with_tomatoes	1	L	8	0	275	0	NaN	0	0	1920.749036	1920.849023
479011.75	0.0999781	4315	hunger	stimuli/foods\peach.jpg	9	55	1	peach	1	J	6	0	238	0	NaN	0	0	1920.899044	1920.999023
479049.25	0.1000193	4316	hunger	stimuli/non_foods\non-food_animate_millipede.jpg	9	55	1	non-food_animate_millipede	0	F	3	0	129	0	NaN	0	0	1921.049035	1921.149054
479086.75	0.0999611	4317	hunger	stimuli/non_foods\non-food_inanimate_stapler.jpg	9	55	1	non-food_inanimate_stapler	0	L	8	0	213	0	NaN	0	0	1921.199057	1921.299018
479124.25	0.0999821	4318	hunger	stimuli/non_foods\non-food_animate_chicken.jpg	9	55	1	non-food_animate_chicken	0	C	1	0	101	0	NaN	0	0	1921.349035	1921.449017
479161.75	0.0999867	4319	hunger	stimuli/foods\brownie.jpg	9	55	1	brownie	1	R	12	0	14	0	NaN	0	0	1921.499034	1921.599021
479199.25	0.0999869	4320	hunger	stimuli/non_foods\non-food_inanimate_gloves.jpg	9	55	1	non-food_inanimate_gloves	0	P	11	0	183	0	NaN	0	0	1921.64903	1921.749016
479236.75	0.1000024	4321	hunger	stimuli/foods\minestrone_soup.jpg	9	55	1	minestrone_soup	1	S	13	0	82	0	NaN	0	0	1921.799028	1921.899031
479274.25	0.0999763	4322	hunger	stimuli/foods\cupcake.jpg	9	55	1	cupcake	1	Z	18	0	42	0	NaN	0	0	1921.949037	1922.049013
479311.75	0.0999847	4323	hunger	stimuli/non_foods\non-food_inanimate_hay.jpg	9	55	1	non-food_inanimate_hay	0	H	5	0	187	0	NaN	0	0	1922.099025	1922.19901
479349.25	0.0999915	4324	hunger	stimuli/foods\hazelnuts.jpg	9	55	1	hazelnuts	1	K	7	0	65	0	NaN	0	0	1922.249025	1922.349017
479386.75	0.0999892	4325	hunger	stimuli/non_foods\non-food_inanimate_skirt.jpg	9	55	1	non-food_inanimate_skirt	0	C	1	0	209	0	NaN	0	0	1922.39902	1922.499009
479424.25	0.0999861	4326	hunger	stimuli/non_foods\non-food_inanimate_bamboo.jpg	9	55	1	non-food_inanimate_bamboo	0	B	0	0	159	0	NaN	0	0	1922.549023	1922.649009
479461.75	0.0999853	4327	hunger	stimuli/non_foods\non-food_inanimate_orchid.jpg	9	55	1	non-food_inanimate_orchid	0	W	16	0	198	0	NaN	0	0	1922.69902	1922.799006
479499.25	0.100005	4328	hunger	stimuli/foods\pasta_carbonara.jpg	9	55	1	pasta_carbonara	1	S	13	0	236	0	NaN	0	0	1922.849019	1922.949024
479536.75	0.0999652	4329	hunger	stimuli/foods\chocolate_chip_cookies.jpg	9	55	1	chocolate_chip_cookies	1	M	9	0	27	0	NaN	0	0	1922.999042	1923.099007
479574.25	0.0999849	4330	hunger	stimuli/non_foods\non-food_inanimate_guitar.jpg	9	55	1	non-food_inanimate_guitar	0	G	4	0	185	0	NaN	0	0	1923.149019	1923.249004
479611.75	0.0999879	4331	hunger	stimuli/non_foods\non-food_animate_ladybug.jpg	9	55	1	non-food_animate_ladybug	0	L	8	0	124	0	NaN	0	0	1923.299017	1923.399005
479649.25	0.0999903	4332	hunger	stimuli/foods\cooked_prawn.jpg	9	55	1	cooked_prawn	1	M	9	0	36	0	NaN	0	0	1923.449015	1923.549006
479686.75	0.099961	4333	hunger	stimuli/foods\grilled_chicken_breast.jpg	9	55	1	grilled_chicken_breast	1	H	5	0	63	0	NaN	0	0	1923.59904	1923.699001
479724.25	0.0999767	4334	hunger	stimuli/non_foods\non-food_inanimate_chair.jpg	9	55	1	non-food_inanimate_chair	0	T	14	0	172	0	NaN	0	0	1923.749025	1923.849002
479761.75	0.0999863	4335	hunger	stimuli/non_foods\non-food_inanimate_wrench.jpg	9	55	1	non-food_inanimate_wrench	0	D	2	0	227	0	NaN	0	0	1923.899012	1923.998999
479799.25	0.0999912	4336	hunger	stimuli/non_foods\non-food_animate_donkey.jpg	9	55	1	non-food_animate_donkey	0	N	10	0	107	0	NaN	0	0	1924.049008	1924.149
479836.75	0.0999887	4337	hunger	stimuli/foods\eggplant.jpg	9	55	1	eggplant	1	Z	18	0	46	0	NaN	0	0	1924.199012	1924.299001
479874.25	0.0999904	4338	hunger	stimuli/foods\red_beans.jpg	9	55	1	red_beans	1	B	0	0	255	0	NaN	0	0	1924.349006	1924.448996
479911.75	0.0999867	4339	hunger	stimuli/foods\lasagna.jpg	9	55	1	lasagna	1	S	13	0	71	0	NaN	0	0	1924.499008	1924.598995
480499.25	0.0999735	4340	hunger	stimuli/foods\savory_pie.jpg	9	56	1	savory_pie	1	D	2	0	265	0	NaN	0	0	1926.849002	1926.948975
480536.75	0.0999792	4341	hunger	stimuli/non_foods\non-food_inanimate_bowling_ball.jpg	9	56	1	non-food_inanimate_bowling_ball	0	S	13	0	162	0	NaN	0	0	1926.998991	1927.09897
480574.25	0.0999847	4342	hunger	stimuli/foods\baked_cod_with_carrots_and_green_beans.jpg	9	56	1	baked_cod_with_carrots_and_green_beans	1	R	12	0	7	0	NaN	0	0	1927.148991	1927.248975
480611.75	0.0999857	4343	hunger	stimuli/non_foods\non-food_inanimate_bucket.jpg	9	56	1	non-food_inanimate_bucket	0	C	1	0	165	0	NaN	0	0	1927.298986	1927.398971
480649.25	0.0999856	4344	hunger	stimuli/non_foods\non-food_inanimate_cactus_pot_plant.jpg	9	56	1	non-food_inanimate_cactus_pot_plant	0	R	12	0	169	0	NaN	0	0	1927.448986	1927.548972
480686.75	0.1000036	4345	hunger	stimuli/non_foods\non-food_inanimate_headphones.jpg	9	56	1	non-food_inanimate_headphones	0	H	5	0	188	0	NaN	0	0	1927.598987	1927.698991
480724.25	0.0999878	4346	hunger	stimuli/foods\salmon.jpg	9	56	1	salmon	1	W	16	0	264	0	NaN	0	0	1927.748984	1927.848972
480761.75	0.0999833	4347	hunger	stimuli/foods\ginger_root.jpg	9	56	1	ginger_root	1	X	17	0	57	0	NaN	0	0	1927.898987	1927.99897
480799.25	0.0999897	4348	hunger	stimuli/foods\broccoli.jpg	9	56	1	broccoli	1	G	4	0	13	0	NaN	0	0	1928.04898	1928.14897
480836.75	0.0999879	4349	hunger	stimuli/foods\figs.jpg	9	56	1	figs	1	S	13	0	48	0	NaN	0	0	1928.198983	1928.298971
480874.25	0.099959	4350	hunger	stimuli/foods\cabbage.jpg	9	56	1	cabbage	1	T	14	0	16	0	NaN	0	0	1928.349006	1928.448965
480911.75	0.099961	4351	hunger	stimuli/non_foods\non-food_inanimate_socks.jpg	9	56	1	non-food_inanimate_socks	0	N	10	0	211	0	NaN	0	0	1928.498995	1928.598956
480949.25	0.0999853	4352	hunger	stimuli/foods\fried_calamari.jpg	9	56	1	fried_calamari	1	U	23	1	50	0	NaN	0	0	1928.64898	1928.748966
480986.75	0.0999875	4353	hunger	stimuli/foods\spring_onions.jpg	9	56	1	spring_onions	1	T	14	0	269	0	NaN	0	0	1928.798974	1928.898961
481024.25	0.0999862	4354	hunger	stimuli/non_foods\non-food_inanimate_grass.jpg	9	56	1	non-food_inanimate_grass	0	M	9	0	184	0	NaN	0	0	1928.948979	1929.048965
481061.75	0.0999863	4355	hunger	stimuli/foods\grapefruits.jpg	9	56	1	grapefruits	1	S	13	0	59	0	NaN	0	0	1929.098974	1929.19896
481099.25	0.0999895	4356	hunger	stimuli/foods\chocolate_pudding.jpg	9	56	1	chocolate_pudding	1	K	7	0	29	0	NaN	0	0	1929.248973	1929.348963
481136.75	0.099999	4357	hunger	stimuli/foods\coffee_beans.jpg	9	56	1	coffee_beans	1	G	4	0	34	0	NaN	0	0	1929.398975	1929.498974
481174.25	0.099997	4358	hunger	stimuli/foods\raisins.jpg	9	56	1	raisins	1	J	6	0	252	0	NaN	0	0	1929.548966	1929.648963
481211.75	0.0999868	4359	hunger	stimuli/foods\chestnut.jpg	9	56	1	chestnut	1	C	1	0	24	0	NaN	0	0	1929.698972	1929.798959
481249.25	0.0999862	4360	hunger	stimuli/non_foods\non-food_inanimate_stoplight.jpg	9	56	1	non-food_inanimate_stoplight	0	G	4	0	214	0	NaN	0	0	1929.848969	1929.948956
481286.75	0.1000015	4361	hunger	stimuli/non_foods\non-food_animate_gorilla.jpg	9	56	1	non-food_animate_gorilla	0	B	0	0	116	1	NaN	1.3431867	1	1929.998968	1930.098969
481324.25	0.0999699	4362	hunger	stimuli/foods\mandarin.jpg	9	56	1	mandarin	1	M	9	0	79	0	NaN	0	0	1930.148986	1930.248956
481361.75	0.0999856	4363	hunger	stimuli/non_foods\non-food_animate_snail.jpg	9	56	1	non-food_animate_snail	0	D	2	0	149	0	NaN	0	0	1930.298968	1930.398953
481399.25	0.0999922	4364	hunger	stimuli/non_foods\non-food_inanimate_jeans.jpg	9	56	1	non-food_inanimate_jeans	0	X	17	0	191	0	NaN	0	0	1930.448965	1930.548958
481436.75	0.0999863	4365	hunger	stimuli/foods\potato_chips.jpg	9	56	1	potato_chips	1	V	15	0	247	0	NaN	0	0	1930.598967	1930.698954
481474.25	0.0999839	4366	hunger	stimuli/foods\raw_ham.jpg	9	56	1	raw_ham	1	T	14	0	253	0	NaN	0	0	1930.748965	1930.848949
481511.75	0.0999855	4367	hunger	stimuli/non_foods\non-food_animate_young_girl.jpg	9	56	1	non-food_animate_young_girl	0	D	2	0	157	0	NaN	0	0	1930.898965	1930.998951
481549.25	0.0999821	4368	hunger	stimuli/non_foods\non-food_animate_butterfly.jpg	9	56	1	non-food_animate_butterfly	0	V	15	0	96	0	NaN	0	0	1931.048964	1931.148946
481586.75	0.1000112	4369	hunger	stimuli/non_foods\non-food_animate_cheetah.jpg	9	56	1	non-food_animate_cheetah	0	J	6	0	100	0	NaN	0	0	1931.198959	1931.29897
481624.25	0.099984	4370	hunger	stimuli/foods\strawberry.jpg	9	56	1	strawberry	1	D	2	0	272	0	NaN	0	0	1931.348962	1931.448946
481661.75	0.0999952	4371	hunger	stimuli/non_foods\non-food_inanimate_padlock.jpg	9	56	1	non-food_inanimate_padlock	0	S	13	0	199	0	NaN	0	0	1931.498948	1931.598943
481699.25	0.0999877	4372	hunger	stimuli/foods\spinach.jpg	9	56	1	spinach	1	J	6	0	268	0	NaN	0	0	1931.64896	1931.748948
481736.75	0.1000181	4373	hunger	stimuli/foods\cracker.jpg	9	56	1	cracker	1	V	15	0	38	0	NaN	0	0	1931.798957	1931.898975
481774.25	0.0999376	4374	hunger	stimuli/non_foods\non-food_inanimate_drum_set.jpg	9	56	1	non-food_inanimate_drum_set	0	T	14	0	179	0	NaN	0	0	1931.949005	1932.048942
481811.75	0.0999683	4375	hunger	stimuli/non_foods\non-food_animate_squirrel.jpg	9	56	1	non-food_animate_squirrel	0	G	4	0	150	0	NaN	0	0	1932.098972	1932.198941
481849.25	0.0999854	4376	hunger	stimuli/non_foods\non-food_animate_polar_bear.jpg	9	56	1	non-food_animate_polar_bear	0	S	13	0	137	0	NaN	0	0	1932.248953	1932.348938
481886.75	0.0999883	4377	hunger	stimuli/foods\potato_and_green_bean_salad.jpg	9	56	1	potato_and_green_bean_salad	1	R	12	0	246	0	NaN	0	0	1932.398948	1932.498936
481924.25	0.0999913	4378	hunger	stimuli/non_foods\non-food_animate_kangaroo.jpg	9	56	1	non-food_animate_kangaroo	0	G	4	0	122	0	NaN	0	0	1932.548951	1932.648943
481961.75	0.0999856	4379	hunger	stimuli/non_foods\non-food_inanimate_shell.jpg	9	56	1	non-food_inanimate_shell	0	V	15	0	206	0	NaN	0	0	1932.69895	1932.798936
481999.25	0.0999876	4380	hunger	stimuli/foods\red_cabbage.jpg	9	56	1	red_cabbage	1	W	16	0	256	0	NaN	0	0	1932.848951	1932.948939
482036.75	0.0999615	4381	hunger	stimuli/foods\lemon_meringue_pie.jpg	9	56	1	lemon_meringue_pie	1	H	5	0	73	0	NaN	0	0	1932.998971	1933.098933
482074.25	0.0999801	4382	hunger	stimuli/foods\hotdog.jpg	9	56	1	hotdog	1	S	13	0	67	0	NaN	0	0	1933.14895	1933.24893
482111.75	0.0999827	4383	hunger	stimuli/non_foods\non-food_animate_grasshopper.jpg	9	56	1	non-food_animate_grasshopper	0	K	7	0	117	0	NaN	0	0	1933.29895	1933.398933
482149.25	0.0999843	4384	hunger	stimuli/foods\pineapple.jpg	9	56	1	pineapple	1	T	14	0	243	0	NaN	0	0	1933.448946	1933.54893
482186.75	0.100018	4385	hunger	stimuli/foods\wafer.jpg	9	56	1	wafer	1	U	23	1	277	0	NaN	0	0	1933.598936	1933.698954
482224.25	0.0999853	4386	hunger	stimuli/non_foods\non-food_inanimate_waterlily.jpg	9	56	1	non-food_inanimate_waterlily	0	R	12	0	226	0	NaN	0	0	1933.748936	1933.848921
482261.75	0.0999939	4387	hunger	stimuli/foods\lamb_chops.jpg	9	56	1	lamb_chops	1	C	1	0	70	0	NaN	0	0	1933.898933	1933.998927
482299.25	0.0999887	4388	hunger	stimuli/foods\roasted_chicken.jpg	9	56	1	roasted_chicken	1	K	7	0	261	0	NaN	0	0	1934.048939	1934.148928
482336.75	0.0999815	4389	hunger	stimuli/foods\omelette.jpg	9	56	1	omelette	1	D	2	0	228	1	NaN	0.6918234	1	1934.198942	1934.298924
482374.25	0.0999894	4390	hunger	stimuli/foods\peas.jpg	9	56	1	peas	1	N	10	0	240	0	NaN	0	0	1934.34894	1934.448929
482411.75	0.0999822	4391	hunger	stimuli/non_foods\non-food_animate_seahorse.jpg	9	56	1	non-food_animate_seahorse	0	K	7	0	145	0	NaN	0	0	1934.49894	1934.598922
482449.25	0.0999828	4392	hunger	stimuli/foods\fried_zucchini.jpg	9	56	1	fried_zucchini	1	G	4	0	51	0	NaN	0	0	1934.648939	1934.748922
482486.75	0.099954	4393	hunger	stimuli/non_foods\non-food_animate_eagle.jpg	9	56	1	non-food_animate_eagle	0	V	15	0	110	0	NaN	0	0	1934.798968	1934.898922
482524.25	0.0999861	4394	hunger	stimuli/foods\brie.jpg	9	56	1	brie	1	C	1	0	12	0	NaN	0	0	1934.948936	1935.048922
482561.75	0.0999897	4395	hunger	stimuli/non_foods\non-food_inanimate_skateboard.jpg	9	56	1	non-food_inanimate_skateboard	0	N	10	0	208	0	NaN	0	0	1935.098933	1935.198923
482599.25	0.0999822	4396	hunger	stimuli/foods\spaghetti_with_meat_sauce.jpg	9	56	1	spaghetti_with_meat_sauce	1	J	6	0	267	0	NaN	0	0	1935.248935	1935.348917
482636.75	0.0999961	4397	hunger	stimuli/non_foods\non-food_animate_horse.jpg	9	56	1	non-food_animate_horse	0	Z	18	0	119	0	NaN	0	0	1935.398936	1935.498932
482674.25	0.0999619	4398	hunger	stimuli/foods\gnocchi.jpg	9	56	1	gnocchi	1	D	2	0	58	0	NaN	0	0	1935.548956	1935.648918
482711.75	0.0999854	4399	hunger	stimuli/non_foods\non-food_inanimate_rope.jpg	9	56	1	non-food_inanimate_rope	0	M	9	0	204	0	NaN	0	0	1935.698929	1935.798915
482749.25	0.0999895	4400	hunger	stimuli/non_foods\non-food_animate_monkey.jpg	9	56	1	non-food_animate_monkey	0	W	16	0	130	0	NaN	0	0	1935.848928	1935.948918
482786.75	0.0999872	4401	hunger	stimuli/non_foods\non-food_inanimate_rack.jpg	9	56	1	non-food_inanimate_rack	0	P	11	0	202	0	NaN	0	0	1935.998925	1936.098913
482824.25	0.0999854	4402	hunger	stimuli/non_foods\non-food_inanimate_clover.jpg	9	56	1	non-food_inanimate_clover	0	F	3	0	174	0	NaN	0	0	1936.148925	1936.248911
482861.75	0.099986	4403	hunger	stimuli/non_foods\non-food_animate_seal.jpg	9	56	1	non-food_animate_seal	0	L	8	0	146	0	NaN	0	0	1936.298926	1936.398912
482899.25	0.0999821	4404	hunger	stimuli/non_foods\non-food_inanimate_fire_extinguisher.jpg	9	56	1	non-food_inanimate_fire_extinguisher	0	D	2	0	181	0	NaN	0	0	1936.448927	1936.54891
