onset	duration	trial_type	stim	stimulus_side	sub
10.83	5	5_inacc	p2.jpg	1	125
17.88	5	5_inacc	p14.jpg	2	125
26.38	5	1_inacc	p5.jpg	1	125
37.07	5	1_acc	p1.jpg	1	125
47.39	5	5_acc	p13.jpg	1	125
58.07	5	1_miss	p15.jpg	2	125
66.93	5	1_inacc	p12.jpg	1	125
76.17	5	5_acc	p11.jpg	1	125
86.5	5	5_acc	p4.jpg	2	125
93.93	5	1_acc	p18.jpg	1	125
101.34	5	1_acc	p24.jpg	2	125
109.48	5	5_acc	p7.jpg	2	125
120.52	5	1_acc	p22.jpg	1	125
130.12	5	5_acc	p6.jpg	1	125
138.99	5	5_acc	p23.jpg	2	125
148.95	5	5_acc	p8.jpg	2	125
157.1	5	1_inacc	p20.jpg	2	125
165.6	5	1_acc	p21.jpg	1	125
175.56	5	5_inacc	p10.jpg	2	125
185.15	5	5_acc	p3.jpg	1	125
194.38	5	1_inacc	p17.jpg	2	125
205.43	5	1_acc	p19.jpg	2	125
213.2	5	1_acc	p16.jpg	2	125
3.05	5	5_acc	p16.jpg	2	127
11.19	5	5_acc	p15.jpg	2	127
20.43	5	1_inacc	p6.jpg	1	127
29.29	5	1_inacc	p9.jpg	1	127
38.52	5	1_inacc	p8.jpg	1	127
45.57	5	5_acc	p18.jpg	1	127
55.89	5	1_acc	p3.jpg	2	127
66.21	5	1_acc	p7.jpg	2	127
75.87	5	5_acc	p21.jpg	2	127
84.37	5	1_acc	p23.jpg	2	127
92.51	5	5_acc	p22.jpg	2	127
101.38	5	5_inacc	p24.jpg	1	127
112.07	5	1_acc	p4.jpg	2	127
120.57	5	1_inacc	p11.jpg	2	127
127.99	5	5_acc	p19.jpg	1	127
135.77	5	5_acc	p1.jpg	1	127
145.37	5	1_acc	p2.jpg	1	127
156.05	5	1_inacc	p14.jpg	1	127
163.83	5	1_inacc	p13.jpg	1	127
173.8	5	5_inacc	p20.jpg	2	127
184.85	5	5_inacc	p5.jpg	1	127
191.91	5	5_acc	p12.jpg	2	127
199.32	5	5_inacc	p17.jpg	1	127
209.28	5	1_acc	p10.jpg	2	127
3	5	1_acc	p2.jpg	1	132
10.1	5	5_acc	p19.jpg	1	132
20.4	5	1_acc	p11.jpg	2	132
28.1	5	1_inacc	p3.jpg	2	132
39.2	5	5_acc	p22.jpg	1	132
49.9	5	5_acc	p20.jpg	2	132
56.9	5	1_inacc	p14.jpg	2	132
67.2	5	1_acc	p23.jpg	1	132
76.5	5	1_inacc	p9.jpg	2	132
85	5	1_inacc	p8.jpg	2	132
93.1	5	5_acc	p16.jpg	2	132
102.3	5	1_inacc	p10.jpg	1	132
111.2	5	5_inacc	p5.jpg	1	132
121.2	5	1_acc	p4.jpg	1	132
128.6	5	5_acc	p12.jpg	2	132
136.7	5	1_acc	p7.jpg	1	132
146.7	5	5_acc	p24.jpg	2	132
154.4	5	5_acc	p21.jpg	1	132
164	5	5_acc	p1.jpg	1	132
172.9	5	1_inacc	p13.jpg	1	132
182.5	5	5_inacc	p17.jpg	2	132
189.9	5	5_acc	p15.jpg	2	132
200.9	5	1_inacc	p6.jpg	2	132
211.6	5	5_acc	p18.jpg	1	132
3.092	5	5_inacc	p1.jpg	2	134
10.162	5	5_inacc	p22.jpg	1	134
19.772	5	1_acc	p11.jpg	1	134
27.208	5	1_inacc	p7.jpg	2	134
37.555	5	1_acc	p9.jpg	1	134
47.158	5	5_inacc	p17.jpg	1	134
54.572	5	5_inacc	p18.jpg	2	134
63.086	5	5_inacc	p20.jpg	2	134
72.33	5	1_acc	p6.jpg	1	134
80.504	5	5_acc	p24.jpg	2	134
91.206	5	5_acc	p12.jpg	1	134
102.277	5	5_inacc	p21.jpg	2	134
112.258	5	1_inacc	p10.jpg	2	134
123.332	5	5_inacc	p16.jpg	2	134
131.484	5	1_acc	p4.jpg	1	134
140.745	5	1_acc	p23.jpg	2	134
148.543	5	1_inacc	p2.jpg	1	134
157.061	5	1_inacc	p13.jpg	1	134
165.931	5	1_acc	p3.jpg	2	134
175.903	5	5_inacc	p15.jpg	1	134
186.246	5	1_acc	p14.jpg	2	134
196.933	5	1_acc	p8.jpg	2	134
204.001	5	5_inacc	p5.jpg	1	134
211.794	5	5_acc	p19.jpg	1	134
3	5	5_acc	p23.jpg	2	135
10.5	5	5_acc	p14.jpg	2	135
21.5	5	1_inacc	p12.jpg	1	135
31.2	5	5_acc	p13.jpg	2	135
40.8	5	1_inacc	p5.jpg	1	135
48.6	5	1_acc	p22.jpg	2	135
56.7	5	5_acc	p11.jpg	2	135
64.5	5	1_acc	p16.jpg	2	135
71.6	5	1_inacc	p20.jpg	2	135
81.9	5	1_acc	p18.jpg	2	135
89.3	5	5_inacc	p6.jpg	2	135
99.7	5	5_inacc	p10.jpg	1	135
108.6	5	5_inacc	p8.jpg	1	135
115.6	5	1_inacc	p17.jpg	1	135
126.7	5	5_inacc	p3.jpg	1	135
135.9	5	1_inacc	p24.jpg	2	135
145.2	5	5_inacc	p9.jpg	1	135
155.9	5	5_acc	p2.jpg	1	135
164.4	5	5_acc	p4.jpg	2	135
174.3	5	1_inacc	p1.jpg	1	135
182.8	5	1_acc	p21.jpg	2	135
191.7	5	1_inacc	p19.jpg	1	135
202.4	5	5_inacc	p7.jpg	1	135
210.6	5	1_inacc	p15.jpg	1	135
3	5	1_inacc	p17.jpg	1	141
10.7	5	5_acc	p14.jpg	2	141
21.4	5	1_inacc	p12.jpg	2	141
28.7	5	5_acc	p7.jpg	1	141
37.6	5	1_inacc	p1.jpg	2	141
47.5	5	5_acc	p4.jpg	2	141
55.2	5	1_acc	p22.jpg	1	141
65.5	5	5_acc	p13.jpg	2	141
74.6	5	1_inacc	p16.jpg	1	141
81.6	5	1_acc	p21.jpg	1	141
89.7	5	1_inacc	p24.jpg	1	141
100	5	5_acc	p11.jpg	1	141
109	5	1_inacc	p18.jpg	2	141
118	5	5_acc	p6.jpg	1	141
126	5	1_inacc	p5.jpg	2	141
137	5	5_acc	p10.jpg	2	141
147	5	5_acc	p2.jpg	1	141
157	5	5_inacc	p8.jpg	1	141
164	5	1_inacc	p19.jpg	1	141
173	5	5_acc	p3.jpg	2	141
180	5	1_inacc	p20.jpg	2	141
189	5	5_acc	p9.jpg	1	141
200	5	1_acc	p15.jpg	2	141
209	5	5_acc	p23.jpg	2	141
3.1	5	1_acc	p10.jpg	2	143
12.7	5	5_acc	p21.jpg	2	143
23	5	5_acc	p16.jpg	1	143
30.8	5	5_acc	p22.jpg	1	143
41.4	5	1_acc	p23.jpg	2	143
50.3	5	1_acc	p9.jpg	2	143
58.8	5	1_acc	p8.jpg	1	143
69.8	5	1_acc	p4.jpg	2	143
79.8	5	5_acc	p15.jpg	1	143
89.7	5	1_acc	p13.jpg	2	143
97.5	5	1_acc	p7.jpg	2	143
107.8	5	1_inacc	p2.jpg	1	143
116	5	5_inacc	p19.jpg	1	143
127	5	5_inacc	p24.jpg	2	143
136.3	5	5_acc	p17.jpg	2	143
143.7	5	5_inacc	p5.jpg	1	143
150.7	5	1_inacc	p11.jpg	1	143
158.1	5	1_inacc	p14.jpg	1	143
168.8	5	5_inacc	p20.jpg	2	143
176.9	5	5_inacc	p12.jpg	1	143
185.4	5	5_acc	p1.jpg	2	143
195	5	1_acc	p3.jpg	1	143
204.3	5	5_inacc	p18.jpg	2	143
213.1	5	1_inacc	p6.jpg	1	143
3.05	5	1_inacc	p4.jpg	1	146
13.74	5	5_acc	p24.jpg	2	146
21.89	5	1_acc	p14.jpg	2	146
32.93	5	5_acc	p16.jpg	1	146
39.99	5	1_inacc	p2.jpg	2	146
50.32	5	1_acc	p8.jpg	1	146
58.82	5	5_inacc	p1.jpg	1	146
69.5	5	1_inacc	p13.jpg	1	146
76.55	5	1_inacc	p9.jpg	1	146
86.52	5	5_inacc	p20.jpg	2	146
94.3	5	5_inacc	p15.jpg	1	146
104.62	5	5_inacc	p17.jpg	2	146
113.86	5	1_acc	p10.jpg	2	146
121.64	5	1_acc	p6.jpg	2	146
130.87	5	5_inacc	p18.jpg	1	146
141.93	5	1_acc	p7.jpg	1	146
150.06	5	5_acc	p19.jpg	2	146
158.93	5	1_acc	p3.jpg	2	146
166.34	5	5_acc	p5.jpg	2	146
176.3	5	5_acc	p21.jpg	1	146
183.71	5	1_acc	p23.jpg	2	146
192.58	5	1_inacc	p11.jpg	1	146
202.17	5	5_inacc	p22.jpg	1	146
210.67	5	5_acc	p12.jpg	2	146
3	5	5_inacc	p11.jpg	1	147
13	5	5_inacc	p7.jpg	2	147
21.6	5	1_inacc	p24.jpg	2	147
30.1	5	5_acc	p10.jpg	2	147
40.4	5	5_acc	p23.jpg	1	147
51.4	5	1_inacc	p5.jpg	2	147
62.1	5	5_inacc	p14.jpg	2	147
69.2	5	1_acc	p21.jpg	1	147
78	5	1_inacc	p16.jpg	1	147
85.8	5	5_inacc	p3.jpg	1	147
95	5	1_inacc	p12.jpg	1	147
102.1	5	5_inacc	p13.jpg	1	147
111	5	5_inacc	p9.jpg	2	147
119.1	5	1_inacc	p22.jpg	2	147
129.4	5	5_acc	p8.jpg	1	147
137.2	5	5_acc	p6.jpg	2	147
146.8	5	5_inacc	p2.jpg	1	147
154.2	5	1_inacc	p17.jpg	2	147
162.3	5	5_inacc	p4.jpg	2	147
173	5	1_acc	p20.jpg	1	147
180.4	5	1_inacc	p19.jpg	1	147
189.7	5	1_inacc	p18.jpg	1	147
199.3	5	1_acc	p1.jpg	2	147
209.2	5	1_inacc	p15.jpg	2	147
3	5	1_acc	p5.jpg	1	151
12.3	5	1_inacc	p17.jpg	2	151
22.6	5	5_acc	p6.jpg	1	151
32.2	5	5_acc	p9.jpg	1	151
42.6	5	1_acc	p21.jpg	1	151
52.2	5	1_acc	p19.jpg	2	151
59.3	5	5_acc	p10.jpg	1	151
70	5	5_acc	p8.jpg	2	151
77.4	5	5_acc	p7.jpg	2	151
86.3	5	1_acc	p15.jpg	1	151
97	5	1_acc	p16.jpg	1	151
105.2	5	1_acc	p12.jpg	2	151
116.2	5	1_acc	p18.jpg	2	151
126.2	5	5_inacc	p23.jpg	2	151
134.4	5	1_acc	p20.jpg	2	151
142.2	5	5_acc	p11.jpg	2	151
151.5	5	5_inacc	p4.jpg	2	151
161.4	5	5_acc	p13.jpg	1	151
168.5	5	5_acc	p14.jpg	2	151
179.6	5	1_acc	p24.jpg	1	151
187	5	1_inacc	p1.jpg	2	151
195.9	5	1_inacc	p22.jpg	1	151
204.4	5	5_acc	p2.jpg	1	151
212.2	5	5_acc	p3.jpg	1	151
3.04	5	1_inacc	p7.jpg	2	153
10.1	5	5_inacc	p18.jpg	2	153
18.96	5	5_inacc	p17.jpg	2	153
30.01	5	5_inacc	p22.jpg	1	153
40.68	5	1_acc	p10.jpg	1	153
49.91	5	1_inacc	p23.jpg	2	153
58.41	5	5_inacc	p24.jpg	1	153
68.37	5	5_acc	p21.jpg	1	153
75.78	5	1_inacc	p14.jpg	1	153
83.2	5	1_acc	p4.jpg	2	153
90.97	5	5_inacc	p1.jpg	2	153
99.46	5	5_inacc	p20.jpg	2	153
106.5	5	1_inacc	p2.jpg	1	153
115.36	5	1_inacc	p6.jpg	1	153
125.31	5	1_inacc	p8.jpg	2	153
135.99	5	5_inacc	p15.jpg	1	153
145.22	5	1_acc	p3.jpg	1	153
155.54	5	5_inacc	p5.jpg	1	153
165.85	5	5_inacc	p12.jpg	2	153
175.43	5	5_acc	p19.jpg	2	153
183.21	5	1_acc	p13.jpg	2	153
194.25	5	1_inacc	p9.jpg	2	153
203.85	5	5_inacc	p16.jpg	1	153
211.98	5	1_acc	p11.jpg	1	153
3.05	5	1_acc	p16.jpg	1	156
11.92	5	1_acc	p5.jpg	1	156
22.98	5	1_acc	p22.jpg	2	156
33.3	5	5_acc	p7.jpg	2	156
41.08	5	1_acc	p1.jpg	1	156
51.76	5	5_acc	p14.jpg	2	156
58.8	5	5_acc	p9.jpg	1	156
67.32	5	5_acc	p13.jpg	2	156
78.37	5	5_acc	p6.jpg	2	156
88.69	5	5_acc	p11.jpg	1	156
99.37	5	1_acc	p21.jpg	2	156
106.79	5	1_acc	p24.jpg	2	156
116.38	5	5_inacc	p8.jpg	2	156
123.79	5	5_inacc	p2.jpg	2	156
133.03	5	5_acc	p3.jpg	1	156
142.62	5	5_acc	p4.jpg	1	156
150.77	5	1_acc	p18.jpg	2	156
158.91	5	1_acc	p20.jpg	2	156
167.4	5	1_acc	p15.jpg	1	156
176.63	5	1_acc	p17.jpg	1	156
186.6	5	1_miss	p19.jpg	2	156
193.65	5	5_acc	p23.jpg	1	156
203.61	5	5_inacc	p10.jpg	1	156
212.48	5	1_acc	p12.jpg	1	156
3	5	1_acc	p16.jpg	1	158
12.6	5	5_acc	p4.jpg	1	158
23.3	5	5_acc	p11.jpg	1	158
31.1	5	5_acc	p3.jpg	2	158
41	5	5_inacc	p10.jpg	1	158
50.2	5	5_acc	p13.jpg	1	158
59.1	5	1_acc	p12.jpg	2	158
66.1	5	5_inacc	p6.jpg	2	158
75.7	5	1_acc	p1.jpg	1	158
84.2	5	1_inacc	p5.jpg	1	158
93.4	5	1_acc	p18.jpg	2	158
101.6	5	5_inacc	p14.jpg	1	158
111.9	5	1_acc	p17.jpg	1	158
123	5	5_inacc	p23.jpg	2	158
130.4	5	1_inacc	p21.jpg	2	158
141	5	5_acc	p7.jpg	2	158
148.1	5	5_acc	p8.jpg	1	158
156.6	5	1_inacc	p19.jpg	2	158
166.9	5	1_acc	p24.jpg	1	158
176.9	5	1_acc	p22.jpg	2	158
184.6	5	5_inacc	p9.jpg	2	158
195.7	5	5_acc	p2.jpg	2	158
203.8	5	1_acc	p20.jpg	2	158
212.7	5	1_acc	p15.jpg	1	158
3.05	5	5_acc	p6.jpg	2	161
12.29	5	5_inacc	p14.jpg	1	161
22.62	5	1_inacc	p16.jpg	1	161
32.58	5	1_acc	p19.jpg	1	161
42.19	5	1_inacc	p22.jpg	1	161
49.62	5	5_acc	p4.jpg	1	161
58.49	5	5_acc	p7.jpg	1	161
66.28	5	1_acc	p5.jpg	2	161
74.06	5	1_inacc	p18.jpg	2	161
82.22	5	5_inacc	p10.jpg	2	161
91.82	5	1_inacc	p1.jpg	1	161
102.51	5	1_inacc	p24.jpg	2	161
111.02	5	5_inacc	p23.jpg	2	161
119.52	5	5_inacc	p13.jpg	2	161
130.21	5	1_acc	p21.jpg	1	161
140.55	5	1_inacc	p15.jpg	2	161
147.6	5	5_acc	p8.jpg	1	161
154.66	5	1_inacc	p17.jpg	2	161
163.53	5	5_inacc	p2.jpg	2	161
173.49	5	1_acc	p12.jpg	1	161
182.73	5	5_inacc	p11.jpg	2	161
190.88	5	1_inacc	p20.jpg	2	161
201.93	5	5_inacc	p9.jpg	1	161
209.35	5	5_acc	p3.jpg	1	161
3.12	5	1_inacc	p3.jpg	1	164
11.68	5	1_acc	p14.jpg	1	164
22.76	5	5_inacc	p20.jpg	1	164
32.37	5	5_acc	p22.jpg	1	164
39.42	5	5_acc	p19.jpg	2	164
47.22	5	1_acc	p9.jpg	2	164
55.37	5	5_acc	p16.jpg	1	164
62.8	5	5_inacc	p5.jpg	2	164
73.87	5	5_acc	p1.jpg	1	164
83.85	5	5_inacc	p18.jpg	2	164
92.76	5	1_acc	p2.jpg	1	164
102.36	5	1_acc	p11.jpg	2	164
109.41	5	1_inacc	p7.jpg	2	164
116.83	5	1_acc	p13.jpg	1	164
126.06	5	1_acc	p4.jpg	1	164
136.04	5	5_acc	p15.jpg	2	164
144.18	5	5_acc	p24.jpg	2	164
154.88	5	1_acc	p6.jpg	2	164
165.21	5	1_acc	p10.jpg	2	164
173.01	5	5_inacc	p12.jpg	2	164
182.24	5	5_inacc	p21.jpg	1	164
192.57	5	5_acc	p17.jpg	1	164
201.08	5	1_inacc	p23.jpg	2	164
209.96	5	1_inacc	p8.jpg	1	164
3.08	5	1_acc	p14.jpg	2	171
13.8	5	5_acc	p12.jpg	2	171
24.49	5	5_inacc	p16.jpg	1	171
35.55	5	1_inacc	p8.jpg	1	171
42.61	5	1_inacc	p13.jpg	1	171
52.95	5	5_acc	p22.jpg	1	171
60.02	5	1_inacc	p11.jpg	2	171
68.9	5	5_inacc	p18.jpg	2	171
79.24	5	1_inacc	p6.jpg	2	171
86.66	5	1_inacc	p2.jpg	1	171
94.45	5	1_inacc	p23.jpg	2	171
105.52	5	5_inacc	p5.jpg	1	171
114.39	5	5_inacc	p17.jpg	1	171
122.17	5	1_acc	p3.jpg	1	171
130.7	5	1_inacc	p10.jpg	1	171
140.68	5	5_acc	p21.jpg	2	171
150.29	5	5_acc	p1.jpg	1	171
158.82	5	5_inacc	p24.jpg	2	171
168.79	5	5_acc	p20.jpg	1	171
176.22	5	5_inacc	p19.jpg	2	171
185.46	5	1_inacc	p7.jpg	2	171
193.63	5	1_inacc	p9.jpg	1	171
202.87	5	5_acc	p15.jpg	2	171
211.03	5	1_inacc	p4.jpg	2	171
3.07	5	5_acc	p7.jpg	2	172
13.08	5	1_inacc	p15.jpg	2	172
22.71	5	5_acc	p6.jpg	1	172
29.79	5	5_inacc	p9.jpg	2	172
38.68	5	1_inacc	p12.jpg	1	172
47.55	5	5_acc	p11.jpg	2	172
58.28	5	5_acc	p23.jpg	1	172
66.81	5	5_inacc	p10.jpg	2	172
76.42	5	5_acc	p14.jpg	1	172
87.51	5	1_acc	p24.jpg	2	172
96.03	5	1_acc	p19.jpg	1	172
107.1	5	1_inacc	p21.jpg	1	172
114.16	5	5_acc	p2.jpg	2	172
124.5	5	1_inacc	p18.jpg	1	172
134.49	5	5_acc	p4.jpg	1	172
142.65	5	1_inacc	p17.jpg	2	172
150.07	5	1_acc	p1.jpg	1	172
160.78	5	1_acc	p16.jpg	1	172
170.04	5	1_acc	p20.jpg	2	172
177.84	5	5_acc	p8.jpg	1	172
185.65	5	5_acc	p3.jpg	1	172
194.91	5	1_acc	p22.jpg	2	172
203.07	5	5_acc	p13.jpg	2	172
210.5	5	1_acc	p5.jpg	2	172
3.04	5	5_acc	p19.jpg	1	174
11.2	5	1_inacc	p10.jpg	2	174
19.33	5	1_inacc	p13.jpg	1	174
29.66	5	5_acc	p24.jpg	1	174
37.44	5	5_inacc	p5.jpg	1	174
46.3	5	1_acc	p7.jpg	2	174
55.17	5	5_acc	p18.jpg	2	174
65.85	5	1_acc	p3.jpg	1	174
76.92	5	1_inacc	p9.jpg	2	174
84.33	5	1_inacc	p11.jpg	1	174
93.57	5	5_acc	p12.jpg	1	174
102.07	5	1_acc	p14.jpg	2	174
112.75	5	1_inacc	p2.jpg	1	174
122.34	5	5_inacc	p17.jpg	2	174
131.93	5	5_inacc	p16.jpg	2	174
141.88	5	5_inacc	p1.jpg	1	174
149.29	5	1_inacc	p8.jpg	1	174
157.79	5	5_inacc	p21.jpg	2	174
168.83	5	1_acc	p4.jpg	2	174
178.79	5	5_acc	p20.jpg	2	174
188.01	5	1_acc	p23.jpg	2	174
195.78	5	5_acc	p15.jpg	1	174
202.83	5	5_acc	p22.jpg	2	174
213.15	5	1_inacc	p6.jpg	1	174
3.05	5	5_acc	p10.jpg	1	176
12.34	5	1_inacc	p22.jpg	1	176
20.13	5	1_acc	p15.jpg	2	176
30.46	5	1_acc	p19.jpg	2	176
39.34	5	1_acc	p16.jpg	2	176
50.03	5	1_inacc	p5.jpg	1	176
58.19	5	5_inacc	p3.jpg	1	176
67.79	5	5_acc	p4.jpg	1	176
74.85	5	5_inacc	p9.jpg	1	176
85.19	5	5_acc	p23.jpg	2	176
96.24	5	1_acc	p12.jpg	1	176
106.22	5	5_inacc	p11.jpg	2	176
114.37	5	5_acc	p2.jpg	1	176
124.33	5	1_acc	p20.jpg	2	176
132.86	5	1_acc	p1.jpg	2	176
143.93	5	5_inacc	p8.jpg	1	176
154.65	5	1_acc	p18.jpg	2	176
163.88	5	1_acc	p21.jpg	1	176
171.3	5	5_acc	p13.jpg	2	176
180.18	5	1_acc	p17.jpg	1	176
187.24	5	5_inacc	p6.jpg	2	176
194.67	5	1_inacc	p24.jpg	1	176
204.27	5	5_acc	p14.jpg	2	176
212.79	5	5_acc	p7.jpg	2	176
3.042	5	5_acc	p10.jpg	1	178
11.922	5	5_inacc	p8.jpg	2	178
21.883	5	5_acc	p9.jpg	2	178
31.479	5	1_inacc	p16.jpg	1	178
38.529	5	5_acc	p7.jpg	1	178
45.579	5	1_inacc	p22.jpg	1	178
56.269	5	5_acc	p6.jpg	1	178
64.062	5	5_acc	p23.jpg	1	178
74.746	5	1_acc	p20.jpg	2	178
84.347	5	1_acc	p21.jpg	2	178
92.494	5	5_acc	p11.jpg	2	178
102.816	5	1_acc	p1.jpg	1	178
113.135	5	5_acc	p4.jpg	2	178
122.372	5	1_inacc	p17.jpg	2	178
130.155	5	5_acc	p13.jpg	2	178
138.658	5	1_acc	p12.jpg	1	178
147.17	5	1_acc	p19.jpg	1	178
156.038	5	1_acc	p18.jpg	1	178
167.082	5	5_acc	p3.jpg	1	178
174.494	5	1_inacc	p5.jpg	2	178
184.455	5	1_acc	p24.jpg	2	178
191.862	5	5_inacc	p14.jpg	2	178
202.914	5	5_inacc	p2.jpg	1	178
211.043	5	1_acc	p15.jpg	2	178
3.06	5	5_NA	p24.jpg	1	181
12.66	5	1_NA	p3.jpg	2	181
21.9	5	1_NA	p13.jpg	2	181
29.67	5	1_NA	p7.jpg	2	181
40.38	5	5_NA	p18.jpg	1	181
51.43	5	1_NA	p6.jpg	1	181
61.4	5	1_NA	p8.jpg	1	181
69.54	5	1_NA	p9.jpg	1	181
78.43	5	1_NA	p4.jpg	2	181
89.48	5	5_NA	p5.jpg	1	181
100.17	5	5_NA	p1.jpg	1	181
108.68	5	5_NA	p15.jpg	1	181
116.83	5	1_NA	p10.jpg	1	181
127.15	5	5_NA	p22.jpg	2	181
136.04	5	5_NA	p21.jpg	2	181
145.27	5	5_NA	p12.jpg	2	181
155.6	5	5_NA	p16.jpg	2	181
165.55	5	1_NA	p11.jpg	2	181
174.05	5	5_NA	p17.jpg	2	181
181.11	5	1_NA	p14.jpg	1	181
188.15	5	1_NA	p2.jpg	2	181
195.57	5	5_NA	p20.jpg	1	181
202.99	5	5_NA	p19.jpg	2	181
210.79	5	1_NA	p23.jpg	1	181
3.05	5	1_inacc	p22.jpg	1	183
13.37	5	1_acc	p15.jpg	2	183
20.8	5	1_inacc	p18.jpg	1	183
31.5	5	5_inacc	p7.jpg	1	183
41.46	5	5_acc	p4.jpg	1	183
52.52	5	5_acc	p8.jpg	2	183
63.21	5	5_inacc	p11.jpg	2	183
70.26	5	1_inacc	p1.jpg	2	183
80.22	5	5_inacc	p23.jpg	2	183
89.08	5	5_acc	p14.jpg	2	183
98.32	5	1_inacc	p24.jpg	2	183
109.37	5	1_acc	p12.jpg	1	183
118.59	5	1_acc	p16.jpg	1	183
126.39	5	1_acc	p5.jpg	2	183
135.26	5	1_inacc	p20.jpg	1	183
143.76	5	5_acc	p3.jpg	1	183
153.36	5	5_acc	p9.jpg	2	183
161.86	5	1_inacc	p19.jpg	1	183
168.91	5	5_acc	p10.jpg	1	183
179.23	5	1_inacc	p17.jpg	2	183
187.37	5	5_acc	p6.jpg	2	183
195.52	5	5_inacc	p2.jpg	1	183
202.93	5	1_acc	p21.jpg	2	183
212.52	5	5_inacc	p13.jpg	1	183
3.04	5	1_acc	p18.jpg	1	185
10.1	5	1_acc	p20.jpg	2	185
20.78	5	1_acc	p21.jpg	2	185
28.55	5	5_acc	p23.jpg	1	185
36.33	5	1_inacc	p22.jpg	1	185
45.56	5	1_inacc	p1.jpg	2	185
53.7	5	1_inacc	p15.jpg	2	185
62.2	5	1_inacc	p12.jpg	1	185
72.15	5	5_acc	p13.jpg	2	185
82.48	5	1_acc	p5.jpg	1	185
91.34	5	1_acc	p19.jpg	1	185
102.4	5	5_acc	p4.jpg	1	185
109.8	5	1_inacc	p16.jpg	1	185
119.4	5	1_acc	p17.jpg	2	185
129.73	5	5_inacc	p6.jpg	1	185
137.88	5	5_acc	p8.jpg	2	185
147.47	5	5_acc	p11.jpg	2	185
156.34	5	5_acc	p2.jpg	2	185
165.56	5	5_acc	p7.jpg	2	185
176.25	5	5_acc	p9.jpg	1	185
184.75	5	5_acc	p3.jpg	1	185
191.8	5	5_miss	p14.jpg	1	185
201.77	5	1_acc	p24.jpg	2	185
209.18	5	5_inacc	p10.jpg	2	185
3.04	5	5_inacc	p15.jpg	2	187
12.64	5	1_acc	p8.jpg	2	187
21.15	5	5_acc	p19.jpg	1	187
30.37	5	1_inacc	p13.jpg	1	187
40.34	5	5_acc	p5.jpg	2	187
48.48	5	5_inacc	p16.jpg	1	187
55.52	5	5_inacc	p24.jpg	2	187
64.39	5	5_inacc	p12.jpg	1	187
74.35	5	1_inacc	p9.jpg	2	187
81.77	5	1_inacc	p23.jpg	2	187
89.54	5	1_inacc	p11.jpg	1	187
100.23	5	1_acc	p7.jpg	1	187
108.37	5	5_inacc	p18.jpg	1	187
116.15	5	1_acc	p14.jpg	1	187
126.47	5	1_acc	p3.jpg	2	187
136.06	5	5_inacc	p22.jpg	1	187
143.48	5	1_inacc	p4.jpg	1	187
154.52	5	1_acc	p10.jpg	1	187
163.38	5	5_inacc	p1.jpg	2	187
174.43	5	5_inacc	p20.jpg	1	187
184.76	5	1_inacc	p6.jpg	2	187
193.99	5	1_acc	p2.jpg	2	187
201.04	5	5_inacc	p21.jpg	2	187
211.73	5	5_inacc	p17.jpg	2	187
3.04	5	1_inacc	p24.jpg	1	190
12.64	5	5_inacc	p11.jpg	2	190
22.24	5	5_inacc	p10.jpg	2	190
32.55	5	5_acc	p7.jpg	2	190
41.41	5	5_acc	p14.jpg	1	190
49.55	5	1_inacc	p12.jpg	1	190
57.69	5	5_inacc	p6.jpg	2	190
66.19	5	1_acc	p20.jpg	1	190
76.15	5	1_inacc	p1.jpg	2	190
83.19	5	5_inacc	p13.jpg	2	190
92.41	5	5_inacc	p4.jpg	1	190
99.82	5	1_inacc	p5.jpg	2	190
108.32	5	1_inacc	p16.jpg	2	190
118.64	5	5_inacc	p9.jpg	1	190
125.69	5	1_acc	p18.jpg	1	190
133.11	5	5_miss	p2.jpg	1	190
140.89	5	1_inacc	p19.jpg	1	190
151.58	5	5_inacc	p3.jpg	2	190
162.63	5	1_acc	p21.jpg	2	190
171.5	5	1_acc	p17.jpg	2	190
179.27	5	5_acc	p8.jpg	1	190
189.96	5	1_inacc	p15.jpg	2	190
199.19	5	5_inacc	p23.jpg	1	190
209.15	5	1_acc	p22.jpg	1	190
3.1	5	5_acc	p17.jpg	1	192
13.1	5	1_acc	p4.jpg	2	192
22	5	5_acc	p21.jpg	1	192
29	5	1_acc	p8.jpg	2	192
39	5	5_acc	p5.jpg	2	192
47.9	5	1_inacc	p7.jpg	2	192
56.4	5	1_inacc	p11.jpg	1	192
64.6	5	1_acc	p23.jpg	1	192
74.9	5	5_inacc	p24.jpg	1	192
85.3	5	1_acc	p9.jpg	1	192
92.3	5	1_acc	p6.jpg	2	192
103	5	5_acc	p18.jpg	2	192
112.6	5	5_acc	p20.jpg	1	192
123.7	5	1_inacc	p10.jpg	1	192
133.3	5	5_acc	p19.jpg	2	192
141.4	5	5_inacc	p12.jpg	2	192
152.2	5	1_acc	p3.jpg	1	192
159.6	5	5_acc	p15.jpg	1	192
168.8	5	5_inacc	p1.jpg	2	192
176.3	5	5_acc	p16.jpg	1	192
184.8	5	1_inacc	p13.jpg	2	192
194	5	1_acc	p14.jpg	1	192
205.1	5	1_acc	p2.jpg	2	192
212.9	5	5_acc	p22.jpg	2	192
3.05	5	5_inacc	p20.jpg	2	194
13.02	5	5_inacc	p21.jpg	2	194
20.42	5	5_acc	p22.jpg	1	194
