onset	duration	trial_type	stim	response	response_time	sub
213.71	6	5	p22.jpg	5	1.480037	204
223.2	6	1	p3.jpg	3	1.587695	204
231.98	6	5	p17.jpg	4	2.356838	204
3.03	6	1	p16.jpg	2	3.544351	205
14.36	6	5	p3.jpg	4	3.163344	205
23.87	6	5	p13.jpg	6	1.682882	205
33.01	6	5	p2.jpg	4	2.786551	205
41.78	6	1	p12.jpg	1	2.948023	205
52.38	6	5	p9.jpg	3	3.556753	205
62.6	6	1	p5.jpg	1	2.808922	205
72.46	6	1	p22.jpg	2	2.210525	205
82.69	6	1	p17.jpg	2	2.483128	205
91.45	6	1	p21.jpg	2	2.908828	205
99.88	6	5	p14.jpg	5	3.355543	205
109.73	6	1	p18.jpg	3	1.96325	205
117.76	6	1	p20.jpg	1	3.873328	205
126.89	6	5	p4.jpg	5	4.383138	205
137.83	6	1	p1.jpg	2	1.949792	205
148.79	6	5	p8.jpg	3	4.235746	205
157.19	6	5	p7.jpg	5	4.195107	205
165.22	6	5	p23.jpg	2	3.688332	205
176.53	6	5	p6.jpg	4	3.654248	205
188.57	6	1	p19.jpg	2	5.286893	205
200.61	6	1	p24.jpg	1	1.693151	205
210.1	6	5	p10.jpg	3	2.203561	205
221.77	6	1	p15.jpg	2	2.249509	205
233.45	6	5	p11.jpg	3	3.022976	205
3	6	5	c4.jpg	3	2.073961	207
12.2	6	1	c10.jpg	3	2.143282	207
22.4	6	5	c3.jpg	4	2.548676	207
32.2	6	1	c6.jpg	1	1.72884	207
43.6	6	1	c8.jpg	3	2.21031	207
55.2	6	5	c5.jpg	4	2.450901	207
63.3	6	5	c23.jpg	5	1.199325	207
73.5	6	1	c16.jpg	4	1.596211	207
81.9	6	5	c24.jpg	6	1.825835	207
92.8	6	5	c20.jpg	4	1.384161	207
104.1	6	5	c14.jpg	3	1.600659	207
112.5	6	1	c11.jpg	2	2.355218	207
124.6	6	1	c2.jpg	3	1.779479	207
134.4	6	1	c13.jpg	2	2.660375	207
142.5	6	5	c7.jpg	3	2.261661	207
154.1	6	1	c19.jpg	3	1.528857	207
165.1	6	5	c15.jpg	5	2.003025	207
177.1	6	1	c18.jpg	3	2.007762	207
187.7	6	1	c17.jpg	2	1.210478	207
197.2	6	5	c22.jpg	5	1.907087	207
207.8	6	1	c1.jpg	4	2.306136	207
216.9	6	5	c9.jpg	4	1.737628	207
225.6	6	5	c12.jpg	5	1.779818	207
235.1	6	1	c21.jpg	2	2.729939	207
3.1	6	1	p6.jpg	1	2.680666	212
14.4	6	5	p24.jpg	5	3.512139	212
24.6	6	5	p20.jpg	5	4.551529	212
34.1	6	1	p4.jpg	3	2.620635	212
46.2	6	5	p16.jpg	6	3.158111	212
54.2	6	5	p15.jpg	6	1.981956	212
64.8	6	5	p21.jpg	4	0.8057365	212
73.9	6	1	p8.jpg	2	2.239237	212
84.5	6	5	p5.jpg	6	2.452966	212
94.4	6	1	p9.jpg	3	3.498062	212
105.3	6	5	p17.jpg	5	2.522736	212
117.3	6	5	p1.jpg	4	2.314738	212
126.1	6	5	p22.jpg	6	3.061396	212
137.8	6	1	p14.jpg	1	2.561148	212
146.9	6	1	p3.jpg	2	1.8673	212
157.1	6	1	p7.jpg	2	1.924343	212
166.6	6	5	p12.jpg	4	3.330551	212
175	6	5	p18.jpg	6	4.187708	212
186.4	6	1	p2.jpg	3	3.095388	212
194.4	6	1	p13.jpg	2	3.29383	212
206.1	6	1	p11.jpg	1	4.134922	212
214.8	6	1	p10.jpg	1	1.558656	212
223.2	6	1	p23.jpg	1	1.320023	212
233.1	6	5	p19.jpg	4	3.645815	212
3	6	1	c5.jpg	1	1.801784	214
11.4	6	1	c3.jpg	1	1.346562	214
19.5	6	5	c8.jpg	5	1.859401	214
28.2	6	1	c12.jpg	2	1.106063	214
38.1	6	5	c19.jpg	6	1.976195	214
49	6	1	c22.jpg	2	2.539608	214
60	6	5	c11.jpg	5	1.498501	214
70.5	6	1	c4.jpg	1	1.845714	214
79.7	6	1	c24.jpg	1	1.264532	214
89.2	6	1	c9.jpg	2	1.452904	214
99.4	6	5	c13.jpg	2	1.852076	214
109.2	6	5	c16.jpg	3	1.858921	214
118.3	6	5	c18.jpg	7	0.9640224	214
126.7	6	5	c10.jpg	5	1.699143	214
138.8	6	1	c23.jpg	5	1.400891	214
147.5	6	5	c1.jpg	2	2.82239	214
157	6	1	c14.jpg	1	1.778556	214
167.6	6	1	c7.jpg	3	2.725934	214
179.3	6	5	c2.jpg	2	2.10978	214
191	6	1	c15.jpg	2	3.115412	214
202.3	6	1	c20.jpg	2	3.357124	214
214.3	6	5	c17.jpg	5	3.900081	214
224.5	6	5	c6.jpg	5	2.38772	214
232.5	6	5	c21.jpg	5	3.173032	214
3.1	6	1	c23.jpg	3	2.662735	216
13.3	6	5	c17.jpg	4	1.874514	216
25.4	6	1	c15.jpg	2	2.576453	216
34.8	6	5	c6.jpg	6	2.557282	216
46.5	6	5	c18.jpg	2	2.998492	216
57.5	6	1	c5.jpg	1	2.439973	216
67.3	6	5	c13.jpg	4	2.492492	216
77.2	6	1	c22.jpg	5	3.286229	216
85.2	6	1	c7.jpg	2	3.001091	216
93.6	6	1	c12.jpg	5	2.281549	216
104.2	6	5	c1.jpg	6	2.533441	216
113	6	5	c2.jpg	4	2.953182	216
122.1	6	5	c21.jpg	5	2.531925	216
132.7	6	1	c14.jpg	1	3.229912	216
144	6	5	c8.jpg	5	1.925018	216
152.4	6	5	c16.jpg	4	2.214551	216
160.4	6	1	c24.jpg	2	2.05872	216
172.1	6	1	c3.jpg	1	3.072434	216
181.2	6	1	c9.jpg	2	2.594358	216
193.3	6	5	c19.jpg	7	1.949396	216
203.5	6	5	c11.jpg	5	1.903621	216
214.8	6	1	c20.jpg	2	2.837246	216
223.6	6	1	c4.jpg	4	2.850332	216
234.5	6	5	c10.jpg	3	2.505987	216
3.1	6	5	c1.jpg	3	3.279325	219
11.5	6	5	c19.jpg	6	2.751461	219
19.5	6	1	c12.jpg	4	2.360469	219
28.3	6	1	c23.jpg	1	1.747912	219
37.4	6	1	c3.jpg	3	1.964022	219
49.1	6	1	c5.jpg	3	1.956833	219
60.4	6	1	c14.jpg	2	2.569669	219
68.8	6	5	c2.jpg	4	1.673423	219
78.7	6	5	c11.jpg	6	3.140895	219
89.3	6	1	c4.jpg	5	2.079529	219
99.1	6	5	c21.jpg	4	1.552524	219
108.6	6	5	c10.jpg	6	3.020412	219
119.6	6	1	c15.jpg	5	1.465955	219
130.5	6	1	c20.jpg	3	1.470931	219
140	6	5	c8.jpg	5	1.541469	219
151.7	6	1	c9.jpg	4	3.288893	219
163.7	6	5	c18.jpg	5	3.63942	219
172.5	6	5	c13.jpg	4	2.089709	219
182.7	6	1	c22.jpg	3	2.123755	219
193.3	6	5	c16.jpg	7	2.330776	219
202.4	6	1	c24.jpg	4	2.335416	219
212.6	6	5	c6.jpg	6	1.866832	219
223.9	6	1	c7.jpg	3	3.330441	219
232	6	5	c17.jpg	7	3.140015	219
3.1	6	5	p17.jpg	4	2.211217	220
14.8	6	1	p9.jpg	2	2.620326	220
23.9	6	5	p15.jpg	6	2.186008	220
33	6	1	p2.jpg	1	2.565329	220
41.4	6	5	p16.jpg	4	2.88854	220
52.4	6	5	p21.jpg	6	2.224361	220
62.2	6	1	p10.jpg	5	1.771598	220
73.9	6	1	p14.jpg	4	1.832733	220
84.9	6	5	p5.jpg	6	1.812343	220
92.9	6	5	p24.jpg	6	2.644471	220
101.3	6	1	p23.jpg	5	1.119481	220
110.1	6	1	p11.jpg	5	2.132888	220
120.7	6	1	p6.jpg	5	4.55E-04	220
132	6	5	p18.jpg	5	4.59E-04	220
140.8	6	1	p13.jpg	5	3.97E-04	220
152.8	6	5	p20.jpg	5	4.61E-04	220
163	6	1	p4.jpg	5	4.20E-04	220
172.9	6	1	p3.jpg	5	4.30E-04	220
182.4	6	1	p7.jpg	5	4.36E-04	220
192.6	6	1	p8.jpg	5	4.71E-04	220
200.7	6	5	p22.jpg	5	4.75E-04	220
210.1	6	5	p19.jpg	5	5.40E-04	220
221.5	6	5	p1.jpg	5	5.23E-04	220
232	6	5	p12.jpg	5	5.10E-04	220
3	6	5	p18.jpg	1	1.670728	221
11.5	6	1	p13.jpg	2	3.349405	221
22.1	6	5	p5.jpg	5	3.272206	221
33.4	6	5	p1.jpg	6	3.120231	221
41.4	6	5	p22.jpg	3	4.731971	221
53.4	6	1	p7.jpg	1	3.718609	221
64.8	6	1	p10.jpg	2	3.342896	221
73.9	6	1	p4.jpg	4	3.291611	221
81.9	6	1	p11.jpg	4	3.14108	221
93.6	6	5	p12.jpg	6	3.563082	221
103.5	6	1	p9.jpg	4	3.944113	221
113.7	6	5	p15.jpg	6	2.684782	221
122.8	6	1	p8.jpg	3	4.135808	221
132.3	6	5	p16.jpg	5	4.414113	221
142.9	6	1	p6.jpg	3	2.41895	221
153.8	6	1	p14.jpg	1	3.472814	221
165.9	6	1	p3.jpg	1	1.874731	221
174.6	6	1	p23.jpg	3	3.842815	221
183	6	5	p24.jpg	5	3.885747	221
193.3	6	5	p21.jpg	6	3.776008	221
202	6	5	p17.jpg	5	0.06793355	221
213.7	6	5	p19.jpg	3	2.932268	221
224.6	6	1	p2.jpg	4	3.747315	221
234.5	6	5	p20.jpg	4	3.209161	221
3.03	6	5	p10.jpg	4	3.49893	223
13.64	6	5	p9.jpg	4	1.680804	223
22.41	6	1	p18.jpg	1	1.135983	223
31.92	6	1	p16.jpg	1	1.074172	223
39.96	6	5	p6.jpg	2	2.29941	223
50.19	6	5	p7.jpg	4	2.607389	223
61.13	6	5	p3.jpg	4	1.025165	223
69.53	6	5	p2.jpg	2	3.819324	223
78.67	6	1	p1.jpg	1	1.014957	223
87.07	6	1	p22.jpg	1	1.605017	223
98.75	6	5	p4.jpg	3	2.532652	223
106.79	6	5	p13.jpg	4	2.240545	223
118.46	6	1	p17.jpg	1	1.741802	223
129.05	6	1	p12.jpg	1	0.860556	223
140	6	1	p21.jpg	3	1.701022	223
151.32	6	5	p11.jpg	4	1.903672	223
160.82	6	5	p8.jpg	5	2.05284	223
170.67	6	1	p5.jpg	1	1.046374	223
179.8	6	1	p24.jpg	2	2.796859	223
190.03	6	1	p20.jpg	2	2.028623	223
202.07	6	5	p14.jpg	3	1.492948	223
214.11	6	5	p23.jpg	4	2.1298	223
225.42	6	1	p15.jpg	3	3.094054	223
234.19	6	1	p19.jpg	1	0.845835	223
3	6	5	p22.jpg	5	1.218173	224
13.2	6	5	p5.jpg	3	1.719448	224
22.7	6	5	p19.jpg	6	2.390132	224
31.5	6	5	p24.jpg	5	1.550147	224
42.8	6	5	p12.jpg	6	1.562775	224
51.2	6	1	p23.jpg	4	2.377342	224
61.4	6	5	p16.jpg	2	3.016939	224
71.3	6	5	p15.jpg	4	2.032492	224
80.4	6	1	p2.jpg	1	1.813223	224
88.8	6	1	p9.jpg	3	1.479896	224
99.4	6	5	p18.jpg	3	2.189651	224
110	6	1	p4.jpg	2	1.752735	224
120.9	6	5	p1.jpg	4	2.126201	224
132.6	6	1	p7.jpg	1	2.040595	224
144.3	6	1	p14.jpg	2	1.067881	224
153.8	6	5	p21.jpg	3	1.986092	224
161.8	6	1	p13.jpg	3	1.903314	224
170.9	6	1	p6.jpg	3	1.683699	224
179.7	6	5	p17.jpg	3	2.356796	224
191.7	6	1	p8.jpg	3	1.203266	224
201.6	6	5	p20.jpg	4	1.488642	224
212.6	6	1	p10.jpg	2	1.168676	224
224.6	6	1	p11.jpg	3	1.625466	224
235.9	6	1	p3.jpg	3	2.099185	224
3	6	1	c4.jpg	1	1.538652	225
14.7	6	5	c11.jpg	5	1.394274	225
23.5	6	5	c6.jpg	6	2.471932	225
35.2	6	5	c16.jpg	4	2.589932	225
43.2	6	5	c18.jpg	6	2.744595	225
53.4	6	1	c23.jpg	1	1.847673	225
63.6	6	5	c8.jpg	5	2.321896	225
72.7	6	1	c15.jpg	2	2.393909	225
84.8	6	5	c17.jpg	5	2.671998	225
94.6	6	1	c12.jpg	1	1.688882	225
105.2	6	1	c3.jpg	1	1.753081	225
114.4	6	1	c5.jpg	1	2.86306	225
123.1	6	5	c2.jpg	7	2.557115	225
134.4	6	1	c20.jpg	1	2.170104	225
145.8	6	1	c24.jpg	1	2.302295	225
155.6	6	5	c1.jpg	2	2.087258	225
167.6	6	1	c9.jpg	1	1.381973	225
176	6	1	c22.jpg	1	1.069643	225
187	6	5	c19.jpg	5	3.121524	225
195.4	6	1	c7.jpg	1	2.57256	225
203.4	6	5	c10.jpg	4	1.349429	225
212.9	6	5	c21.jpg	5	2.810178	225
223.9	6	5	c13.jpg	2	2.355699	225
234.5	6	1	c14.jpg	1	1.864985	225
3.1	6	1	p20.jpg	2	1.885994	226
13.3	6	5	p7.jpg	4	1.778703	226
22.8	6	5	p13.jpg	6	1.477064	226
31.9	6	5	p6.jpg	3	1.42473	226
43.3	6	1	p21.jpg	4	1.239369	226
52.8	6	5	p2.jpg	5	1.406507	226
63.7	6	1	p19.jpg	4	1.319573	226
74.7	6	1	p5.jpg	1	1.147132	226
86.7	6	1	p24.jpg	1	1.479288	226
98.4	6	5	p14.jpg	2	1.848756	226
107.1	6	1	p15.jpg	2	1.982087	226
116.3	6	1	p12.jpg	1	1.185964	226
127.6	6	1	p22.jpg	1	1.99524	226
135.6	6	5	p3.jpg	3	1.131263	226
144	6	5	p4.jpg	4	1.380284	226
154.6	6	1	p16.jpg	2	1.86254	226
163	6	5	p8.jpg	6	1.226995	226
174.7	6	1	p18.jpg	4	1.445518	226
185.3	6	5	p11.jpg	5	1.259887	226
197.3	6	5	p9.jpg	4	1.722913	226
205.4	6	1	p1.jpg	1	1.696854	226
215.3	6	1	p17.jpg	1	1.579246	226
224	6	5	p23.jpg	4	1.797032	226
234.2	6	5	p10.jpg	1	2.147539	226
3	6	5	p10.jpg	5	2.381986	227
12.6	6	1	p15.jpg	2	3.106978	227
21	6	5	p2.jpg	4	1.592332	227
31.2	6	1	p20.jpg	1	2.462532	227
42.9	6	1	p22.jpg	1	2.712432	227
52	6	1	p18.jpg	2	4.320522	227
61.9	6	1	p5.jpg	1	1.715037	227
69.9	6	5	p11.jpg	5	2.96253	227
80.5	6	5	p8.jpg	4	2.584094	227
91.8	6	1	p19.jpg	1	2.992921	227
103.1	6	1	p17.jpg	1	3.226955	227
114.1	6	1	p21.jpg	2	2.569863	227
123.6	6	1	p24.jpg	2	5.763627	227
132.3	6	5	p23.jpg	3	1.912953	227
140.4	6	5	p6.jpg	3	2.042314	227
152.4	6	1	p1.jpg	1	2.693208	227
164.4	6	5	p7.jpg	4	1.842723	227
174.3	6	5	p14.jpg	1	3.055467	227
183.4	6	1	p12.jpg	2	2.722095	227
194	6	5	p9.jpg	4	1.95455	227
202.8	6	5	p4.jpg	3	2.163444	227
213.7	6	5	p3.jpg	4	2.117529	227
225.4	6	1	p16.jpg	1	3.944165	227
235.7	6	5	p13.jpg	5	1.65083	227
3	6	5	p7.jpg	6	2.917227	228
11.4	6	5	p11.jpg	7	4.190365	228
23.5	6	5	p9.jpg	5	3.546038	228
32.2	6	1	p5.jpg	3	4.178327	228
41	6	1	p16.jpg	1	5.342922	228
51.6	6	5	p6.jpg	5	3.15444	228
62.2	6	1	p15.jpg	4	3.012081	228
72.4	6	1	p20.jpg	3	4.224032	228
80.4	6	5	p3.jpg	5	3.156315	228
89.6	6	5	p13.jpg	4	5.042053	228
99	6	5	p14.jpg	5	3.585208	228
110	6	1	p17.jpg	1	5.598655	228
120.9	6	5	p2.jpg	3	2.476874	228
129	6	1	p12.jpg	1	4.379638	228
138.1	6	1	p19.jpg	2	4.865696	228
148	6	1	p21.jpg	2	2.701933	228
156.4	6	5	p4.jpg	5	3.490716	228
167.7	6	5	p10.jpg	2	5.365626	228
179.3	6	1	p1.jpg	NA	NA	228
191	6	1	p24.jpg	1	1.699815	228
200.5	6	1	p18.jpg	1	3.748715	228
211.8	6	1	p22.jpg	2	5.99265	228
223.9	6	5	p23.jpg	NA	NA	228
234.1	6	5	p8.jpg	5	1.837688	228
3.1	6	1	p11.jpg	6	3.176019	229
11.1	6	5	p18.jpg	6	1.364653	229
20.3	6	5	p19.jpg	5	1.449067	229
28.3	6	5	p15.jpg	5	2.354309	229
38.2	6	5	p16.jpg	4	1.253279	229
50.2	6	1	p4.jpg	2	3.48217	229
61.5	6	1	p9.jpg	1	2.538136	229
72.1	6	1	p10.jpg	3	4.936342	229
83.8	6	1	p23.jpg	4	2.58248	229
93.7	6	1	p13.jpg	4	2.166412	229
103.1	6	1	p3.jpg	2	4.052305	229
115.2	6	1	p7.jpg	1	3.787437	229
124.3	6	5	p21.jpg	5	3.52778	229
136	6	5	p12.jpg	6	3.413896	229
146.6	6	5	p1.jpg	4	4.011649	229
155	6	5	p5.jpg	4	2.41053	229
163.7	6	1	p6.jpg	3	2.036996	229
174	6	1	p14.jpg	4	3.20502	229
182.4	6	5	p24.jpg	6	2.71319	229
193.7	6	5	p17.jpg	4	2.799734	229
204.6	6	1	p2.jpg	1	0.9797861	229
215.6	6	1	p8.jpg	3	2.09436	229
224.4	6	5	p20.jpg	4	4.139069	229
234.6	6	5	p22.jpg	6	3.678422	229
