dataset_id	citation_id	citation_link	UnlinkedAck
ds003446	cit_001328	https://www.brainvoyager.com/products/brainvoyageredu.html	no
ds003446	cit_001329	www.newbi4fmri.com	no
ds003446	cit_001330	www.brainvoyager.com/products/brainvoyageredu.html	no
ds003445	cit_001328	https://www.brainvoyager.com/products/brainvoyageredu.html	no
ds003445	cit_001329	www.newbi4fmri.com	no
ds003445	cit_001330	www.brainvoyager.com/products/brainvoyageredu.html	no
ds003444	cit_001328	https://www.brainvoyager.com/products/brainvoyageredu.html	no
ds003444	cit_001329	www.newbi4fmri.com	no
ds003444	cit_001330	www.brainvoyager.com/products/brainvoyageredu.html	no
ds003443	cit_001328	https://www.brainvoyager.com/products/brainvoyageredu.html	no
ds003443	cit_001329	www.newbi4fmri.com	no
ds003443	cit_001330	www.brainvoyager.com/products/brainvoyageredu.html	no
ds003442	cit_001328	https://www.brainvoyager.com/products/brainvoyageredu.html	no
ds003442	cit_001329	www.newbi4fmri.com	no
ds003442	cit_001330	www.brainvoyager.com/products/brainvoyageredu.html	no
ds003441	cit_001328	https://www.brainvoyager.com/products/brainvoyageredu.html	no
ds003441	cit_001329	www.newbi4fmri.com	no
ds003441	cit_001330	www.brainvoyager.com/products/brainvoyageredu.html	no
ds003440	cit_001328	https://www.brainvoyager.com/products/brainvoyageredu.html	no
ds003440	cit_001329	www.newbi4fmri.com	no
ds003440	cit_001330	www.brainvoyager.com/products/brainvoyageredu.html	no
ds003439	cit_001328	https://www.brainvoyager.com/products/brainvoyageredu.html	no
ds003439	cit_001329	www.newbi4fmri.com	no
ds003439	cit_001330	www.brainvoyager.com/products/brainvoyageredu.html	no
ds003438	cit_001328	https://www.brainvoyager.com/products/brainvoyageredu.html	no
ds003438	cit_001329	www.newbi4fmri.com	no
ds003438	cit_001330	www.brainvoyager.com/products/brainvoyageredu.html	no
ds003437	cit_000381	www.pnas.org/content/117/11/6170	no
ds003437	cit_001225	https://doi.org/10.1073/pnas.1913042117	no
ds003437	cit_000382	https://www.pnas.org/content/117/11/6170	no
ds003434	cit_001328	https://www.brainvoyager.com/products/brainvoyageredu.html	no
ds003434	cit_001329	www.newbi4fmri.com	no
ds003434	cit_001330	www.brainvoyager.com/products/brainvoyageredu.html	no
ds003433	cit_001328	https://www.brainvoyager.com/products/brainvoyageredu.html	no
ds003433	cit_001329	www.newbi4fmri.com	no
ds003433	cit_001330	www.brainvoyager.com/products/brainvoyageredu.html	no
ds003416	cit_001197	https://my.vanderbilt.edu/masi	yes
ds003416	cit_001198	https://doi.org/10.1002/mrm.28926	yes
ds003392	cit_001042	http://doi.org/10.1038/sdata.2018.110	yes
ds003392	cit_000065	https://doi.org/10.21105/joss.01896	yes
ds003392	cit_001041	https://doi.org/10.1016/j.neuroimage.2014.02.017	yes
ds003357	cit_001132	https://www.biorxiv.org/content/10.1101/2020.08.10.243998v1	no
ds003357	cit_001133	www.uniklinikum-jena.de/izkf	no
ds003357	cit_001134	www.biorxiv.org/content/10.1101/2020.08.10.243998v1	no
ds003346	cit_001292	https://doi.org/10.1101/2020.10.28.20221911	no
ds003346	cit_001293	www.nature.com/articles/tp201792	no
ds003346	cit_001294	https://www.nature.com/articles/tp201792	no
ds003345	cit_001222	https://www.nature.com/articles/s41467-019-09789-4#Abs1	yes
ds003345	cit_001223	www.nature.com/articles/s41467-019-09789-4#Abs1	yes
ds003345	cit_001224	https://academic.oup.com/scan/article/15/4/383/5831854	yes
ds003338	cit_001205	www.biorxiv.org/content/10.1101/2020.03.26.008714v2	no
ds003338	cit_001206	https://www.biorxiv.org/content/10.1101/2020.03.26.008714v2	no
ds003338	cit_001207	https://doi.org/10.34770/r8b8-k094	no
ds003151	cit_001259	https://osf.io/b3znw/?view_only=c30f4b45a7a544e782c22188026c11db	yes
ds003151	cit_001260	https://doi.org/10.1016/j.ynstr.2020.100248	yes
ds003151	cit_001261	https://doi.org/10.1016/j.ynstr.2020.100276	yes
ds003103	cit_001395	https://www.biorxiv.org/content/10.1101/2020.03.11.986786v1	no
ds003103	cit_001396	www.biorxiv.org/content/10.1101/2020.03.11.986786v1	no
ds002898	cit_001386	https://doi.org/10.3791/60259	no
ds002898	cit_001387	https://doi.org/10.1101/2020.05.01.071662	no
ds002898	cit_001388	https://doi.org/10.1016/j.neuroimage.2019.01.003	no
ds002878	cit_000720	doi:10.1111/jasp.12159	no
ds002878	cit_000721	doi:10.1002/hbm.24408	no
ds002878	cit_000722	doi:10.1016/j.neuropsychologia.2018.04.025	no
ds002723	cit_000857	http://dx.doi.org/10.1088/1741-2560/13/4/046022	no
ds002723	cit_000858	https://doi.org/10.1145/3059005	no
ds002721	cit_000850	www.jyu.fi/hytk/fi/laitokset/mutku/en/research/projects2/past-projects/coe/materials/emotion/soundtracks/set1/view	no
ds002721	cit_000851	https://www.jyu.fi/hytk/fi/laitokset/mutku/en/research/projects2/past-projects/coe/materials/emotion/soundtracks/set1/view	no
ds002717	cit_001439	https://www.weizmann.ac.il/neurobiology/worg/materials.html	yes
ds002717	cit_001440	https://doi.org/10.1101/2020.02.06.937029	yes
ds002717	cit_001441	www.weizmann.ac.il/neurobiology/worg/materials.html	yes
ds002685	cit_001306	http://project.inria.fr/IBC/	yes
ds002602	cit_000460	https://doi.org/10.1016/j.jneuroling.2018.03.005	yes
ds002602	cit_000461	http://blclab.org/reading_brain	yes
ds002602	cit_000463	https://doi.org/10.1007/s11145-017-9781-x	yes
ds002551	cit_001457	www.biorxiv.org/content/10.1101/2020.02.17.953547v2\ndoi:	no
ds002551	cit_001458	https://doi.org/10.1101/2020.02.17.953547	no
ds002551	cit_001459	https://www.biorxiv.org/content/10.1101/2020.02.17.953547v2\ndoi:	no
ds002547	cit_001460	https://academic.oup.com/scan/article/12/7/1025/3798709	yes
ds002382	cit_001345	https://neurovault.org/collections/6735/>	no
ds002382	cit_001346	https://osf.io/vmzag/>	no
ds002345	cit_000278	https://doi.org/10.18112/openneuro.ds002345.v1.1.4	no
ds002345	cit_000279	https://snastase.github.io/datasets/ds002345	no
ds002306	cit_001383	https://osf.io/ea2jc/	no
ds002306	cit_001384	https://doi.org/10.1101/614081	no
ds002306	cit_001385	https://doi.org/10.1038/s41467-020-14913-w	no
ds002016	cit_001567	http://nist.mni.mcgill.ca/?p=1209	yes
ds002016	cit_001568	https://doi.org/10.1101/561118	yes
ds002016	cit_001569	https://osf.io/xkqb3/	yes
ds002000	cit_001573	http://www.memorybham.com/	no
ds002000	cit_001574	https://doi.org/10.1101/633107	no
ds002000	cit_001575	www.memorybham.com/	no
ds001981	cit_001472	www.nature.com/articles/s41598-019-53144-y	no
ds001981	cit_001473	https://www.nature.com/articles/s41598-019-53144-y	no
ds001981	cit_001474	doi:10.1038/s41598-019-53144-y	no
ds001946	cit_001553	www.artmatic.com	no
ds001946	cit_001554	https://doi.org/10.1038/s41467-019-12016-9	no
ds001946	cit_001555	https://doi.org/10.1101/483115	no
ds001942	cit_001262	https://elifesciences.org/articles/48932	no
ds001942	cit_001263	https://osf.io/hxekn/	no
ds001926	cit_001597	http://www.jneurosci.org/content/37/8/2022?rss=1	no
ds001926	cit_001598	http://psychtoolbox.org	no
ds001926	cit_001599	www.jneurosci.org/content/37/8/2022?rss=1	no
ds001875	cit_001586	https://doi.org/10.1101/480905,	no
ds001875	cit_001587	https://doi.org/10.5281/zenodo.1471588	no
ds001875	cit_001588	https://doi.org/10.1101/48905	no
ds001748	cit_001617	https://doi.org/10.1016/j.neuroimage.2019.01.065	no
ds001748	cit_001618	https://neurovault.org/collections/MFCNFLGC/	no
ds001748	cit_001619	https://doi.org/10.1162/jocn.2007.19.9.1520	no
ds001720	cit_001577	https://www.biorxiv.org\ndoi:	no
ds001720	cit_001578	www.biorxiv.org\ndoi:	no
ds001720	cit_001579	https://doi.org/10.1101/541060	no
ds001371	cit_001138	https://osf.io/snuqj/	yes
ds001371	cit_001139	https://doi.org/10.1101/2020.01.20.20018069	yes
ds001371	cit_001140	https://balsa.wustl.edu/Klv19	yes
ds001232	cit_001630	https://www.nature.com/articles/ncomms6768	no
ds001232	cit_001631	https://doi.org/10.1038/ncomms6768	no
ds001232	cit_001632	www.nature.com/articles/ncomms6768	no
ds001229	cit_001620	www.sciencedirect.com/science/article/pii/S0028393216304055	no
ds001229	cit_001621	https://www.sciencedirect.com/science/article/pii/S0028393216304055	no
ds001229	cit_001622	https://doi.org/10.1016/j.neuropsychologia.2016.11.006	no
ds000241	cit_000296	https://mriqc.readthedocs.io/en/stable/	yes
ds000221			yes
ds000219			yes
ds000218			yes
ds005795	cit_000020	www.lin-magdeburg.de/cni	yes
ds005642	cit_000059	https://doi.org/10.31234/osf.io/vrtbx_v1	yes
ds005642	cit_000060	https://doi.org/10.5281/zenodo.15833508	yes
ds005381	cit_000282	https://www.biorxiv.org/content/10.1101/2023.06.28.546818v1	no
ds005381	cit_000283	www.biorxiv.org/content/10.1101/2023.06.28.546818v1	no
ds005165			yes
ds005087	cit_000240	https://doi.org/10.31234/osf.io/a3bpd	no
ds005087	cit_000241	https://doi.org/10.1126/sciadv.adq0889	no
ds005021	cit_000638	https://bids-specification.readthedocs.io/en/latest/common-principles.html#the-inheritance-principle	yes
ds004636	cit_000598	www.ncbi.nlm.nih.gov/pmc/articles/PMC10557703/	no
ds004636	cit_000599	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10557703/	no
ds004630	cit_000262	https://doi.org/10.1101/2024.02.07.578564	yes
ds004621	cit_000084	https://pubmed.ncbi.nlm.nih.gov/35254424/	no
ds004621	cit_000085	http://doi.org/10.5524/100990	no
ds004457	cit_000464	https://doi.org/10.1101/2022.07.06.498994	yes
ds004448	cit_000881	https://doi.org/10.1038/s41597-023-02260-6	yes
ds004447	cit_000881	https://doi.org/10.1038/s41597-023-02260-6	yes
ds004446	cit_000881	https://doi.org/10.1038/s41597-023-02260-6	yes
ds004444	cit_000881	https://doi.org/10.1038/s41597-023-02260-6	yes
ds004356	cit_000731	https://doi.org/10.1038/s41598-023-50438-0	no
ds004341	cit_000870	https://doi.org/10.1523/JNEUROSCI.0677-21.2021	no
ds004341	cit_000871	https://osf.io/z4c62/	no
ds004302	cit_000989	https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0276975	yes
ds004302	cit_000990	https://doi.org/10.1371/journal.pone.0276975	yes
ds004018	cit_001106	https://doi.org/10.1016/j.neuroimage.2018.12.046	no
ds004018	cit_001107	https://osf.io/a7knv/	no
ds003814	cit_000580	https://osf.io/5yjgh/	no
ds003810	cit_001159	https://www.sciencedirect.com/science/article/pii/S240584402030270X	yes
ds003810	cit_001160	www.sciencedirect.com/science/article/pii/S240584402030270X	yes
ds003722	cit_001159	https://www.sciencedirect.com/science/article/pii/S240584402030270X	yes
ds003722	cit_001160	www.sciencedirect.com/science/article/pii/S240584402030270X	yes
ds003703	cit_001042	http://doi.org/10.1038/sdata.2018.110	no
ds003703	cit_000065	https://doi.org/10.21105/joss.01896	no
ds003553	cit_001201	https://doi.org/10.1523/jneurosci.2178-11.2011	no
ds003553	cit_001202	https://doi.org/10.1523/JNEUROSCI.2178-11.2011	no
ds003499	cit_001172	https://www.biorxiv.org/content/10.1101/2021.02.13.431073v4	no
ds003499	cit_001173	www.biorxiv.org/content/10.1101/2021.02.13.431073v4	no
ds003495	cit_001303	https://identifiers.org/neurovault.collection:9401	no
ds002995	cit_001304	https://doi.org/10.1523/JNEUROSCI.1751-19.2019	no
ds002995	cit_001305	https://pubmed.ncbi.nlm.nih.gov/31836661/	no
ds002647	cit_001343	https://osf.io/2y47s/?view_only=ff3af10779cb42a8a5b0e26620f81d4f	yes
ds002647	cit_001344	https://doi.org/10.1016/j.neuroimage.2020.116560	yes
ds002603			yes
ds002366	cit_000693	https://doi.org/10.1101/867689	no
ds002366	cit_001300	http://dx.doi.org/10.1016/j.neuroimage.2020.117488	no
ds002041	cit_001376	www.nature.com/articles/s41598-019-56858-1	no
ds002041	cit_001377	https://www.nature.com/articles/s41598-019-56858-1	no
ds002011	cit_001571	https://www.ncbi.nlm.nih.gov/pubmed/29301874	yes
ds002011	cit_001572	www.ncbi.nlm.nih.gov/pubmed/29301874	yes
ds001971	cit_001580	www.jneurosci.org/content/36/7/2212.short	no
ds001971	cit_001581	http://www.jneurosci.org/content/36/7/2212.short	no
ds001810	cit_001589	http://doi.org/10.1016/j.neuroimage.2016.03.065	yes
ds001810	cit_001590	http://doi.org/10.1016/j.neuroimage.2018.10.025	yes
ds001499	cit_001093	http://arxiv.org/abs/1809.01281	no
ds001499	cit_001094	https://bold5000.org	no
ds006462	cit_000027	https://doi.org/10.6084/m9.figshare.26540077.v1	no
ds006462	cit_000028	https://doi.org/10.5281/zenodo.13273591	no
ds006446	cit_000064	https://doi.org/10.1038/s41597-019-0104-8	no
ds006446	cit_000065	https://doi.org/10.21105/joss.01896	no
ds006267	cit_000127	https://pubmed.ncbi.nlm.nih.gov/33771694	no
ds006267	cit_000128	https://doi.org/10.1016/j.neuroimage.2021.117970	no
ds006224	cit_000153	www.ppmi-info.org/access-data-specimens/download-data	yes
ds006224	cit_000154	www.ppmi-info.org	yes
ds006206			yes
ds006181	cit_000185	https://connectome2.martinos.org/	yes
ds006171	cit_000188	https://doi.org/10.1111/psyp.14525	yes
ds006171	cit_000189	https://doi.org/..	yes
ds006143	cit_000150	https://doi.org/10.1371/journal.pone.0184661	no
ds006123	cit_000212	https://doi.org/10.5281/zenodo.15211130	no
ds006111	cit_000101	https://brainlife.io/ezbids/	yes
ds006111	cit_000107	https://osf.io/cs3km/	yes
ds006105	cit_000101	https://brainlife.io/ezbids/	yes
ds006105	cit_000270	https://osf.io/fvd69/?view_only=d84508a56bcb42468f80a720fdd68192	yes
ds006072	cit_000105	https://clinicaltrials.gov/study/NCT00088699	yes
ds006072	cit_000106	https://doi.org/10.1038/s41593-024-01564-3	yes
ds006035	cit_000157	https://doi.org/10.1038/sdata.2018.110	no
ds006035	cit_000065	https://doi.org/10.21105/joss.01896	no
ds005931	cit_000330	https://www.lumosity.com/;	yes
ds005931	cit_000331	www.lumosity.com/;	yes
ds005927	cit_000375	https://doi.org/10.1162/imag_a_00475	no
ds005927	cit_000376	https://docs.kernel.com/docs/data-export-pipelines	no
ds005857	cit_000064	https://doi.org/10.1038/s41597-019-0104-8	no
ds005857	cit_000065	https://doi.org/10.21105/joss.01896	no
ds005850	cit_000284	https://doi.org/10.7554/eLife.99997.1	yes
ds005787	cit_000064	https://doi.org/10.1038/s41597-019-0104-8	no
ds005787	cit_000065	https://doi.org/10.21105/joss.01896	no
ds005783	cit_000419	https://doi.org/10.1162/imag_a_00424	no
ds005783	cit_000420	https://osf.io/6yehp	no
ds005776	cit_000051	https://doi.org/10.1117/1.NPh.2.3.035005	no
ds005776	cit_000052	https://doi.org/10.1038/srep09469	no
ds005700	cit_000068	https://doi.org/10.1016/j.compbiomed.2025.110439	no
ds005664	cit_000101	https://brainlife.io/ezbids/	yes
ds005664	cit_000317	https://brainlife.io/ezbids](https://brainlife.io/ezbids	yes
ds005624	cit_000459	https://doi.org/10.1038/s41597-019-0105-7	no
ds005624	cit_000065	https://doi.org/10.21105/joss.01896	no
ds005620	cit_000064	https://doi.org/10.1038/s41597-019-0104-8	no
ds005620	cit_000065	https://doi.org/10.21105/joss.01896	no
ds005597	cit_000352	https://doi.org/10.1016%2Fj.nic.2017.06.011	no
ds005597	cit_000353	https://doi.org/10.1371/journal.pone.0236423	no
ds005574	cit_000190	https://hassonlab.github.io/podcast-ecog-tutorials	no
ds005573	cit_000489	doi:10.1016/j.nicl.2019.101850	no
ds005573	cit_000490	doi:10.1016/j.neuroimage.2013.05.108	no
ds005559	cit_000491	https://www.attilakeresztes.com/	yes
ds005559	cit_000492	www.attilakeresztes.com/	yes
ds005545	cit_000205	https://doi.org/10.1101/2025.03.07.641428	yes
ds005540	cit_000140	https://www.pnas.org/doi/pdf/10.1073/pnas.1321664111	no
ds005540	cit_000141	www.pnas.org/doi/pdf/10.1073/pnas.1321664111	no
ds005534	cit_000493	https://doi.org/10.17605/OSF.IO/8VY9R	no
ds005530	cit_000100	https://brainlife.io/ezbids	yes
ds005530	cit_000101	https://brainlife.io/ezbids/	yes
ds005496	cit_000500	https://doi.org/10.7554/eLife.95528.1	yes
ds005496	cit_000109	https://doi.org/10.5281/zenodo.3818615	yes
ds005494	cit_000459	https://doi.org/10.1038/s41597-019-0105-7	no
ds005494	cit_000065	https://doi.org/10.21105/joss.01896	no
ds005464	cit_000494	https://doi.org/10.1073/pnas.2405929121	yes
ds005464	cit_000495	https://osf.io/vwdu3	yes
ds005429			yes
ds005420	cit_000065	https://doi.org/10.21105/joss.01896	no
ds005420	cit_000064	https://doi.org/10.1038/s41597-019-0104-8	no
ds005406	cit_000064	https://doi.org/10.1038/s41597-019-0104-8	no
ds005406	cit_000065	https://doi.org/10.21105/joss.01896	no
ds005403	cit_000064	https://doi.org/10.1038/s41597-019-0104-8	no
ds005403	cit_000065	https://doi.org/10.21105/joss.01896	no
ds005398	cit_000523	doi:10.1093/braincomms/fcab042	no
ds005398	cit_000524	doi:10.1093/braincomms/fcab267	no
ds005363	cit_000064	https://doi.org/10.1038/s41597-019-0104-8	no
ds005363	cit_000065	https://doi.org/10.21105/joss.01896	no
ds005355	cit_000100	https://brainlife.io/ezbids	yes
ds005355	cit_000101	https://brainlife.io/ezbids/	yes
ds005345	cit_000206	http://www.xiaowangzi.org/	no
ds005345	cit_000207	www.xiaowangzi.org/	no
ds005307	cit_000064	https://doi.org/10.1038/s41597-019-0104-8	no
ds005307	cit_000065	https://doi.org/10.21105/joss.01896	no
ds005304	cit_000421	https://osf.io/9m5d6/	no
ds005304	cit_000422	https://neurovault.org/collections/17520/	no
ds005261	cit_000157	https://doi.org/10.1038/sdata.2018.110	no
ds005261	cit_000065	https://doi.org/10.21105/joss.01896	no
ds005241	cit_000157	https://doi.org/10.1038/sdata.2018.110	no
ds005241	cit_000065	https://doi.org/10.21105/joss.01896	no
ds005143	cit_000130	https://bids.neuroimaging.io/	yes
ds005123	cit_000539	https://doi.org/10.1016/j.dib.2024.110810	no
ds005077	cit_000101	https://brainlife.io/ezbids/	no
ds005073	cit_000627	https://doi.org/10.1111/ejn.15889	no
ds005073	cit_000271	https://doi.org/10.1016/j.neuroimage.2021.118069	no
ds005072	cit_000100	https://brainlife.io/ezbids	no
ds005072	cit_000101	https://brainlife.io/ezbids/	no
ds005069	cit_000100	https://brainlife.io/ezbids	no
ds005069	cit_000101	https://brainlife.io/ezbids/	no
ds005040	cit_000444	https://osf.io/w5qpx/	no
ds005040	cit_000445	https://osf.io/preprints/psyarxiv/2hvfe	no
ds005003	cit_000352	https://doi.org/10.1016%2Fj.nic.2017.06.011	no
ds005003	cit_000353	https://doi.org/10.1371/journal.pone.0236423	no
ds004951	cit_000064	https://doi.org/10.1038/s41597-019-0104-8	no
ds004951	cit_000065	https://doi.org/10.21105/joss.01896	no
ds004906	cit_000735	https://pubmed.ncbi.nlm.nih.gov/37439129/	no
ds004873	cit_000243	www.biorxiv.org/content/10.1101/2023.12.08.570806	yes
ds004873	cit_000244	https://www.biorxiv.org/content/10.1101/2023.12.08.570806	yes
ds004837	cit_000131	https://doi.org/10.1111/ejn.16107	no
ds004837	cit_000132	doi:10.1111/ejn.16107	no
ds004819	cit_000811	https://doi.org/10.1101/2022.11.08.515705	no
ds004819	cit_000812	doi:https://doi.org/10.1101/2022.11.08.515705	no
ds004808	cit_000816	https://osf.io/td5kp/</a>	no
ds004808	cit_000817	https://osf.io/td5kp/	no
ds004770	cit_000330	https://www.lumosity.com/;	yes
ds004770	cit_000331	www.lumosity.com/;	yes
ds004706	cit_000843	https://www.biorxiv.org/content/10.1101/2022.11.30.518606	no
ds004706	cit_000844	www.biorxiv.org/content/10.1101/2022.11.30.518606	no
ds004697	cit_000777	https://osf.io/ynjqw/	no
ds004697	cit_000778	doi:10.1016/j.neuroimage.2015.07.069	no
ds004669	cit_000097	https://doi.org/10.1038/s41562-025-02231-4	no
ds004603	cit_000898	https://doi.org/10.1016/j.cortex.2023.08.004	no
ds004582	cit_000064	https://doi.org/10.1038/s41597-019-0104-8	no
ds004582	cit_000065	https://doi.org/10.21105/joss.01896	no
ds004569	cit_000508	www.nitrc.org/projects/neurodot	no
ds004569	cit_000509	https://www.nitrc.org/projects/neurodot	no
ds004561	cit_000064	https://doi.org/10.1038/s41597-019-0104-8	no
ds004561	cit_000065	https://doi.org/10.21105/joss.01896	no
ds004539	cit_000177	https://www.biorxiv.org/content/10.1101/2023.03.15.532735v1	no
ds004539	cit_000178	www.biorxiv.org/content/10.1101/2023.03.15.532735v1	no
ds004529	cit_000942	https://doi.org/10.17605/OSF.IO/A8VU7	no
ds004529	cit_000943	https://osf.io/tye24/	no
ds004507	cit_000322	https://intranet.neuro.polymtl.ca/data/dataset-curation.html#derivatives-structure	no
ds004489	cit_000572	https://doi.org/10.1101/2022.10.10.511419](	yes
ds004489	cit_000573	https://osf.io/yu8sw/	yes
ds004450	cit_000959	https://pennlinc.github.io/executivefunction/	no
ds004450	cit_000130	https://bids.neuroimaging.io/	no
ds004393			yes
ds004359	cit_000969	https://www.biorxiv.org/content/10.1101/2021.09.28.462068v3	yes
ds004359	cit_000970	www.biorxiv.org/content/10.1101/2021.09.28.462068v3	yes
ds004327	cit_000866	www.nature.com/articles/s42255-023-00874-z	no
ds004327	cit_000867	https://www.nature.com/articles/s42255-023-00874-z	no
ds004324	cit_000064	https://doi.org/10.1038/s41597-019-0104-8	no
ds004324	cit_000065	https://doi.org/10.21105/joss.01896	no
ds004305	cit_000552	https://doi.org/10.1016/j.bbi.2023.07.010	no
ds004305	cit_000109	https://doi.org/10.5281/zenodo.3818615	no
ds004301	cit_000933	www.wjx.cn/	no
ds004301	cit_000934	https://www.wjx.cn/	no
ds004286	cit_000980	http://rdcu.be/cYD8Z	yes
ds004286	cit_000981	https://osf.io/exb7m/	yes
ds004280	cit_001011	https://doi.org/10.1038/s41598-021-03938-w	no
ds004278	cit_000157	https://doi.org/10.1038/sdata.2018.110	yes
ds004278	cit_000065	https://doi.org/10.21105/joss.01896	yes
ds004254	cit_000109	https://doi.org/10.5281/zenodo.3818615	no
ds004252	cit_001015	https://osf.io/r93es	no
ds004252	cit_001016	https://doi.org/10.31234/osf.io/wp73u	no
ds004147	cit_000670	https://doi.org/10.1101/2021.09.16.460600	no
ds004145	cit_000109	https://doi.org/10.5281/zenodo.3818615	no
ds004144	cit_001067	http://doi.org/10.5281/zenodo.6554870	yes
ds004144	cit_001068	https://doi.org/zenodo.6554870	yes
ds004127	cit_001013	https://www.biorxiv.org/content/10.1101/2021.09.20.460996v3	no
ds004127	cit_001014	www.biorxiv.org/content/10.1101/2021.09.20.460996v3	no
ds004102	cit_000932	https://neurovault.org/collections/12480/	no
ds004100	cit_000459	https://doi.org/10.1038/s41597-019-0105-7	no
ds004100	cit_000065	https://doi.org/10.21105/joss.01896	no
ds004067	cit_001098	https://doi.org/10.17605/OSF.IO/8KPEF	yes
ds004043	cit_001102	https://doi.org/10.17605/OSF.IO/5B8K6	no
ds004043	cit_000653	https://doi.org/10.1101/2021.05.24.445376	no
ds004040	cit_001103	www.ncbi.nlm.nih.gov/pmc/articles/PMC6384530.2/	no
ds004040	cit_001104	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6384530.2/	no
ds004024	cit_000064	https://doi.org/10.1038/s41597-019-0104-8	yes
ds004024	cit_000065	https://doi.org/10.21105/joss.01896	yes
ds004011	cit_000157	https://doi.org/10.1038/sdata.2018.110	no
ds004011	cit_000065	https://doi.org/10.21105/joss.01896	no
ds003871	cit_000676	https://osf.io/f6vg8/	no
ds003871	cit_000677	https://doi.org/10.1101/2021.07.09.451777	no
ds003850	cit_001157	https://layerfmri.page.link/ISMRM2022_nextgen	no
ds003799	cit_000417	https://mriqc.readthedocs.io/en/latest/	no
ds003770	cit_000682	https://link.springer.com/article/10.1007/s00406-022-01462-0#citeas	no
ds003770	cit_000683	https://doi.org/10.1007/s00406-022-01462-0	no
ds003739	cit_001193	https://doi.org/10.1016/j.neuroimage.2019.05.038	yes
ds003739	cit_001194	https://doi.org/10.1523/ENEURO.0207-18.2018	yes
ds003720	cit_001179	https://doi.org/10.1002/brb3.1936	no
ds003720	cit_001180	http://marsyas.info/downloads/datasets.html	no
ds003702	cit_001219	https://doi.org/10.31234/osf.io/mkags	no
ds003702	cit_001220	https://osf.io/s9xmu/files	no
ds003694	cit_001203	www.biorxiv.org/content/10.1101/2020.01.22.915330v3]	no
ds003694	cit_001204	https://www.biorxiv.org/content/10.1101/2020.01.22.915330v3]	no
ds003655	cit_000901	https://doi.org/10.1038/s41598-020-72940-5	no
ds003655	cit_000902	https://doi.org/10/gjf3tx\n	no
ds003647	cit_001228	https://www.biorxiv.org/content/10.1101/2020.04.08.031534v1	no
ds003647	cit_001229	www.biorxiv.org/content/10.1101/2020.04.08.031534v1	no
ds003638	cit_000996	https://www.nature.com/articles/s41398-021-01562-w	no
ds003638	cit_000997	www.nature.com/articles/s41398-021-01562-w	no
ds003633	cit_000974	www.biorxiv.org/content/10.1101/2021.06.04.446837v1	no
ds003633	cit_000975	https://www.biorxiv.org/content/10.1101/2021.06.04.446837v1	no
ds003620	cit_000678	https://docs.google.com/document/d/1PmcVs7vg7Th-cGC-UrX8rAhKUHIzOI-uIOh69_mvdlw/edit#heading=h.mqkmyp254xh6	yes
ds003620	cit_000679	http://bids.neuroimaging.io/bids_spec.pdf	yes
ds003570	cit_001030	https://doi.org/10.1177/0305735618779444	no
ds003570	cit_001031	https://doi.org/10.1101/2021.02.25.432633	no
ds003548	cit_001253	https://doi.org/10.1101/2021.04.04.438425	no
ds003545	cit_001295	Doi:10.1523/JNEUROSCI.0851-20.2020	no
ds003545	cit_001296	https://doi.org/10.1523/JNEUROSCI.0851-20.2020	no
ds003524	cit_001168	https://www.biorxiv.org/content/10.1101/487892v3	no
ds003524	cit_001169	www.biorxiv.org/content/10.1101/487892v3	no
ds003466	cit_001309	https://www.sciencedirect.com/science/article/pii/S1053811921000318	no
ds003466	cit_001310	www.sciencedirect.com/science/article/pii/S1053811921000318	no
ds003463	cit_001312	https://doi.org/10.1101/2021.01.12.426392	no
ds003463	cit_000109	https://doi.org/10.5281/zenodo.3818615	no
ds003425			yes
ds003424	cit_001331	https://doi.org/10.1523/JNEUROSCI.2618-19.2020	no
ds003424	cit_001332	https://doi.org/10.1523/JNEUROSCI.2618-19.2020\n	no
ds003419	cit_000417	https://mriqc.readthedocs.io/en/latest/	no
ds003417	cit_001307	www.biorxiv.org/content/10.1101/2021.01.15.421909v1	no
ds003417	cit_001308	https://www.biorxiv.org/content/10.1101/2021.01.15.421909v1	no
ds003397	cit_001191	https://doi.org/10.1101/2021.08.02.454708	no
ds003397	cit_001192	doi:10.1016/j.neuroimage.2019.01.003	no
ds003352	cit_000459	https://doi.org/10.1038/s41597-019-0105-7	no
ds003352	cit_000065	https://doi.org/10.21105/joss.01896	no
ds003171	cit_000691	https://doi.org/10.1038/s41598-018-31525-z	yes
ds003171	cit_000692	https://doi.org/10.1016/j.neuroimage.2020.117367	yes
ds003170	cit_001365	https://doi.org/10.1101/2020.05.11.089094	no
ds003146	cit_001381	https://doi.org/10.1371/journal.pone.0222796	no
ds003146	cit_000503	http://personal.inb.unam.mx/lconcha/	no
ds003104	cit_001394	https://mne.tools/stable/overview/datasets_index.html#somatosensory	no
ds003089	cit_001397	https://doi.org/10.1093/braincomms/fcaa003	no
ds003089	cit_001398	https://doi.org/10.1016/j.neuroimage.2020.117257	no
ds003082			yes
ds003059	cit_001420	www.pnas.org/content/113/17/4853.short	no
ds003059	cit_001421	https://www.pnas.org/content/113/17/4853.short	no
